protein,DDA_APT_D5_1,DDA_APT_D6_1,DDA_APT_F7_1,DDA_APT_M8_1,DDA_APT_D5_2,DDA_APT_D6_2,DDA_APT_F7_2,DDA_APT_M8_2,DDA_APT_D5_3,DDA_APT_D6_3,DDA_APT_F7_3,DDA_APT_M8_3,DDA_FDU_D5_1,DDA_FDU_D6_1,DDA_FDU_F7_1,DDA_FDU_M8_1,DDA_FDU_D5_2,DDA_FDU_D6_2,DDA_FDU_F7_2,DDA_FDU_M8_2,DDA_FDU_D5_3,DDA_FDU_D6_3,DDA_FDU_F7_3,DDA_FDU_M8_3,DDA_NVG_D5_1,DDA_NVG_D6_1,DDA_NVG_F7_1,DDA_NVG_M8_1,DDA_NVG_D5_2,DDA_NVG_D6_2,DDA_NVG_F7_2,DDA_NVG_M8_2,DDA_NVG_D5_3,DDA_NVG_D6_3,DDA_NVG_F7_3,DDA_NVG_M8_3,DIA_APT_D5_1,DIA_APT_D6_1,DIA_APT_F7_1,DIA_APT_M8_1,DIA_APT_D5_2,DIA_APT_D6_2,DIA_APT_F7_2,DIA_APT_M8_2,DIA_APT_D5_3,DIA_APT_D6_3,DIA_APT_F7_3,DIA_APT_M8_3,DIA_BGI_D5_1,DIA_BGI_D6_1,DIA_BGI_F7_1,DIA_BGI_M8_1,DIA_BGI_D5_2,DIA_BGI_D6_2,DIA_BGI_F7_2,DIA_BGI_M8_2,DIA_BGI_D5_3,DIA_BGI_D6_3,DIA_BGI_F7_3,DIA_BGI_M8_3,DIA_FDU_D5_1,DIA_FDU_D6_1,DIA_FDU_F7_1,DIA_FDU_M8_1,DIA_FDU_D5_2,DIA_FDU_D6_2,DIA_FDU_F7_2,DIA_FDU_M8_2,DIA_FDU_D5_3,DIA_FDU_D6_3,DIA_FDU_F7_3,DIA_FDU_M8_3
Fibrinogen gamma chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43690055837655,-1.24591425931831,-1.27089826581335,,0.40813251680477,-0.197484814568785,-0.191172667365616,,0.207463981269604,0.442857127543211,-0.933241620630365,
Filaggrin-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.389737440293887,0.242076352102861,,,,,,,,,,,,,,,,,
Filamin A-interacting protein 1-like,,,,,,,,,,,,,,,,,,,,,,,,,,2.89828239297498,,,,3.12904176312155,,,,3.01396433035657,,2.80211615695979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Folliculin-interacting protein 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13011811354849,1.47891115371641,,1.37775652875319,0.681582419685296,0.873835680357637,,1.04090156519976,1.8117110055127,-0.82279303482052,,1.98237422963094,,,,,,,,,,,,,,,,,,,,,,,,
Forkhead box protein P4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.695147928473654,,,,,,,0.248349301992726,,,,,,,,,,,,,,
Fucose-1-phosphate guanylyltransferase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.367449490329415,-0.0238050208646524,-0.0501764233589762,,-0.549780271828691,0.121969033477278,-0.428931910038614,-0.1671076422913,,-0.273224120591368,-0.426340150501463
FYVE and coiled-coil domain-containing protein 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.66201854826929,,-0.115769377714722,,,,,,,,0.390564379081152,,,,,,,,,,,,
G patch domain-containing protein 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0473591381864826,-0.846228076741842,-0.848514502460193,0.532074909880619,-0.333763516003944,-0.0366567548071121,0.0663613569808328,-0.111455254751596,0.234385269035517,0.117343404961156,0.31263885108118,,,,,,,,,,,,
G/T mismatch-specific thymine DNA glycosylase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.197220376798176,-0.781568202051636,-0.0660437728309859,0.202019320212724,-0.486736353900338,0.384814129963995,-0.0368632837833618,,0.716230701259425,-1.56719869286894,,,,,,,,,,,,,
G2/mitotic-specific cyclin-B1,3.86501250180506,,,,3.83343991470845,3.82324099960268,,4.03647712350235,3.78877932290455,3.85049545472876,3.79584215697475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91038601164116,1.81988269412979,1.78930044911983,2.09959372863679,1.47013232727328,1.20911773308083,1.20678025153062,1.49485167379619,1.81109931471938,1.89136392239159,1.87830545064413,1.40019388831284,,,,,,,,,,,,
Galectin-1,5.95365515828151,5.33067959626805,5.43614754707413,5.06614106565122,5.75881661135441,5.11578949649942,5.26870070121407,5.28353983458782,5.76348296819208,5.37922980345686,5.39191388028277,5.00919604975154,5.96617876730028,5.49578620014517,5.45761224941081,5.12950827607026,5.81868767343119,5.51133462839897,5.52654142040376,4.96896197052214,5.68303487261493,5.53744771112506,5.49673713039753,5.07915432036714,5.92433898286437,5.28605800895068,5.44401245005563,4.93614686061216,5.95215224375507,5.32251726664413,5.44108568482533,5.01842947981093,5.93959997731447,5.43930406914943,5.4856447200825,5.11140328782877,5.94417034328754,5.41521793784221,5.45020234547966,5.02600335674148,5.94049728125839,5.35725283793028,5.45579059394647,5.07419440024674,5.93267987199723,5.37473766987959,5.41860050123466,5.01739678576683,5.99778654558802,5.29194364867052,5.36118057072891,4.9425127044055,6.1989478849357,5.0924576874046,5.51881766219551,4.80664121407261,5.8756213728856,5.25905499331981,5.30149978173167,5.26195754448758,5.97129434596793,5.2298841520616,5.35584486230715,4.99922465584134,5.98525736621575,5.29540327586405,5.35029056713172,4.96861799543478,5.94990939308954,5.3183316751975,5.26817778257103,4.98933972363415
Galectin-related protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.107489478467903,,,,,0.479744244034974,2.11670167816584,0.168828052001959,2.0907640532787,,,,,,,,,,,,,
Gametocyte-specific factor 1,,,,2.58595161463608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gamma-aminobutyric acid receptor-associated protein,1.13849356362171,0.881596432903876,0.780262500534085,1.01377089308764,1.4579190860994,0.820881449320534,1.08923300419477,1.3351478107709,1.0450660697609,0.519717374911511,,0.503305262950027,,,,,,,,,,,,,3.13488275582879,,,,,2.72268776510131,,,,,,,,,,,,,,,,,,,0.757586915249248,0.536917172780676,,0.629263832019466,0.437086786909078,0.621923948198414,-1.84030965239915,,0.700235389530665,2.04611279282378,0.281167090453415,,,,,,,,,,,,,
Gamma-tubulin complex component 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.881652041664477,-0.671546441874737,,,,,,,-0.464182290944923,,-0.438833721822092,-0.166989154973688
Gamma-tubulin complex component 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.203540828382188,-0.361764779566958,-0.14371179753172,-0.462550514342869,-0.293653022048158,-0.84528638889402,,-0.182322052442745,-0.117835912486872,-0.165024722107959,,-0.542470003791796,,,,-0.583418199212362,,,,,-0.716325213668586,-1.04866098799478,,-1.13046187521015
Ganglioside-induced differentiation-associated protein 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.05754193447603,,0.314845410752706,0.221115386587349,-0.521715361544907,,-0.881004871873729,-0.650019820812018,,-0.691659934823687,-0.413727620090481
General transcription factor IIH subunit 2-like protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.559915127873271,,,,,,0.809467821576501,,0.187520264005224,,0.592699994506454,
General transcription factor IIH subunit 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35370706297155,0.828023745413877,1.00920563116271,,-0.329084319857523,-0.0475632593003869,-0.168028984018252,0.990682237429389,-0.558325294785636,0.756853523881574,0.969024837098112,,,,,,,,,,,,,
Geranylgeranyl pyrophosphate synthase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.637783740500001,-0.11305527173647,-1.26066810206973,-0.0700448324173788,0.324305150991428,0.456082664785943,,0.00119499014404498,-0.202843717614904,-0.481813723803406,-1.14140078886273,0.313387710646394,,,,,,,,,,,,
Gigaxonin,,,,,,,,,,,,,,,,,,1.59790595407011,,,,,,2.14428652530633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glia-derived nexin,,,,,,,,,,,,,,3.28989671109757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glioma tumor suppressor candidate region gene 1 protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58616878531211,1.18145053557555,1.22003773689181,0.46605811865659,0.760466072778832,1.21033942084668,1.19394993430044,0.396728684311152,0.758541748357763,1.19369557238047,1.197448332297,0.3716104219312
Glucose-6-phosphatase 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40092848913601,,,,,,,,,,,,,,,,,
Glucose-6-phosphate translocase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0694671267974578,-0.371578812704909,,-0.584298724311161,0.0166061367158412,0.561388311469904,,,1.83487120915503,-0.370937419331311,,,,,,,,,,,,
Glucosidase 2 subunit beta,4.52797965517163,4.69041649091392,4.59203672509259,4.44621933794298,4.44975190759773,4.71260414744637,4.44141062196944,4.30513160863143,4.51329540373999,4.68998742723705,4.71109525968605,4.56220013104026,4.48554672147783,4.74010022403505,4.62038588117936,4.58017691531871,4.51382465545764,4.67285433394123,4.5761271127205,4.50245365061658,4.54041011528295,4.73728492952667,4.62049257367228,4.55921294408134,4.50225378707601,4.71897192432353,4.67333738033196,4.55126150066117,4.36377256268964,4.74450446063156,4.66986774076037,4.4335310917662,4.46335546062638,4.71904018568296,4.68051089590785,4.55256866366398,4.52770960693889,4.7313231421571,4.56632971606952,4.3318103623573,4.47767335925217,4.6878322760965,4.55995861247839,4.45453698298565,4.57376571227667,4.62386406251943,4.59018188558556,4.41729738470984,4.72453073683926,4.50522134561572,4.35515982647954,4.29672202250121,4.09110524919608,4.49959356197226,4.71233415354746,4.68787565160638,4.65924361590339,4.23681499745851,4.77420056252312,4.62634100958004,4.46206798748679,4.65507808396627,4.59248930097352,4.20827884634226,4.46361377313778,4.60855615000765,4.52766689652911,4.33336412923536,4.50653447939852,4.62455891060255,4.55512327467885,4.40811482482003
Glucosylceramidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.846454732259423,0.266904392374141,-0.001069001766849,0.203565919294748,0.346026189262366,0.366994140709238,0.819689909056833,0.850106386111751,0.692305742823252,0.849764831585263,0.932456256942526,-0.243594607848863,,,,,,,,,,,,
"Glutamyl-tRNA(Gln) amidotransferase subunit C, mitochondrial",,,,,2.03202391742645,,,,2.16340131361785,2.00325647378266,,,,,,,,,,,,,,,,,,,,,,,,,,,4.42671272125301,0.282599965399009,1.17710302028751,0.972410197049213,0.907426885589888,0.296269942425523,0.455650526378202,0.888259027768361,,0.0964054900670799,0.954425423459815,0.65961497447456,,,,,,,,,,,,,,,,,,,,,,,,
Glutathione peroxidase 3,,,,,,,,,,,,,1.42963935054244,1.59680662774021,1.35726222894099,,1.37125398771079,1.9021484961326,1.41431880310749,,1.65972072762844,1.70373401968234,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56585487223104,1.69710890565496,1.36945257518331,-0.236190200728143,0.206645943267666,1.8190284238921,1.59255189351354,,1.60547185437505,1.63904284754107,1.5164398547305,,0.606276082832147,1.08727232010072,0.807186708851015,-0.10560820872348,0.590577789336418,1.11804247029397,0.539310722722084,-0.410330630642579,0.612100371303631,1.16429573798869,0.817598594059936,0.312415816553573
Glutathione peroxidase 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.194237010755859,,,,,,,,,,,,,
Glutathione S-transferase Mu 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.96367677961441,,1.04006283483006,,0.563482293816919,,1.37498538120149,1.29685883903593,,0.405693630462016,1.22731480314236,-0.133863183773919,,,,,,,,,,,,
Glutathione S-transferase P,6.04905775239982,6.29533067037094,5.94972095824649,6.31407081353732,6.10417410493618,6.18331645003525,5.77617535307187,6.38676211883414,5.90360424500112,6.16163748913542,6.00303842712373,6.44561495895594,5.96623927924601,6.16465293926903,5.87982174661908,6.24000808333994,6.05731569917975,6.36226349006328,5.66119414932862,6.19341685710078,6.03317627464758,6.09725134578835,5.85566141696111,6.52467392506547,6.0135248044608,6.40446711626907,5.86403973307397,6.4029016608273,6.22228585465935,6.40110224745464,5.80940628972165,6.36761520905388,6.13423361233049,6.37863418499325,5.79998201100296,6.36817079843414,6.02764999874905,6.22119833473099,5.7224324901235,6.27341145932498,5.99649924837474,6.25727577678812,5.78116809046798,6.3550674054223,6.08950043749577,6.34925877873945,5.77540038139374,6.34086911896822,6.27983452295578,6.28719904257593,5.75663599151493,6.26982136409001,5.8568598229719,6.31332844485225,5.89707036132138,6.28475294298908,6.08198604187157,6.25542174118085,5.79890601743851,6.31246154092142,6.1785414636295,5.87433101554671,5.84456150908448,6.31392554674668,6.21697663862628,6.37736896467734,5.87581393116536,6.35849682700542,5.71806139383968,6.39143571584756,5.82656570818482,6.43703088870301
Glyceraldehyde-3-phosphate dehydrogenase,7.72577150017859,7.72009092175256,7.76516765467609,8.26715163152101,8.1653406062682,8.33077564376493,7.84709447352945,8.28655828081362,7.7559977923224,7.88776658277137,7.83251178926883,7.72758200671709,7.9968647422526,8.09609817827183,7.74475267698827,8.278543473543,8.00605106583114,8.1564320328376,8.12533235400728,8.27096535611631,8.01792179249427,8.21761509155219,8.17646040068173,7.93349072316495,7.88311308071214,8.05216747558036,7.91685900102999,8.08647323837917,7.92258023613892,8.0529605445672,8.00447498997118,8.14545676335303,7.8933582100594,8.076176686127,7.96934506607783,8.44927615905679,7.91605428145904,8.15802307613689,8.08908164931933,8.1122817695117,7.85730296217247,7.9108655987937,8.11980182093381,7.99459729608793,8.08799365756091,8.18064836819502,8.04501366649444,8.19443908381,7.96771452449675,8.09760326524748,8.03854998489412,8.1051339056995,7.9241325601039,8.12356529010514,8.14339601384761,8.13309682691499,7.592378818627,8.14014187314908,8.02223618037352,8.13513287203569,7.95098110329559,8.13591870113747,8.10640105548804,8.19543398778854,8.00227849884428,8.19870307926397,8.10340069009531,8.23570340596657,7.95332286508401,8.19583075955169,8.03087388657762,8.26261492083904
"Glyceraldehyde-3-phosphate dehydrogenase, testis-specific",,,,,,,,,,,,,,,2.24393784568495,,,2.62477291422806,,,2.4621155167097,,2.45354543191055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glycerol kinase,,,1.89079784892225,,1.89528227150346,1.6685321785646,1.77075143053743,,,1.82128400629188,1.98885079189196,1.87580624933019,,,,,,,1.71339474289268,,,,,,,,,,,,,,,,,,,,1.23987261739167,1.87345112148972,,,2.88718104829952,,,2.78138976044565,-1.21518822530382,,0.976693239843965,0.605554780666388,0.922654486972306,0.692149224763163,0.798057231868185,0.694470426857891,0.903659167213282,0.650494755031913,0.793862531438337,0.778184125348562,0.957041106273232,0.326149324111962,,,,,,,,,,1.92304461952459,,
Glycerol kinase 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.851550098043434,0.107132325111549,0.933999588697944,0.379153721571495,0.951439112748927,0.837613378034963,0.991275519689094,0.873616004099429,,,0.882650309491357,0.87507723697508,,,,,,,,,,,,,0.823753787641868,0.625474072573908,0.647990241937469,,0.537465620788787,,0.876517592132897,0.454043796349208,0.580665884319721,0.558681416407625,0.629209223653953,0.752874523706759
Glycerophosphodiester phosphodiesterase 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.759664872207093,,0.67076332976286,-0.41257235662129,0.501301139768621,0.871268125633758,,0.761108794109934,-0.192042315850592,0.114701448715622,0.10444631508606,,0.434980686211404,-0.45307979357772,-0.134859495353093,0.363445434203485,-0.603766210118426,-0.0709161674526296,0.216750393516258,-0.103739214286655,-0.0491678381111255,0.990903881615965,0.0871763025189499,-0.131240456011206
"Glycine cleavage system H protein, mitochondrial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.836561488688963,1.16307287050014,1.13186569544498,0.861295354376248,0.978632300790312,1.13098837561025,1.34526993021142,0.887887135196176,0.987760428460339,0.798812619656501,1.14450405117307,0.943281510408117,0.682507653676103,0.605652259020733,0.875977618212772,0.579170321249822,0.467161090666333,0.507162520497171,1.33707545496821,0.191053717225546,0.796730715746921,0.457341231765835,0.764199486700069,0.245814192795697,1.0804494404602,1.20518626546904,1.4195016935277,0.352490858437573,1.12066829745972,1.17897893543056,1.55566891704923,1.05485342465053,1.06098408993645,1.32198698311175,1.32157648256308,1.21213529289619
Glycine--tRNA ligase,4.88568202055184,4.84587829719564,4.94346652448684,4.85375989186608,5.02333737974258,4.96761981759514,5.03304186666118,4.81792267399568,4.97726976801787,4.90042462684087,5.05892117273497,4.85766289296146,4.94201764631995,4.86792728259223,4.89435499945356,4.7871936296825,4.84579791951424,4.85909236198465,5.00907754986354,4.80005857952833,4.88349291708718,4.98898132544146,5.0811074345405,5.0648751515,5.05433266462272,4.99814758010226,5.00010669557796,4.71491193149461,5.09292355366421,4.7170377897844,5.12361629482229,4.72341461618862,4.96144383263642,4.962639419882,5.06081787187249,4.98389584584057,5.029218563018,5.13398798300842,4.59547998845548,5.12360826272816,5.13105281520262,4.76274893626903,4.92543647115042,5.02920701815718,5.1282893230744,4.50511682389693,4.95332841239338,5.05242496788478,5.16272217223359,4.89276538003699,4.99369405449711,4.81395296211837,5.02451388047096,4.89904015379242,4.99009147314707,5.06151001433449,4.96287303355719,4.68933285595533,4.82719195018068,4.78470070710825,4.95337461779458,4.8638186140978,4.96013705135904,4.7577216126482,4.99272209831025,4.85514925830195,4.94017820446181,4.75951553237289,4.97509115216237,4.85804680912059,4.96248300920757,4.78464805763678
Glycophorin-C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.605123851411943,0.116099090973774,0.507594466301612,1.09672607835306,0.352583237817975,0.597064902442512,0.355043593369742,0.940193987140188,0.664285900498262,,0.424450264862009,0.830692156831137,,,,,,,,,,,,
"Glycoprotein endo-alpha-1,2-mannosidase",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.343704526354547,,,,,0.575232618656543,0.962941590169167,3.39672252506584,0.834956017888354,1.14046401763935,,,,,,,,,,,,,
Glycosaminoglycan xylosylkinase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.218026028596252,,,,-0.0475891849302372,-0.190730501825527,1.12420276747979,,,
Glyoxylate reductase/hydroxypyruvate reductase,4.46681362056013,4.46798049464422,4.26504579926887,4.61832993552297,4.22417013868405,4.51671498560246,4.36907238772961,4.78766922800413,4.30943638861399,4.43027390980111,4.51981195300986,4.58650256640964,4.1895351979042,4.43677610375612,4.57620509133947,4.49975507787143,4.27969722034556,4.26777208597312,4.56821201604849,4.49554940014072,4.30060680295611,4.4184049808657,4.61918200339909,4.54013913746657,4.4976544174566,4.55237223843282,4.71416107707039,4.80065239171277,4.13379320373223,4.60064107693819,4.37938436122029,4.61817717058816,4.00586258742534,4.13358959196869,4.8118704589225,4.81968843120339,4.15696058777663,4.62178055341428,4.46591588518901,4.59603465251769,4.31268349427585,4.39745675382003,4.60002007942094,4.68398730168649,4.17894489182998,4.29500557081083,4.39209127627094,4.64955593361162,4.48536551041248,4.32281257692398,4.4752845404458,4.5350599500403,4.16857482453656,4.2069560440868,4.60468322770689,4.55070187065259,4.13825974863127,4.36890047279283,4.29833804422488,4.49946669825647,4.26623948754102,4.31277667257117,4.5106282989844,4.51152179143394,4.27349563875269,4.45736173270412,4.42514633770133,4.46773892957105,4.26387104255115,4.33913539013576,4.45866461367105,4.51951763850066
Golgi apparatus membrane protein TVP23 homolog C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09325662776202,1.12789051006445,,1.36890795205664,0.907754900030648,1.40731713803128,2.31756584049022,2.08511361878936,1.06300417132573,1.38960809227615,1.19443016627188,1.32909659656281,,,,,,,,,,,,
Golgi-associated plant pathogenesis-related protein 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.526903970606418,,,-0.641386154837444,2.52949969107154,-0.67858868153765,1.35213565858378,,-0.758813437486647,0.997446231324712,1.09596641745295,,,,,,,,,,,,,
GPI ethanolamine phosphate transferase 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95983369757111,0.893440641879451,0.925944569354914,0.695816687846987,1.94673124347663,1.87974485907588,1.89473537652074,0.940002907444652,0.876951979736963,1.91605373036087,0.896918743566196,1.0127871868204
GPI mannosyltransferase 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.238502425005265,-0.210175398219297,,0.112820335959766,,0.609568848296534,-0.044456999965022,,,,0.784003684394429,,,,,,,,,,,,
GPN-loop GTPase 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0754516430628515,,-2.07602782899698,-0.0154101968167322,,0.264978117813116,0.425159248143248,-0.127166434101107,,,,0.458062871782142,,,,,,,,,,,,
Graves disease carrier protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.77502728763509,-2.15589182578766,,,,,-0.915919665007289,,,,,,,,,,,,,,,,,
Growth/differentiation factor 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0606282105749115,0.363466487278318,0.253073805690658,,0.10831824018042,0.214523547538256,-0.0335317250990111,1.44152434009963,0.0452835936325055,0.299613503164317,0.464628894573656,,,,,,,,,,,,,
"GrpE protein homolog 1, mitochondrial",2.28959800729091,2.33724768648394,2.61256378883993,2.05273712976234,2.33493981179011,2.44094308155905,2.94684899831692,2.03803235387844,2.32389558901215,2.0953691868551,2.05287145529594,2.52501893888848,2.51901637166293,2.7013187252231,2.86600372974558,2.30626204285247,2.80903608377588,2.66228097966799,2.94556135443638,2.30209000682171,2.72712352509323,2.63796682446063,2.65888863029809,3.65073501770423,3.08967129623842,,3.21698449280971,2.78837315468099,2.71685468713117,2.80308236404624,3.05616889805895,2.66256759958736,2.46308666538567,2.83665012590816,3.01890927209005,2.60767528231714,2.66346709795073,2.61649451382065,2.87903293113544,2.10129643580609,2.64405123460672,2.49577876431796,2.86847892363599,2.54836527429673,2.70775414884613,2.47225985984381,2.74278004563445,2.30647942145918,2.59127154755876,2.53406773980519,2.92320278267123,2.31831234909008,2.4396340757227,2.78545946189693,1.85357738454836,2.37346728354981,2.67810292081918,2.38788969484149,2.75656071729813,2.42530082123956,2.48506099335089,2.53219703821493,2.76584685706999,2.32198195442287,2.49237668376881,2.43799251176805,2.69038159228282,2.25766306016123,2.64644917268764,2.70645015254774,2.67513391548287,2.40131346004928
GTP cyclohydrolase 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62817696178724,,,,,,,,,,,,,,,,0.254961792973015,,,-1.00654469371867,-0.367800309834655,-1.56168964342802,,-0.459707205648343,-0.0453188307957698,,,-1.66741082214259,,,,-1.60582485738376,-0.504306520622722,,,,-0.000128237347890447,,-1.47867909055716,
GTP-binding nuclear protein Ran,6.30162266027033,6.22817447077031,6.25899490967067,6.26088560533969,6.23437168569307,6.18213786378691,6.17522957498,6.27817208730606,6.30660778069797,6.19527945148857,6.14384753022962,6.2111517735096,6.30419744965667,6.2326592214793,6.30203404946704,6.3570834932167,6.25716563106362,6.23878873129137,6.21853118020136,6.29822231955564,6.26726070535164,6.12799335348376,6.15006841955983,6.36955081511637,6.13684801869533,6.10846848919801,6.38878995624905,6.16735107719992,6.19005905811416,6.41877573951127,6.05913545336133,6.4795403601621,6.1512622265617,6.38753060503585,6.39855213359647,6.23096453992574,6.20318719615052,5.88768721263688,5.81850870827715,5.94940576921827,6.1925914992437,6.39283563158862,6.28376053885378,6.44057320966766,6.49398379122856,6.27296552646731,6.3418880192022,6.40211490426544,6.21226908785528,6.11382271621958,6.32585575622826,6.50334666763337,6.21011225697037,6.11585700915129,6.13106432611014,6.17590066379936,6.53117896920643,6.13278737870162,6.05591912153684,6.12129873269225,6.2625309303969,6.18721397620634,6.19449171310376,6.29689828343077,6.1857689187572,6.21527719293913,6.14529815585872,6.26310750176875,6.36169628443631,6.22258173417504,6.17944767059679,6.38002659818913
GTP-binding protein Rit1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.348563605177454,1.3410635561398,,,,,,,,,-0.22964040331432,-0.660107826327883,,-0.723768935359242,-0.266695469032801,,-0.739116394792589,-1.32834466692888,4.38661669030853,,-0.575685042540219,-0.523659525239112
GTPase IMAP family member 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52080771374454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-7,2.61938439913941,,2.46933888838188,2.86106983342164,2.7789482539733,2.62262320634673,3.05885307229467,,4.2397077611803,2.66843614610991,,4.15126153500662,4.03650225681383,2.41127884794005,2.27672104880523,3.96905722732039,2.66933214306412,2.12918977715623,2.35132436266502,1.97372825597045,2.80409892694547,2.36739291424547,3.22801804335218,3.52963956543707,2.79698240761022,2.33943313053216,2.66914882454621,2.54974938874689,2.94599328384607,2.20883613112264,2.53369865022815,2.79590212803116,2.87780894770797,2.31195197209286,2.56769709765054,2.83725600484474,2.84149198877063,2.57268292625472,2.54131808370867,2.28873417733805,2.51082562622256,2.37345493572249,2.55401656079674,2.41909193397374,2.77438758324275,2.37825178507497,2.26007767882383,2.68241919996644,2.79657180502505,2.2692721377648,2.33157678679479,2.4866771048368,2.76633875860542,2.31638960430831,2.57372304919775,2.59202756569527,2.68702621524127,2.32448643819807,2.42762030818995,2.29837680898558,2.70117550708318,2.24131280447269,2.57290211553348,2.60212529201351,2.76521028018521,2.38142654251854,2.4823501205008,2.63870237040254,2.50670243414899,2.43025914651703,2.49112355776168,2.65957698282415
Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-8,,,,,,2.17507421992891,2.11995201903765,,,,2.21595608504508,1.97276124051221,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7032079345766,1.36445184352962,,1.29047604031633,1.41977255471436,,,1.29814564111738,1.83781661140412,,,1.46831336391962,1.66224994068527,1.29846016673961,,1.53256653874016,-0.561076547368986,2.21407181351363,,,1.44051767685338,0.938810320624975,,,,,,,,,,,,
