protein,DDA_APT_D5_1,DDA_APT_D6_1,DDA_APT_F7_1,DDA_APT_M8_1,DDA_APT_D5_2,DDA_APT_D6_2,DDA_APT_F7_2,DDA_APT_M8_2,DDA_APT_D5_3,DDA_APT_D6_3,DDA_APT_F7_3,DDA_APT_M8_3,DDA_FDU_D5_1,DDA_FDU_D6_1,DDA_FDU_F7_1,DDA_FDU_M8_1,DDA_FDU_D5_2,DDA_FDU_D6_2,DDA_FDU_F7_2,DDA_FDU_M8_2,DDA_FDU_D5_3,DDA_FDU_D6_3,DDA_FDU_F7_3,DDA_FDU_M8_3,DDA_NVG_D5_1,DDA_NVG_D6_1,DDA_NVG_F7_1,DDA_NVG_M8_1,DDA_NVG_D5_2,DDA_NVG_D6_2,DDA_NVG_F7_2,DDA_NVG_M8_2,DDA_NVG_D5_3,DDA_NVG_D6_3,DDA_NVG_F7_3,DDA_NVG_M8_3,DIA_APT_D5_1,DIA_APT_D6_1,DIA_APT_F7_1,DIA_APT_M8_1,DIA_APT_D5_2,DIA_APT_D6_2,DIA_APT_F7_2,DIA_APT_M8_2,DIA_APT_D5_3,DIA_APT_D6_3,DIA_APT_F7_3,DIA_APT_M8_3,DIA_BGI_D5_1,DIA_BGI_D6_1,DIA_BGI_F7_1,DIA_BGI_M8_1,DIA_BGI_D5_2,DIA_BGI_D6_2,DIA_BGI_F7_2,DIA_BGI_M8_2,DIA_BGI_D5_3,DIA_BGI_D6_3,DIA_BGI_F7_3,DIA_BGI_M8_3,DIA_FDU_D5_1,DIA_FDU_D6_1,DIA_FDU_F7_1,DIA_FDU_M8_1,DIA_FDU_D5_2,DIA_FDU_D6_2,DIA_FDU_F7_2,DIA_FDU_M8_2,DIA_FDU_D5_3,DIA_FDU_D6_3,DIA_FDU_F7_3,DIA_FDU_M8_3
F-box/LRR-repeat protein 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-box/LRR-repeat protein 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.851445730234009,,,1.45892805553336,0.851445730234009,,0.851729298350634,1.45892805553336,0.851445730234009,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-box/SPRY domain-containing protein 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.58859829834097,-3.30900342679946,-3.40224887601206,-3.16033340616254,-3.03499380563974,-3.08907471795592,-3.2727271795883,-3.11924457152886,-2.95946193780197,-2.84512899772705,-2.48380822087752,-3.20238991657483,-2.22061408358367,-3.27545786357524,-3.51088640495797,,-3.42033230761998,-3.45153026468346,-3.16836281901972,-3.33921093058115,-3.73160347306415,-2.20607044304312,-2.97837987374464,-3.02688894748731
Fanconi anemia group D2 protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.82045689265695,-4.63783702358813,-3.56057696449644,-4.53153978946344,-5.05798252301969,-4.07958035021931,-4.60485623227392,-3.95969080702367,-4.20455574569832,,,-4.2743697805808
Fatty acid desaturase 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.51403683590683,,3.32886025849287,1.38856914428355,3.02995344632124,,2.07634246508891,1.91722524658249,,3.43713532454318,1.93558675541952,2.63571368958546,,,,,,,,,,,,
"Fatty acid-binding protein, heart",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.90514093742312,-3.87695143511004,-5.59616430454564,-3.22424898111562,-3.7300799513745,-3.93754786538802,-4.67717854119753,-3.1582275069283,-3.99532139369178,-4.05235188938611,-4.59583487833224,-3.3953761165659,,2.25640226471445,1.22816520716466,1.50443081982459,,2.25640226471445,1.22816520716466,-3.26860666101204,,,1.22816520716466,
Fatty acyl-CoA reductase 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.76591823944908,,,-1.66564425627171,-1.35134770743537,,-3.1546201986812,-1.52898926410949,,,,-1.623800116757,,,,,,,,,,,,,-2.30503004605103,-1.6822188336325,-1.65742175348105,-2.46588930327028,-1.68538898860628,-1.39451099948888,-1.57506211886322,-1.86101936927927,-2.12055672195803,-2.1171756590682,-3.04119433557077,-2.10378877230073
FERM domain-containing protein 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.777645639627604,,,-0.479799106964107,,0.494944629878883,0.937400873934053,-0.451617616546518,-0.787369012516422,0.339917377089038,,-0.432522454955228,,,,,,,,,,,,,,,,,,,,,,,,
Ferrochelatase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH1/FH2 domain-containing protein 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.62492578839039,2.5194461782646,2.62657941691187,2.66514541248846,2.63772129602369,2.48895772315497,2.62925680481521,2.5905624059212,2.55561549778309,2.53966320077725,2.66126186127487,2.67163372368662
Fibrinogen gamma chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.30543454405379,-2.3712691398926,-3.32500825045329,,-1.99596418261163,-2.6610779960822,-2.39192564712551,,-1.67395097746063,-2.2340986762292,-2.87577475265998,
Filaggrin-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filamin A-interacting protein 1-like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Folliculin-interacting protein 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.30751941314233,3.33840595925323,,3.45736806540271,3.22813650682946,3.55262727225033,,3.52391094749162,3.87806056003149,1.4556430051178,,4.4951376819346,,,,,,,,,,,,,,,,,,,,,,,,
Forkhead box protein P4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fucose-1-phosphate guanylyltransferase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.09126734813146,-0.857542552118479,-0.697847263403973,,-1.28209774759996,-0.593549932052707,-1.17337961553473,-0.830681749569729,,-0.768683572156026,-1.08398238343001
FYVE and coiled-coil domain-containing protein 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G patch domain-containing protein 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.76183011761339,-3.27295314451901,-2.92033117325864,-1.98757531752368,-3.07720412781707,-3.27396989572396,-2.79662765712369,-3.00838367983253,-2.66369158675968,-2.64514226218754,-2.69241727847082,,,,,,,,,,,,
G/T mismatch-specific thymine DNA glycosylase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.62538255643793,-2.94316060542193,-2.56404869257572,-2.30358176811602,-3.17618168997374,-3.10467885034271,-2.46400082227837,,-2.29145874340695,-3.18461770899962,,,,,,,,,,,,,
G2/mitotic-specific cyclin-B1,4.60159497875935,,,,4.61675502080611,4.60511581538176,,4.81841237661932,4.57543765990466,4.63139387699933,4.56037416483485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.67185106934152,4.57340987779503,4.54124659627009,4.84911867770711,4.59803976818975,4.56882949747366,4.6051149839573,4.83485255668981,4.53628341916291,4.62100776428715,4.62295883192998,4.80653220907473,,,,,,,,,,,,
Galectin-1,6.5745854299253,6.03609241067679,6.06228972847097,5.47153337981699,6.41608164190771,5.52300897658166,6.05080159858281,5.66309428499397,6.38858193957906,5.8179884047373,5.39778401989411,5.56206056683368,7.31215920801453,6.88005237794555,6.6209101141705,6.38124223287447,6.94801559494695,6.68307051966338,6.95237675815935,6.23634514382752,7.01532683851264,6.92842190871042,6.61768896489192,6.24489404154303,6.53164163841433,5.94344547780707,6.06048724778677,5.49152915438205,6.64872792380386,5.96479352931028,6.09808462479078,5.68841903187758,6.57196461750903,6.14545309726349,6.13036865666321,5.71428186537022,6.83177502421826,6.28387687369855,6.2882549603209,5.90457875674602,6.84226780599794,6.26965124864964,6.39182870629098,5.91502241938881,6.83525432415505,6.28875408302426,6.29268690434054,5.88747959581265,6.6610951915882,6.06399767456548,6.08590468008736,5.69758549149003,6.6184518892863,5.99496535132457,6.20693005714434,5.73982856040674,6.66016495045384,6.06033145968361,6.12726131807721,5.71312852669782,6.47260593749253,5.77908540546078,5.78292577124778,5.47347446443413,6.43025929616081,5.77180797579351,5.90510826336981,5.39669583789339,6.51347044550791,5.78769733440334,5.77844128502422,5.46429610182699
Galectin-related protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gametocyte-specific factor 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gamma-aminobutyric acid receptor-associated protein,-4.10440592233247,-4.34747925319299,-4.34336241002448,-4.15681792860126,-3.87936821429539,-4.52060090132998,-4.2690662857235,-4.04023884083153,-4.2891014417583,-4.83653043089655,,-4.66854129993766,,,,,,,,,,,,,-3.89567982932214,,,,,-4.38318532468354,,,,,,,,,,,,,,,,,,,-3.91940861104265,-4.1794513637871,,-4.14386124414118,-4.17918097967784,-4.24451158758539,-6.42677278664425,,-4.394792819939,-2.74455922065061,-4.67090786576291,,,,,,,,,,,,,
Gamma-tubulin complex component 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gamma-tubulin complex component 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.981564876721628,-1.02016216487657,-0.82747628145924,-1.09643985489686,-0.946280496488822,-1.5360954627638,,-0.862108895351056,-0.812061475051301,-0.955299122794622,,-1.21337467136832,,,,-0.776974729030497,,,,,-0.859497992027746,-1.21791735855827,,-1.3426698320288
Ganglioside-induced differentiation-associated protein 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.533961210849871,,0.931714883686321,1.08651998966095,0.461138520397251,,0.881375290758836,0.853093216951612,,0.632039232851639,0.979569735429549
General transcription factor IIH subunit 2-like protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General transcription factor IIH subunit 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.29579397594238,4.86245156231209,4.69198197838587,,3.47228415346624,3.95192920792132,4.5013938569771,5.06023750043905,4.27227320158983,4.81706316794051,4.21107689634391,,,,,,,,,,,,,
Geranylgeranyl pyrophosphate synthase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.298863588390079,0.0528259159517236,-1.16493365173889,0.056034117849723,0.426112065534919,0.431166939668348,,0.413199497028674,0.148941576408878,-0.527344229667178,-0.870210175475679,0.128694618929051,,,,,,,,,,,,
Gigaxonin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glia-derived nexin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glioma tumor suppressor candidate region gene 1 protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86789879492752,3.47088737856244,3.47030024852425,2.67485952660512,2.97744142353335,3.41923146220671,3.45387636195642,2.69486490592034,3.01437543783232,3.47070301775013,3.41891508554974,2.61852243347333
Glucose-6-phosphatase 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glucose-6-phosphate translocase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.332705224123655,-0.696536663379219,,-1.08835470386563,-0.202800901723589,-0.991808797849415,,,-0.137150715994445,-0.881283113223756,,,,,,,,,,,,
Glucosidase 2 subunit beta,3.43425833454911,3.54486572343541,3.50138314466892,3.36536436262987,3.2774204731552,3.55785627120116,3.31952596902373,3.16862456035657,3.33422130074596,3.5102432720522,3.58786041492588,3.42332915719839,3.45992401726252,3.68318934746626,3.62891306011289,3.51041084650898,3.52923367849777,3.64014568603005,3.47903426066908,3.37661584972606,3.4535256862177,3.71300672432569,3.54362162893046,3.41116075831791,3.19750998624311,3.34113434704806,3.36386099736705,3.2178375980656,3.22685992816548,3.44334251403105,3.31759805658878,3.20315797473945,3.13029554882406,3.37045603606024,3.36338032505226,3.22687291209837,3.38612910861001,3.61039939916221,3.45528127971993,3.17650971927323,3.34071777619693,3.5898035745432,3.44231232603259,3.3155766540499,3.43557335257381,3.43749013584886,3.42874975410074,3.33606592860241,3.49503153485719,3.42225048891945,3.28799259148602,3.20370006233834,3.13793601647291,3.41026929909835,3.59766141124097,3.4165177269836,3.3690231149024,3.26482611904624,3.5197045102019,3.44818394141291,3.21298790517763,3.42173201477447,3.33941445416545,3.08118378394687,3.26011205459731,3.38923015941882,3.27891266069112,3.16760615444857,3.27491039988244,3.45902890456139,3.32866695055851,3.22368214763002
Glucosylceramidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.13575497903834,-0.310792048454674,-0.367145719088237,0.289176662332307,0.0131658082464892,0.0262203082155993,0.629966533024754,0.0125739662701391,-0.191894703825306,1.03641270218752,0.286786333483068,-2.60479351248277,,,,,,,,,,,,
"Glutamyl-tRNA(Gln) amidotransferase subunit C, mitochondrial",,,,,1.89800903931392,,,,1.89366951974618,1.39173386309795,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32309052452546,2.2921793664225,1.96852390130709,1.87722876357742,1.56939871352873,1.60499185371264,2.30686370692235,,1.32175768901168,1.96714115901019,,,,,,,,,,,,,,,,,,,,,,,,,
Glutathione peroxidase 3,,,,,,,,,,,,,0.216794045517486,0.454305226262781,0.216123165154321,,0.175236302885905,0.70205469355051,0.232952944098535,,0.491211753762484,0.569807687745298,,,,,,,,,,,,,,,,,,,,,,,,,,,0.517372577345174,0.639617552698527,0.336112651211643,-1.25090527118121,-0.825011872299907,0.780029778753111,0.512900386965934,,0.640150744865747,0.610159304543383,0.531455572271729,,-0.158491060757695,0.370651671562279,0.0959305868412797,-0.71328744821682,-0.123463113117447,0.430661604701029,-0.197959178189738,-0.988352091802595,-0.178590683662379,0.340020541230288,0.130106575634503,-0.186304581381308
Glutathione peroxidase 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glutathione S-transferase Mu 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.450910276076761,,2.8508047408501,,2.48655117919218,,4.28822108670608,3.82203462405157,,2.8079443416227,4.61853988276285,2.57036706978083,,,,,,,,,,,,
Glutathione S-transferase P,4.8680158556077,5.06541962437905,4.62401069246141,5.17615749297088,4.79113154852903,4.93488908639925,4.43771965590063,5.02503377796862,4.72068279491261,4.66387677732509,4.64322589025494,5.12457131278851,4.94416330087424,5.14577709388721,4.63154507582096,5.13322482028921,4.96594913459186,5.17546162195551,4.5783597358559,5.10296706772538,4.94765347163447,5.02954719330074,4.64547322117586,5.19087882295352,5.02154177714613,5.33589460455017,4.69789871034333,5.26478038687939,5.12979165957346,5.35909947767672,4.85668545157687,5.34908928874906,5.12911204959871,5.35327822091382,4.82578971201105,5.32813104816275,4.94985460025007,5.09336221105184,4.64392600702545,5.15795413139955,4.90108689045059,5.16428022225201,4.67224353791184,5.2546937688669,5.02233598753008,5.24184202445978,4.62940230866321,5.21710962203605,5.10729303484819,5.19477395402224,4.72106536174067,5.20504704058613,4.61300624005655,5.2556908498089,4.83127182616338,5.2052403147009,5.00018332486531,5.1926965765483,4.7289733240142,5.24069154671952,5.07901487847754,5.0079126673104,4.76457934611887,5.27282589643451,5.15466545402943,5.30952495016834,4.77052607833097,5.2951783896265,4.77933489678565,5.30755558897615,4.72753704599345,5.32834713993178
Glyceraldehyde-3-phosphate dehydrogenase,11.3043262868567,11.3620812058144,11.2229746660813,11.4869364814227,11.3400871688721,11.4771920148711,11.3305629548292,11.5586238091264,11.224659252347,11.309862910969,11.2276681237598,11.3427051037104,12.0455005344243,12.1241237152824,11.9684210117414,12.2758624266933,12.0923500570864,12.1820700031125,12.1375978802591,12.2698439662725,12.0374161426811,12.1511256202523,12.1165900602677,12.0697346532218,12.0406990803214,12.0823107950962,12.0643816185856,12.2290650552143,11.9779408716678,12.1017683685811,12.0813953514033,12.1467125872467,11.9298539367411,12.2198746931914,12.120028355577,12.8719141903522,11.8042567227451,12.1784710139142,12.0049660310961,12.0747673083451,11.9004797832986,11.9354227991235,12.0637692893332,11.7920974420557,12.0852310814565,12.1986663132582,11.9329386876715,12.1110623747754,11.8320032483507,11.9659162308511,11.9443477523467,12.0138928841982,11.824132001569,12.0109479636793,12.0512212192575,11.9975328817548,11.7198224288783,11.993483689832,11.9108681336146,12.0459030091714,11.7216024675214,11.8590262954314,11.763768438438,11.8157384901184,11.677171830165,11.8520311008177,11.8424335408031,11.8353878551325,11.7716099530244,11.9423245123786,11.6823335784484,12.0159707392497
"Glyceraldehyde-3-phosphate dehydrogenase, testis-specific",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glycerol kinase,,,0.00299468071480209,,0.00485343799800738,-0.230449689269597,-0.16297160406566,,,-0.0958322652805226,0.101943063209144,-0.0494631577763758,,,,,,,2.62014599478067,,,,,,,,,,,,,,,,,,,,-0.249288826764394,0.354738586399216,,,1.19896037487065,,,1.0892509466281,-2.89281583139497,,1.97475740782797,1.73829288265092,2.0154812701335,2.01829613088301,1.86464037746288,2.01801863701572,2.01113618477627,1.50913717361511,1.94064221563507,2.03164695391955,2.0031812904136,2.34420054294124,,,,,,,,,,-0.0668650161568178,,
Glycerol kinase 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0927091354380507,-0.844781391395443,-0.201292050271991,-0.492670970975452,0.0164408670254427,-0.211202315043002,-0.0941745806806984,-0.158565226185231,,,-0.383376463787215,-0.162237509839407,,,,,,,,,,,,,-0.0974017110457397,-0.244748972634525,-0.210570048708689,,-0.397483811120811,,-0.0298347515744544,-0.477613270473893,-0.33447654581278,-0.366811317612856,-0.182749202841874,-0.17676239941204
Glycerophosphodiester phosphodiesterase 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.535770410477871,,0.440042557012566,-0.628135640301718,0.323589038901235,0.665516649854161,,0.556101349377138,-0.358044839841963,-0.109553006634386,-0.135431295380486,,0.395722998531592,-0.326477392404447,-0.136793759830941,0.378888603022656,-0.393245288072591,-0.0407437646426229,0.0849545064253841,-0.110661043454583,0.42315323507024,1.00901361559524,0.599873122787184,-0.142456465505999
"Glycine cleavage system H protein, mitochondrial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00565165960626,2.4232195215064,2.14662120065563,2.10307806057301,2.21179511030161,2.55555468509579,2.71935973012192,2.25435632945911,2.60240047510414,1.03279960474946,3.01313377686539,2.34373323923532,2.78403428281096,2.66853378915983,2.96001552211569,2.7138276563464,2.53805130180981,2.61781231915274,3.38980848701098,2.36248152283636,2.9990342833113,2.53457321546702,2.8995441678205,2.31652989166026,1.04258012863095,1.13873329545052,1.44207866803638,0.397945853779602,1.19143085756186,1.23059122652941,1.57676169885957,1.11017597672621,0.990520313734259,1.35138946809309,1.22910243451565,1.2026178333966
Glycophorin-C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68318435606111,1.33372181796569,1.72626631009519,2.22427675061961,1.61863269494541,1.76180340282237,1.66751596926595,2.07741855246024,1.84125591821,,1.44990743076001,2.09908032419574,,,,,,,,,,,,
"Glycoprotein endo-alpha-1,2-mannosidase",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glycosaminoglycan xylosylkinase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glyoxylate reductase/hydroxypyruvate reductase,3.3983339224758,3.42076865740307,3.07240232448914,3.43484470852009,3.25659423871586,3.37843687996517,2.69281218548779,3.70015532338486,3.15742856862441,3.3088807894683,3.49856734181535,3.55516803020424,3.34384667703224,3.35038134485047,3.74907679238102,3.67288878486217,3.282916354043,3.49038840243109,3.6340905435445,3.5937668591751,3.34382325522808,3.38442104110987,3.60358458454306,3.70790056110942,3.81923162864209,3.72194354680463,4.02023120064509,3.95267541557757,2.57206206186452,3.78284122231901,2.76954676985961,3.60288319976325,2.62018809143058,2.73193494181214,4.10046692174761,3.99188683836965,3.47832765868546,3.41547659016024,3.49657888184575,3.66898811826637,3.11426091507645,3.21578767874113,3.60654502009198,3.56093644099824,3.18405738839635,3.29078831892206,3.44223546593999,3.69137380187663,3.68092452368266,3.30539957717948,3.52007885127289,3.58308855421701,3.27906479501228,2.98348113281734,3.56204440911848,3.62044625888737,3.13286379112955,3.44234202388796,3.15650192760735,3.5408105240014,3.09952333440582,3.21161835462845,3.47003215137074,3.47858551001362,3.14852145096653,3.1926206658014,3.40852975218937,3.36065315544913,3.31596153387894,3.20441833120413,3.48454071776494,3.55505190100047
Golgi apparatus membrane protein TVP23 homolog C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34031497312223,3.25363309361993,,3.25081167962701,3.22860559365264,3.14344965708104,3.87403848013758,3.9215939193803,3.33010532473104,2.72181248573396,3.66710391040425,3.23849735154436,,,,,,,,,,,,
Golgi-associated plant pathogenesis-related protein 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.61607061657041,,,,4.61607061657041,3.36611658094118,4.50019937093726,,,3.36611658094118,4.50019937093726,,,,,,,,,,,,,
GPI ethanolamine phosphate transferase 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86275249295775,2.35607166400951,1.5882339327663,1.72705237189323,2.55384987164373,2.51866550043334,2.49794151094469,1.72995304862208,1.94089391226172,1.99453730440779,2.29646985734562,1.75992019666712
GPI mannosyltransferase 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPN-loop GTPase 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.9526022950116,,-5.99066162232251,-4.66615187579663,,-4.74604942487331,-5.99066162232251,-4.66615187579663,,,,-4.66615187579663,,,,,,,,,,,,
Graves disease carrier protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Growth/differentiation factor 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0416859981762,1.40760913534683,1.21101977093515,,1.13240122601602,1.31558033567631,1.25581948853018,2.46246498627663,1.06002246695212,1.43113451310103,1.29873318064565,,,,,,,,,,,,,
"GrpE protein homolog 1, mitochondrial",0.696304433414234,0.605575126879354,-0.406176555446583,0.528197337298029,0.888087571535749,0.662853640851952,-0.0969646000644122,0.549363358259792,-0.71167230675841,0.331581295008893,0.218077015472759,-0.501439766215534,-0.488651412732568,-0.249743255207372,-0.111862825654753,-0.690604319147457,-0.211892240124506,-0.303129726299116,-0.0476929064425757,-0.637457361669705,-0.282539048671237,-0.309430353838077,-0.286882290817965,0.575957124285107,-0.368294888766916,,-0.234040585365371,-0.657804969257927,-0.760539614177346,-0.665631703565305,-0.415444174832921,-0.771843118680299,-0.990815090369745,-0.637912829005859,-0.454694078535142,-0.889735885508571,-0.320501214856685,-0.417255536259927,-0.111076452634197,-0.862245751220177,-0.368980196622416,-0.559265885886019,-0.17008830200903,-0.516391333614333,-0.339720530331845,-0.577457358731968,-0.372434733199544,-0.702908398949735,-0.400326362464043,-0.449228281087113,-0.0601150636338398,-0.694639939882713,-0.514779699161111,-0.256641005670681,-1.08964811181227,-0.723031900271092,-0.44294654382677,-0.633659217343386,-0.293727040944782,-0.533387439925751,-0.649381301808556,-0.555313065882245,-0.284964132603339,-0.72331533335787,-0.584010282583546,-0.65571054265464,-0.451331541830644,-0.810577516901498,-0.517366551433409,-0.386229371470363,-0.401090181074112,-0.697684272230808
GTP cyclohydrolase 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.3821396488596,,,-3.66918975685796,-2.67969059310518,-4.27126862525852,,-3.34269803864242,-2.79287820551309,,,-4.46024623475173,,,,-3.73584002838428,-2.84190983192647,,,,-2.50290061568667,,-3.85957794743007,
GTP-binding protein Rit1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.639768094866596,-1.31328922662002,,-0.893982636308,0.33567229670833,,-0.687998872596644,-0.434116986491569,3.05610704953817,,-2.41997640917067,-1.68928738483584
GTPase IMAP family member 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-7,-0.734337231760444,,-0.810496086649352,-0.497268884844882,-0.548963292439996,-0.683317176659229,-0.27570511556105,,0.873495325986939,-0.60855521832609,,0.874729038228934,3.52232234875754,3.8594325225673,3.72105965128286,3.34727273815402,4.11320740770543,3.57186389780795,3.78535075338618,3.42872168628073,4.25358384529504,3.83020041591461,3.11614322877958,2.98807175447152,0.702751377896798,0.31233485183196,0.583909586926913,0.481872923924772,0.889018560921509,0.160617415669533,0.492346019041775,0.736555537446405,0.807041693524563,0.214259191430421,0.486100635587281,0.774984242900846,3.49715453765788,3.14606804100052,3.19181126353394,2.4912645933576,3.51610432862024,2.9258201510739,3.23836940313661,3.3152376816859,3.52681336104122,2.95873356174116,3.20876394611782,3.28422854678794,3.5314137052301,3.02496073195946,3.07954907614867,3.19814436495904,3.59534638335958,3.07390034310528,3.27667295929851,3.18197036923779,3.43156948449306,2.99223351327667,3.18520071934382,2.70283455790658,3.42898056862114,3.70114916545637,3.20227146586668,3.32717116650478,3.43857788386987,3.06254686305809,3.1770395239708,3.25914688036567,2.58958180486164,3.11037779648787,3.28540307251757,3.37933674718695
