protein,DDA_APT_D5_1,DDA_APT_D6_1,DDA_APT_D5_2,DDA_APT_D6_2,DDA_APT_D5_3,DDA_APT_D6_3,DDA_FDU_D6_1,DDA_FDU_F7_1,DDA_FDU_D6_2,DDA_FDU_F7_2,DDA_FDU_D6_3,DDA_FDU_F7_3,DDA_NVG_D6_1,DDA_NVG_M8_1,DDA_NVG_D6_2,DDA_NVG_M8_2,DDA_NVG_D6_3,DDA_NVG_M8_3,DIA_APT_D5_1,DIA_APT_D6_1,DIA_APT_D5_2,DIA_APT_D6_2,DIA_APT_D5_3,DIA_APT_D6_3,DIA_BGI_D6_1,DIA_BGI_M8_1,DIA_BGI_D6_2,DIA_BGI_M8_2,DIA_BGI_D6_3,DIA_BGI_M8_3,DIA_FDU_D6_1,DIA_FDU_F7_1,DIA_FDU_D6_2,DIA_FDU_F7_2,DIA_FDU_D6_3,DIA_FDU_F7_3
E3 ubiquitin-protein ligase HECTD3,0.924272406649914,0.825535165280152,,,,0.193209649167533,,,,,,,0.887958504130594,1.0246671783167,,,,,-0.422507652535368,-0.123232005517594,0.0618242071898171,-0.475270234017271,0.128402840770461,-0.04840771570943,0.61669112866409,0.550738889297767,0.458463625930339,0.61338242385728,0.325428157811914,0.318399251254414,-0.347428056094093,-0.574973244069629,-0.714126905857272,-0.771281219007405,0.0860723132652519,-0.502991798892675
E3 ubiquitin-protein ligase HUWE1,14.2231494410372,2.67220421851146,2.53411934726917,3.42788797272945,13.1734238598525,2.96458940563437,2.30111032548279,2.40642343049914,3.14048262134098,4.1542978009298,2.99315151525695,3.09494649161481,2.92082392195438,14.2160547255018,1.97412077094264,3.64253652529916,14.4536145092063,14.2693180516471,13.6464706822239,13.7667175106738,13.2301789570568,13.4241459607065,13.6224858207009,13.8732744265599,5.02544713924509,3.25598918467647,3.24896086514089,4.81037786771973,4.69448288984953,3.3605119271441,13.4860300879233,13.5345221698924,13.4502241845493,13.749792217047,13.7516928800532,13.2205660379586
E3 ubiquitin-protein ligase Itchy homolog,,0.794318314590493,,,,0.794318314590493,,,,,,,,,,,,,0.271145369754002,0.794318314590493,-1.03002038674401,-0.959255924562626,-1.11829414152652,0.32255134951492,,-0.993474644921371,-0.78162460015168,-1.03118680448316,,-1.00755232530099,0.559198913301762,0.191908650492105,0.557335196480132,0.357562892476051,0.520338649081584,0.278737231869037
E3 ubiquitin-protein ligase KCMF1,-1.85541215579605,-1.38628737121466,-3.29724501532106,-1.42722400655272,-1.74109837502927,-1.94463978874889,-1.58119341224059,-1.71995055534306,-1.93618213178378,-2.13746686341278,-2.08632865279745,-2.13855133198031,-3.20031637831969,-2.94949050706241,-2.96775052021152,-2.97236674515479,-3.02848570002189,-3.15213714939231,-1.13909744369434,-3.03895602951155,-3.19286238251517,-3.50869260367986,-3.22669717185471,0.997424927760855,1.03292420684484,1.13897958469841,1.10873670699004,1.13297487639723,1.02189306554649,1.13267092082427,-1.99438837575412,-2.79848199050712,-2.08062592941243,-2.12819977963697,-2.22712903513537,-1.78210472268299
E3 ubiquitin-protein ligase LRSAM1,2.88279255035915,2.38296371423495,2.35076049975157,2.74003560061753,2.55996722080644,2.38333464029876,,,,3.31199919914334,,,-12.3935143590289,-12.4028038254034,-12.3869283249525,-12.4177122522432,,,2.33843506440687,3.25622462417362,2.45781291039296,2.12303793095222,3.72433747439516,2.95464678056865,0.247813482676794,1.4578845032516,1.35115308145701,0.331338270346605,1.01188801058467,0.721527758834072,4.23198065966658,-0.298451440491672,0.360457009005573,3.78636130961606,-0.452895116205912,1.02280052156139
E3 ubiquitin-protein ligase MYCBP2,2.40803542947549,,1.81775276884595,-2.75881356241235,0.920198705339681,-0.226657774805559,,1.56031154105335,-4.63052327497621,-0.840718960440644,,-4.2925106606166,,-7.33243818926024,,,,,9.58012843707777,1.72350694374177,3.3735040983582,8.35485537186724,9.35302721176986,9.54572247999785,0.324906409646515,0.87987037821246,1.04446754398766,0.815156071276414,0.679547980655808,0.962689367391759,8.79808262816533,4.35191466204216,1.78366646861381,5.70232348003555,8.6210873883778,0.653807526630139
E3 ubiquitin-protein ligase NEDD4-like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.878766056542409,0.683348847629462,0.878766056542409,0.683348847629462,,0.683348847629462
E3 ubiquitin-protein ligase RBBP6,,,0.144180355391607,-0.0523950966747506,0.143938597630799,,,,,,,,,,,,,,-2.24410942683053,0.0246566531648403,-0.206048626159421,0.614244656663137,-0.707163717318916,0.835436577131099,0.751081098059009,-0.243709050886062,-0.237278638164578,0.00597922403242609,0.147951665652803,0.598776803274308,7.95473649879954,9.95454468073692,7.95518272215051,9.91681080137121,7.96365287114598,10.4454671823554
E3 ubiquitin-protein ligase rififylin,,,,,,,,,,,,,,,,,,,0.178111069340241,0.745707184827126,0.504995817331724,0.978341273799004,0.421774023027212,0.334508669849688,0.354882066063882,0.311150668556915,0.992077932023882,0.306047298509556,0.723000201497269,0.490197615470755,,,,,,
E3 ubiquitin-protein ligase RING1,,,1.48809550549766,0.594256997770455,,,1.29604120335669,,,,1.2971988141165,,-9.25882111663482,-9.29577634773477,-9.27423411514181,-9.38268959625257,-9.1715170944055,-9.38277473265724,-5.05114646968557,0.6380936139671,0.776242419982368,0.708995400895487,0.67496350538106,0.573375799671581,-0.589943805679705,-2.30923735187979,-0.553589596859862,-0.574992866446714,-0.400861578181016,-0.364343688349829,-6.07338312727852,-4.56801432479706,-5.86531698073653,-5.15047833777077,-5.74970254462748,-0.78094343484363
E3 ubiquitin-protein ligase RNF114,-0.568767370708879,-0.129712258262874,-1.14976930676625,-1.42380881962346,-0.869581545426266,-0.512427285739094,-0.835864601579895,,-0.466187778022815,-1.00101773943019,-3.82646271018973,-2.39313605352761,,,,,,,2.43215855366276,2.4831028330518,2.82681759345383,3.18053005206677,2.71229399634142,1.66098628962753,3.46610736472679,3.13118304412774,1.72237937660446,1.8861519064989,-1.56113652043158,2.1432983778546,2.30334321321798,3.01532723090806,2.55327954737414,-1.48096057586969,-1.83032057831821,-1.40527257420953
E3 ubiquitin-protein ligase RNF126,1.11315327480554,0.923788289633521,0.754463742295596,-3.26606508578867,-3.20625686756474,0.923086904711181,2.43223339759073,2.33222674776692,1.58433641361938,2.39948451552062,,1.76745627189017,1.12677442170194,1.87598166644108,1.78115062547956,1.74956730247116,1.69337718605151,-2.66633035285878,1.1223263352818,0.827323018243537,1.17143926430753,0.877264440821777,1.31196454805439,1.17309459322011,1.01427973421094,0.954527148487445,-3.34585024773232,1.05769485879769,1.12874572576924,1.35691471636568,1.17944052387241,0.981421149916928,1.29308777314345,1.03709945632305,0.916675302448251,1.31454732056112
E3 ubiquitin-protein ligase RNF14,,,,,,,,,,,,,,,,,,,,,,,,,-2.48744920150621,,,-1.48561747654334,-2.48744920150621,-1.48561747654334,,,-2.48744920150621,,,
E3 ubiquitin-protein ligase RNF149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19286838595741,1.79326613265822,1.19580181968928,1.53253138174302,1.25403326281536,1.65660057995944
E3 ubiquitin-protein ligase RNF170,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.23698159837272,,,,-2.34442230981022,-1.18613894666038,-1.99269708612024,-2.60895217592907,-2.37362094900913,-1.9796309482801
E3 ubiquitin-protein ligase RNF181,,,,,,,,,,,,,,,,,,,,,,,,,-2.00921567512508,-1.93733203481864,-2.24169568746337,-1.76469771696024,-2.07136579408485,-1.74431917616987,0.69311228289432,0.835566218777012,0.689319648490618,1.01117648401454,0.650947099598821,0.926596118807806
E3 ubiquitin-protein ligase RNF213,1.67675550215988,3.22082167983411,1.9829921020626,3.14296731760703,-1.39126412662558,1.6559907059699,3.11774490206446,3.55707479229024,8.98821483355653,11.1329594053769,3.21307124697995,10.7494237597362,-0.768041527506659,0.173204003253218,-0.282570670812864,-0.266771243453109,-0.0654915464620997,0.428899897839651,3.64937865051311,4.32625071262619,2.29224601060697,3.03030902632543,4.02892975157694,4.6227117687005,3.6631233092822,1.36208621376857,3.59883629560891,2.18678886483192,2.4561508373821,3.3070141417538,4.42348210017656,4.37408439852019,8.16224253512409,4.45520556676799,3.05051234528332,9.66733107221336
E3 ubiquitin-protein ligase RNF220,,,,,,,,,,,,,,,,,,,1.84185167275216,4.38055787443208,2.65002097082434,2.5717850881895,1.67441860655289,5.99193066182971,,,,,,,,,,,,
E3 ubiquitin-protein ligase RNF31,-0.4947034105865,-0.624815729883595,1.35773840783805,-0.54578877894151,0.381906750828585,-0.294511433076962,1.04868473604028,,,,-1.23466342316597,,,2.7339005574836,-4.60541099278872,,-6.32518426059927,1.63349696095735,0.103753209151238,-0.304352855793449,-0.155273555418889,0.149581726458091,-0.168672365897364,0.446428342314346,0.644977183074997,0.483320994052413,0.359059496809324,0.955496909885361,0.317804285801846,0.494883625449074,-0.147380788654128,-0.314726085843064,0.393644496335772,0.032076854329313,0.502319062718717,-0.224522293453044
E3 ubiquitin-protein ligase SHPRH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11094704818711,2.6607750379391,2.10942386176033,2.79616164281406,2.07918716583032,2.73173867097345
E3 ubiquitin-protein ligase synoviolin,,-4.34490077515129,,,,-0.0420067765140594,0.787934738216611,,1.33873056758429,-0.0728123311743144,,1.4720221460894,1.05554318191935,,,-6.63158269949331,1.06472414400429,,,-5.55467158718007,,-5.9612576248867,,-4.33418388337291,,,,,,,-4.38961694760423,-5.39981976400758,-4.91538063144634,-5.6530075151823,-4.97718601004343,-5.55587858612261
E3 ubiquitin-protein ligase TRIM21,1.4242517004468,0.567922494211449,1.94165682878808,2.82842354766396,2.39170606737345,3.24771247132915,0.797966600574316,0.634440295670255,0.397825363562744,0.431808012570075,2.73502257900737,-0.0768968752367669,-1.56409688408838,-3.42597208374366,-1.65644014470183,-2.89931948399674,-1.69204409597879,1.02779839346726,2.08021635455674,0.415509038322209,2.35847234809298,0.517010193457278,0.414033120404233,0.291927418887423,2.10118336325395,2.57576907838237,2.62312384069312,2.70302176381978,2.49611213988375,2.65480066361605,0.971625739524204,0.65376820940736,0.850228123796239,1.05238579455793,1.21715674201772,0.910048970730137
E3 ubiquitin-protein ligase TRIM22,0.00454928022050774,1.07912660838562,2.5593480586297,1.96521913204498,1.46189250005272,1.99965747543974,1.63396607927941,2.14960677866284,1.41856357254794,1.78054449584142,1.5392674904346,1.49631546253155,-1.7322397735281,-1.02644609348741,-1.54147097714507,-1.15077364072313,-1.1024462199233,-1.52657427881537,2.09330754897214,1.78080879415772,1.9528832637189,2.23700502047077,2.20770965759634,2.15797600393212,0.748051730526453,0.757808241229314,0.823055214139133,0.847538949774288,1.48616305629373,0.928309826179321,0.308974160744324,0.175802210413536,0.3048512030302,0.422591987336066,0.409239094877395,0.37006845987528
E3 ubiquitin-protein ligase TRIM23,-5.13898129569107,-5.44040012270757,-5.40795160194529,-5.60938008717195,-5.06805559283415,-5.17185972848308,,,,,,,-5.49460693347861,,-5.32759942633926,,,,,,,,,,,,,,,,2.08577144019481,1.42852878276292,2.08041943654442,1.90628095947225,1.97377215811091,1.67907871601783
E3 ubiquitin-protein ligase TRIM32,,1.03714772410511,0.756121749829879,1.03714772410511,,,,,,,,,,1.04795165649545,1.03714772410511,1.04795165649545,,,,,,,,,,,,,,,,,,,,
E3 ubiquitin-protein ligase TRIM33,,,-2.20184490868343,-2.21158213017342,-2.23345494255436,-2.24176653831979,,,,,,,,,-1.57205830697139,-1.64819159312379,-1.64859734884498,-2.39583707300941,-1.41128667840052,0.165609419186991,0.277953700418368,0.18254283013943,0.2716729654744,0.185638995759222,-0.948813971090433,-0.754951357222713,-0.876194437623674,-0.81238305821089,-0.8637229428468,-0.946993234898785,0.646580446221834,0.698488383501911,0.634586361597241,0.556020692813857,0.404083907689164,0.713516695588763
E3 ubiquitin-protein ligase TRIM38,,,,,,,2.19395785048628,,2.65351423880575,,2.36734188812051,,,,-7.41069725649905,-7.29138134772958,-7.68860643706362,1.10324762179804,0.897170722712915,1.21770257601233,-0.353047234417015,0.976608034659139,-0.265402454329713,1.84451404851575,-1.09798278031917,1.88449135361333,1.71434469503204,1.65135920421172,-0.991184236542341,1.65705788693775,0.0907279870835535,-3.04144714282188,0.688983334990613,-0.852288312959642,2.04226454303362,0.137919077552293
E3 ubiquitin-protein ligase TRIM4,4.33902433416995,,4.3810285039371,4.56610004175019,4.23375098246394,4.42872626107426,,,,,,,,-4.65454006155051,,,4.4800585988288,4.67455212892417,3.63671728435204,4.51352122644241,3.61519421359851,3.74169983759467,3.69096307158834,3.76398921380705,0.0198836181201138,-0.543038767408393,0.851117042214317,,-4.98490372036596,-0.688292139290973,0.19368293462784,-0.605920329379109,-0.00857028879947548,-0.682897798159646,,-0.79200983579196
E3 ubiquitin-protein ligase TRIM56,-2.96116379146579,-2.09106069046599,3.68220230863372,-1.94400007002297,3.58017086054515,-0.755224694275884,-2.91892252570248,-3.29678391259164,-1.70476979513839,-4.19841866223449,-3.96056063789704,-3.80806130939175,-3.41338057710331,1.63525601224425,-5.15423623255614,1.3548271813836,-7.750248610145,-4.09011372224954,2.8436651049278,3.23190569755553,-2.7205345783476,-1.29618916162012,2.52631402521142,2.24423476886112,1.56379308737881,0.641542387664116,1.98056839756635,2.63976694862559,-0.153987616078792,-0.395427903075864,0.0178396480710894,-1.23905820687767,2.33422937782652,2.14684761277885,-0.872573496325429,0.104944952164633
E3 ubiquitin-protein ligase TRIP12,-2.45854226852848,-2.59508201150923,-2.64427443963774,-2.50897555017956,,,-0.14681192741229,-2.21265389039693,15.5320435957966,1.25013134315165,-2.62411302887752,-2.5907009074491,,,1.07694676650433,,-3.34367901959572,,10.4881123519069,1.25906091642348,1.70195384251194,-0.165736571345877,8.71951403487156,13.4937508209661,0.630122804472355,0.646674922777088,0.976776923064456,0.44950873882127,0.54656173459624,0.473328486548155,12.9674105948107,13.3074656529645,13.0002787090684,13.1650307050016,13.1160739363014,12.7845300970841
E3 ubiquitin-protein ligase UBR1,,,,,,,5.19066357383179,-0.370353382928567,4.50014093106186,4.52364371865339,-0.558518360295816,,,,-2.25977421497124,,-9.15745741830635,,3.84513261399878,1.60360955596933,1.29911413081687,1.70254422576679,1.42723206988976,3.66090792759255,3.41638984075223,0.592219592560124,3.28715351012436,3.32130885639165,0.517957976239695,3.18234817889524,1.71836590811236,-1.11172107631242,1.72417537468972,-1.5112863570121,-1.33894169404088,-0.0929823982151516
E3 ubiquitin-protein ligase UBR2,,,,,,,,,,,,,,,,,,,,0.12234856269998,0.00231002078490305,0.12234856269998,0.00231002078490305,0.12234856269998,-2.00927839674389,-1.98488177045536,-1.82734116995293,,-2.08960796974544,-1.94979664598601,0.81870527035432,0.108521835683741,0.454264345625232,-0.751348950658614,0.548846313831532,-0.537658497723972
E3 ubiquitin-protein ligase UBR3,,,,,,,,,,,,,,,,,,,,,,,,,-1.9262163965228,-1.0460938772553,-1.9262163965228,-1.0460938772553,,-1.0460938772553,,,,,,
E3 ubiquitin-protein ligase UBR4,0.917076634022489,0.847371505710359,1.66256539426871,0.663944827146154,0.97986793522297,0.748514525323611,2.65437277926583,3.41121028393538,3.62262295488782,3.19675967489254,2.2110196160594,2.77328962246382,3.01073486950311,2.888674579966,2.75604579516492,2.79744571954884,2.79895649053495,3.0684725451138,3.46056100688212,3.92929226214297,5.35898109212926,2.41472764325325,3.59287939110065,6.109421265854,3.68141609539808,4.1749715738437,4.029295419589,4.30338621690564,3.63292190239824,4.30894580331441,3.9425197183033,2.61364814984239,2.49048417935923,3.15777231487598,4.42983474250542,2.40069012064495
E3 ubiquitin-protein ligase UBR5,,-4.69655784227722,,,,,-2.12777008584551,-1.68608586645027,,-1.64343298361515,-1.80624563336247,-1.54735197462056,,,,,,,2.42414027251693,2.76501939178701,0.639977737288891,1.06336175435577,-0.0461041158259817,0.363478271531357,1.6240372737311,5.65788528732613,6.62859218850671,4.72968741222803,4.82878072379222,5.54705233858959,3.23685443687865,7.36290587812452,3.32282355129136,7.36974625872612,5.81815180933928,7.24123339901656
E3 ubiquitin-protein ligase XIAP,,,,,,,,,,,,,,,,,,,,,,,,,8.60467395627638,7.54871291630801,10.0739730847511,8.26044637183687,9.34557665956815,5.87727720755272,9.30982881422882,11.6564694455691,7.72405343429863,8.68028395796504,8.4795043746821,8.27729459732287
E3 ubiquitin-protein ligase ZFP91,,,,,,,,,,-2.91675378889658,,,,,,,,,3.24747850358318,1.54381040146586,,,1.46251596184259,3.98669819097836,2.56991118996305,2.03149970076567,2.42471781500159,2.05856791304132,1.87856615204006,1.64249688716109,-0.78152920734066,-1.9251582539772,-1.67109795518199,-1.62476909042585,-2.11829895901191,-2.23102829840666
E3 ubiquitin-protein ligase ZNRF2,,,,,,,,,,,,,,,,,,,,,,,,,-0.850593018406585,0.48306376601104,0.617986549719906,-0.195049404313455,-0.737843541946763,0.443506735778377,,,-0.317126949531733,,,
E3 ubiquitin/ISG15 ligase TRIM25,3.3731166117168,2.05120998127413,3.35692238835272,4.96037495237209,3.62873937212845,4.86654628867124,2.65401945014585,2.80134531077729,2.50853592143152,2.59802091278219,2.386271873984,2.51141192480298,1.4326609482899,1.46862241138348,1.48820877080102,1.78815941673777,1.979501889638,-0.0611797235083565,3.13387584382677,5.3047297859657,2.32838608870999,2.63693826771442,2.69526056239476,2.49034439431237,4.27817907794145,6.72245469418008,4.6196349149571,6.66234853491274,5.19081099926626,5.17375507325463,4.92775861979157,4.7382729759932,4.81602051391759,6.65150899218278,4.91055480762274,4.73059461332033
E3 UFM1-protein ligase 1,1.01855786751776,1.60134586043966,1.53521348286783,1.50838140473926,1.40165210989521,1.23919838423622,2.02521487419221,1.66626452792694,2.03359286490133,1.49602254966734,2.18374507077414,1.7750374268912,1.04430824333701,0.860684241116712,0.5524259966225,0.908715678712223,0.450716934403138,0.352996609795867,0.817844885425634,0.707057731419875,0.618475497366532,0.465047763156183,0.36944803244414,0.112127063544105,1.05711394671529,0.823181676969691,0.952457122098973,0.57131855207187,0.854743341048677,0.976091860509582,0.345311981878638,0.05028996175836,0.730188462796673,0.737902256431235,0.639171222068191,0.834623616876683
Early activation antigen CD69,,-5.40921311492401,,-2.53042146578211,,-5.54421089644689,,,,,-5.51371089980561,-5.81452149427476,-5.0062298893869,,-5.20063792027976,,,-5.98290667123047,,-5.16711988212004,-7.17598008604465,-5.1730068387904,-7.50296841554189,-4.96311470711908,0.424170230621518,-1.00150109511893,0.356539341851678,-0.126191559606068,0.356865068019347,-0.656510718296618,-0.271539544153963,-0.148642231119861,0.262842478118923,-0.0239064730532478,0.699341981683756,-0.693457457325048
Early endosome antigen 1,5.38732405529126,5.61898275312738,2.92651228261551,5.62184988183872,5.53345988167937,5.45399154647363,3.32321800736517,5.75016689937785,6.07644017469478,5.37589401289927,1.39255038515516,3.57240346162496,2.97349651279549,4.82944704679406,2.96817021125228,3.29866579333173,6.02318956620712,4.80596830200392,4.75445108455957,5.46621284269738,5.55414285622817,5.38458234722256,1.63996717858409,2.05877255057361,3.07560334305705,3.0181744455213,2.72219320144576,2.92934473626516,3.20097667410679,3.16325910714428,5.15631276728197,13.9955219409446,12.2930539378606,14.1327645879065,12.3501955875692,14.0213824779752
Echinoderm microtubule-associated protein-like 2,1.92141773637161,2.06350469873385,1.86869615857267,3.84237898810928,3.91696982039832,4.07257464654259,3.09758125856669,1.82016023644387,2.88474940169328,3.69934219088357,1.3532541875374,3.50627431945853,2.805321369764,3.24875394206096,3.06842163289174,3.16761511966854,1.98721560077813,1.73810434063509,3.92076606456044,4.28991181768425,4.25470273633178,4.46423818765128,3.94369053539235,4.17299972895241,3.5803349523683,2.44434757184442,2.42419190727158,2.28566562750147,2.23652481909774,2.28558153040478,,,,,,
Echinoderm microtubule-associated protein-like 3,1.51392046447907,-1.89847548734455,,-1.60117569280406,-1.58883572549611,0.460848827629848,-1.21339485326024,-1.50518483495534,-1.39760000538418,-1.61728792218354,,-1.62007143186897,,,,-1.5925052122591,,,-0.00455847650346242,0.289102409814584,1.41951724366081,0.721657790681296,1.54902082102487,0.176009840647001,0.523616588933827,0.223331936236853,0.397994717316731,0.881683080120192,0.145461214895204,-0.838182332985967,-0.063796563694631,0.383763733449625,0.850859268250876,3.35275394804808,-0.0622152499573625,-0.166555241337562
Echinoderm microtubule-associated protein-like 4,1.52074433154049,1.26205841646234,1.42270651688202,1.8100586044364,1.3419417876137,1.56291387342937,-0.695851837253065,1.95977864635478,0.0337841619373357,1.8092579697292,1.54288390080654,2.11652691810119,-1.11626710975121,-1.36949926954654,-1.67227196219318,-1.7596855659837,-1.34518597542872,-15.4489705005712,1.35414082953481,1.16942688218091,1.29197803013529,1.21407753206099,0.761062890692969,-0.406478503818262,-1.12648110230597,-0.839796824566081,-0.541831476778346,4.15311859664113,-0.583988839338908,4.08702004863926,7.39817454424573,4.31196866249528,6.47846900269716,6.55835295216827,7.94167324788333,5.21957936557383
Ectonucleoside triphosphate diphosphohydrolase 1,2.10632841866697,2.03351392067325,1.83356056576114,2.23518506856127,1.78142407289044,2.05275628442452,2.34631776565469,2.59596984881991,2.07443427702329,2.19548834524148,1.59999993058211,1.56558866764455,1.26770488858223,1.8979067049597,1.49992410259131,2.02067341375877,-0.709280132164074,1.79285342743369,1.53226562756795,1.90321633471291,2.00548214398154,2.0501033209754,2.17139736082256,1.94224007198678,0.303706468224574,1.56983710471965,0.501569142160741,0.43298039098426,0.125589626733995,0.95435855137982,2.11316643055036,1.45010763759788,1.82750755865981,1.93534377556005,1.31427241598378,1.77117182809627
EF-hand domain-containing protein D2,-0.706130295431925,-0.767195265625468,-1.05340702698698,-1.02726660480669,-0.948668813218297,-1.32462637971105,-0.745553597748278,-0.85816894288431,-0.751433044567271,1.26291649046233,-0.972700264313441,1.55818530193239,-0.306385361013915,0.28454833053455,-0.31145918467914,1.84642072383453,-0.142809977370173,0.0820331018228119,2.66267316204579,2.62233147282836,2.76198756305601,2.72666201692882,2.51921300982574,2.5973969351701,0.497259284063625,0.649895300504296,0.473375574750871,0.633673732122843,0.501797326614683,0.792343179226016,1.66658061197846,1.75810771412336,1.78671768959874,1.78405663359613,1.8330205697248,1.61438139654129
Egl nine homolog 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.748174715170017,7.16438730367867,0.813330565933145,1.37308738959068,2.10673603025883,4.12884562453869
EH domain-containing protein 1,4.23617190967209,3.68213775635765,3.95381232576921,3.71352701285477,4.25243954328312,2.77993439178215,4.71205823327571,4.47536230690421,4.79593236896644,4.4541787191926,4.38224136045099,4.8655169595714,4.67147322387463,4.34757801860776,4.65996633961403,4.96864972009482,5.05212902591185,4.97573737447924,3.87091502472436,5.45952122467141,5.17800582148816,4.2376539153788,4.24096386795726,5.80986308880356,4.39854658451797,4.87569385097841,4.88115012475913,4.45020526069396,4.86242389699115,4.72128598730987,4.56651609810459,4.65149881976191,4.53969311758516,4.53258211731101,4.70928387245298,4.53465881936553
EH domain-containing protein 4,3.42710597555752,4.88451395327755,5.11724619828363,4.81934731613773,4.66643007664302,5.08212046490989,5.62214774532951,4.53134809660232,4.53602364833994,4.74883420599365,4.55009992902324,3.35278090306381,2.22527427028405,1.54166398089181,2.23460679021462,1.52621573655432,1.61519784105673,1.69938953813984,5.4211649046614,5.48332256103334,5.49150149565769,5.42062032209724,5.56689700798941,5.08949748970157,4.9579775717273,4.63798032446181,4.97592093018996,4.23872507425525,4.64885318330142,4.78341305693376,5.74311915228937,5.69168768234097,5.7291477365116,5.80696918192546,5.61178939000274,5.60881488967241
EKC/KEOPS complex subunit LAGE3,,,,,,,1.40048083426085,,1.67205975960463,2.29879866662958,2.14671631456297,1.35322476053001,,,,2.13558669588203,,,2.05892475670802,1.88701741979908,,1.79832806051065,1.5753727191847,1.81143466423946,,,,,,,2.02066341529395,1.09025705725585,1.69811959522195,2.0101463544565,2.03798942756153,
EKC/KEOPS complex subunit TPRKB,,,,,1.46009524168419,1.20184869905981,,1.44412567796603,1.19767048002918,1.34482135763037,1.19960015235011,1.31721711229078,,,,,,,0.760527884161474,0.601861048650644,0.780097059052073,0.769975821480169,0.652521093602726,0.771424404355869,0.815068669204756,0.925944134023846,0.814994949520863,0.738663498429991,0.787783723988296,0.744689855316235,0.905924573642205,,0.907053967726538,,0.332408647872076,
ELAV-like protein 1,3.67904450896941,3.77805405501929,3.66573133862017,3.46949841853202,3.60478653315211,3.41056220791002,3.76465459340408,3.72820555278814,4.0188081785421,4.34272316730069,3.46750471589816,3.91808456794367,1.26639813938209,1.13261911984913,1.45856855392986,1.61372569811561,3.53230143912401,4.12528849542064,3.37383245058505,3.97451860459415,3.84556980170694,3.39021945259425,3.77855901568475,3.5570822659635,3.95450251783279,4.38778440904053,4.09742421002936,4.10523330441061,4.11787744289101,3.76095753694802,3.20462028125748,3.79827693034822,3.4003517277568,3.36925571589766,3.73761742917856,3.83604978165399
"Electron transfer flavoprotein subunit alpha, mitochondrial",3.15149818639218,2.91569452018149,3.10559723838149,3.63789525423869,2.84744513966246,3.38028817374051,3.02438243740332,2.96874593474959,3.0707060177081,3.06836214456353,2.94098036437921,2.96424237555546,2.27488645453855,3.39624693839744,3.55295264886693,3.01429946074389,3.65677012926081,3.54941874289864,3.58037977935051,3.76338743192705,4.06519053049445,3.84022130302962,3.72237587062883,3.65983682561319,3.56838135360306,3.57016820321941,3.28807245727949,3.66072210740525,3.56364118996917,3.51815061395632,2.83414920981441,2.9288636101074,2.89829407236377,2.93622824318956,2.83164473619889,2.90632938963048
Electron transfer flavoprotein subunit beta,2.77076357310191,2.83535292779983,2.73057441910369,2.98452725141235,2.92435813846886,2.62501540367904,2.71412161695307,2.98215064159598,2.90639587991778,2.89338800883045,2.81798380556623,2.95249007017973,3.01206843101326,2.95487311396307,3.31277009625233,3.07945496608229,2.80502120319626,3.31102795138934,2.27408381630694,2.39714591518216,2.40328659419527,2.0622777811773,2.68820095525733,2.79391105945542,2.79290322599391,2.67316777857396,2.68372544707185,2.42468975783002,2.47441365217303,2.63121722519961,2.93202171868362,2.84391862153896,2.84574960480836,2.81821957959176,2.88202777959636,2.79044873920574
"Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial",,,-2.13450162712072,0.731600007817155,-1.13230216043825,,,,,-4.29482964965153,0.17910477403745,1.09225910448489,,,,,,,0.196441780163539,0.802286679632439,0.22489189462676,-0.221549314728126,0.329399151340588,0.956124431053491,0.720171264453145,0.443907353413627,0.835495077525733,0.396043155028947,0.617903063992185,0.693672846615556,-0.129005937746601,-2.17029945005886,-2.56614478092809,0.283099849803154,0.206821258511945,-2.44822681436685
ELM2 and SANT domain-containing protein 1,,,,,,,,,-3.44597926987077,,-2.9186306846238,,,-2.14838856632378,,-2.32200217034596,-9.0795339149582,,0.288094335750628,-0.64499613510224,0.888682571595176,0.0350225680338791,1.09585380715788,-2.92922220909518,0.0956386717559723,-0.126014902518125,0.459967438372032,3.34499954542354,0.273801121942401,0.391863648687813,7.48769605172053,2.54190653638204,7.42407119189801,8.3018810357351,5.87225782667648,5.60721897585807
Elongation factor 1-alpha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.72109635864639,-11.9430512184302,-9.7148505638248,-12.4982012255287,-9.59086560995377,-12.2340361457732
Elongation factor 1-alpha 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.955729785074275,-1.21730068643772,-0.955729785074275,,-0.955729785074275,-1.21730068643772
