precursor,peptide,protein,batch1_group1_rep1,batch1_group3_rep1,batch1_group1_rep2,batch1_group3_rep2,batch1_group1_rep3,batch1_group3_rep3,batch2_group1_rep1,batch2_group2_rep1,batch2_group1_rep2,batch2_group2_rep2,batch2_group1_rep3,batch2_group2_rep3,batch3_group1_rep1,batch3_group2_rep1,batch3_group3_rep1,batch3_group1_rep2,batch3_group2_rep2,batch3_group3_rep2,batch3_group1_rep3,batch3_group2_rep3,batch3_group3_rep3
196,196,196,17.0920306649355,15.6744794877313,15.3722924118317,15.5821798648799,16.2682833510459,16.3370870046237,19.3727050550286,18.3929140460595,18.7034549047224,17.0042823895466,19.4416650841076,18.5170466415687,18.6981494347417,19.0539474625489,18.4267613145506,17.5314324299833,19.1214219304969,19.0904469599356,18.0425698843404,19.9351335841015,18.3561250458817
197,197,197,21.4371507214127,19.8630959611318,21.8690879242066,20.3409559091242,20.4952657366811,19.2167547011275,19.5548444304859,18.5996501882007,19.1208440476682,15.9260764902785,17.340345341273,19.3126363011924,18.4388345892129,20.3548180262549,19.6368220868138,19.0199888865811,19.4701080241268,17.2444975982528,19.2524587713619,18.6862092877424,19.0215374531438
198,198,198,18.5529958112527,19.6383952550394,18.7949910705609,18.9127588801999,17.7193296811331,17.8048154343799,22.2788614229259,21.685822561756,20.7787169213696,20.6723105232411,21.624552448729,21.133735530886,17.5451259601792,17.9059453926671,17.0676222608729,18.9422118865464,16.3322736839101,18.238460583265,17.7014437229008,18.0906812887654,16.6449637874195
199,199,199,18.4400973707746,18.3761700017246,18.4474465532144,19.2977595801649,18.3318615724762,19.6011969356756,15.0022443960719,15.2882656332758,15.8537669778328,16.6482835647078,16.0488425924323,15.6718186427697,16.6388183827533,18.2188152022897,16.6266712888011,16.9539999264866,18.0451828011357,17.4770476160617,16.9983137936807,17.2668166775314,17.1180690735281
200,200,200,16.3392283263658,18.7290844211874,16.4104599085486,17.0225804102689,17.8151950719439,17.4028740505732,19.1518656591923,19.0239779004458,18.2349438651512,18.2197635992145,17.7874479072616,18.5163094705631,15.6377396548882,16.9533037838098,15.8635939963698,16.9970409999569,16.6447532347944,16.6414336007419,15.8979934870393,17.1657510754474,15.2121417652619
201,201,201,22.7334613852168,22.7737672262803,22.3157334984334,22.6993592059489,20.8712152872882,21.9070807213209,22.5982877569167,20.9717546081127,19.6338004033708,19.8779705351929,20.5885901233993,21.056393191827,23.8091041250472,23.457708211928,23.2028388773202,23.5469195327866,24.0856637041144,24.3664974916048,23.0389017837166,23.3034445593164,22.9438277138071
202,202,202,17.4239427148274,15.8226364213299,16.3321375853457,15.1107526684752,14.4934467862115,16.1661571945766,18.0053471901104,17.3049348298572,16.626510423905,17.8120577890166,18.4287447740076,17.4665466208347,13.0257180227007,16.0313500455976,13.939707981812,16.3147781770188,15.0809004108407,14.6772137812943,15.2330212717683,14.3526354510316,13.6750722642742
203,203,203,18.3645641549598,17.103158336649,17.0763449806546,17.6307416801152,16.929037672462,17.2239934337451,15.4597850778928,13.9378567733486,14.902373625506,14.6315106271779,15.0419555151323,15.4374124384437,13.5386994901483,15.0346898090793,13.5308616964604,13.5669130452083,13.5201192999987,14.2960616808966,14.2171121119648,14.3221320840039,13.8337750623472
204,204,204,16.2972235952423,17.5078318025378,16.4485232316552,15.2603772320459,15.0876972471369,16.5013501324113,12.6710321817234,12.7650010955426,11.7051268484236,11.8976423789505,11.8524079314541,11.9142740449428,10.1104260150515,10.7642927713392,10.915756588271,10.9986082428395,11.2431113913949,10.4417860712103,10.0090050363756,12.2646029647962,10.1367199364802
205,205,205,17.5080958098581,15.7027609037608,18.1541899543673,17.1864022240385,16.5549732403668,16.7378923517601,14.6390529661264,13.1218534009702,14.7322848060411,14.1449316798813,14.1280623868369,13.7083723837041,16.7330180036336,18.5121189850462,16.8860834668807,17.8053373602073,17.6557756733487,16.5557834034589,18.5384406113456,18.5085645980201,18.0927529323462
206,206,206,17.7922627779723,18.1140029105637,17.9326456048974,16.9737541869937,19.2403545359236,17.7672955820549,23.8935127253143,22.4382163985871,22.1600586868242,22.3637636076156,23.735244835556,23.5321576587047,18.402170806964,18.2323544811796,17.9757832119602,18.5216600240353,19.1100399805994,19.6078042661757,18.363876893446,19.6530500861066,18.0179520917195
207,207,207,14.6188248777505,14.117131274985,15.3747180946856,14.5226859445127,16.2399584678639,13.627764309745,17.973152689258,16.8294793245319,15.6448526591618,15.7810973916237,16.3724620174591,16.2531059614953,19.0565136232866,20.0410882390437,20.1075061072457,19.1293661551681,20.263055946121,18.7339618814962,20.9142835767505,19.5735428523815,19.6220604679383
208,208,208,21.2423443247152,20.1158189484075,20.1797764254187,19.1336873788543,21.0424958844263,20.5212819986782,15.3022926744162,13.9540610993694,14.2814487665484,13.3396640180116,13.9040214732921,15.782568374413,16.3573494121615,16.8791767159484,16.6780653512839,16.9830394809341,17.9690200186419,16.5912447915533,15.453822845803,16.7547385120536,17.3406017624863
209,209,209,14.5228721883657,16.2164306915819,15.0779169585122,15.9851130727607,15.5522620644501,15.3868210784789,11.9029707889932,11.8701662527356,10.988982208643,11.7872146726648,11.5048134035775,11.7840252655141,14.8003420725194,12.1388695414828,13.5690703480694,12.4725405883145,12.6899369941009,12.7493369646649,13.2979051067909,12.9456099946417,12.5579258635151
210,210,210,13.3954772466349,13.6390854493606,12.9425949129045,13.295357089998,12.7772466476993,12.8497406601723,17.3843358755678,17.7270350037764,15.462529062165,15.7398348797482,18.3369060638392,17.2419951097483,14.0447747719818,12.9553623621689,14.2736183159855,14.6882341415013,15.3995987574154,14.3615118537646,13.0285093677406,15.4669082887103,14.4675324057391
211,211,211,11.2314873625274,12.3679434700942,11.8899368811332,11.2423843941962,12.1009862679305,11.6931442450214,14.7128132998194,12.45150722959,14.7390807787905,14.3345692077062,14.0912523408801,15.233996966598,15.8532198590794,16.4994774402692,14.6588727985269,15.0446912359117,15.3480726716711,14.8378792236397,14.7384463395702,14.96019647778,16.4611145255867
212,212,212,19.3571012807944,19.4367067359677,19.5090616999961,20.0021263366231,20.0110188609665,20.9512750446739,20.9126688180505,19.1126978386057,20.0206398849536,20.6941469350521,20.5962893068308,19.4628580208882,13.7267773619218,13.5576048294972,13.4239224111958,14.2406185616192,14.7257478028208,14.6997203196428,13.5831900306277,13.8634645336819,13.2461200752367
213,213,213,16.9962521623776,16.8952700227407,16.1890763952306,18.364434334855,18.0174934584454,17.0029790241685,12.2171388845539,10.3654765325101,12.2739664642358,12.568016219221,10.8935748059046,12.0107748631736,14.5792844442313,13.7094215940668,14.4652629919427,14.9472774787001,15.5099637855832,12.8621434064287,13.6166301399173,14.6181099900089,14.8544874673357
214,214,214,21.8435963635805,20.7958161567007,20.8317956706923,22.1274014070901,21.3302773151866,20.7623178255288,17.1816142357206,17.0850602062241,16.6420979151113,17.2441717428046,17.2127582213611,16.8938009904595,14.169931797857,14.7110834085628,14.4821403009061,14.3418301705159,14.5022583700453,15.4690391131619,14.0283824370249,15.4543597576917,15.7737361501059
215,215,215,19.3638464708647,19.1633628109217,19.5157608857897,18.5753332405776,18.6790806806367,18.6341933387655,18.2832902881911,19.1900850673437,17.2389098447001,17.7085809240817,17.956232231911,17.9693362942787,16.6073084570042,17.6103262828942,16.505687608627,17.7425381150196,16.7664447998902,16.9084045207291,17.2015424807511,16.450367177461,16.9000806666667
216,216,216,18.6663278179493,19.3519349195853,19.0930603202872,18.0991483239617,18.6310000439266,19.883157414725,20.5175407570893,19.7151561669251,20.4793275087155,18.9930496884116,19.2664418426198,20.0368962966575,18.0106342558873,17.3695727556306,17.4829282989856,18.0336614079047,18.1648467715567,17.81501186023,18.6334713339054,17.3218220065547,17.817534254035
217,217,217,22.8094768111091,20.456512214309,22.5337460814682,20.4697647373579,22.3801434922481,22.681657259381,20.5479419571128,21.2590823655279,21.0811749585751,20.4600002129292,20.4996892362179,20.4950571018555,18.5114145210388,19.4351608676876,19.9034779542653,20.3725016457166,18.9726655016556,18.4356651274775,19.3950554300687,18.9004248971043,17.6436925083448
218,218,218,18.2822309027331,19.294474533047,18.284088640513,17.5846378576662,17.6624986125273,16.6998968465011,17.89740880854,17.22983428798,17.6637338383972,17.0858911258402,16.6394962634009,18.0199429431637,14.4449939761727,16.38494015951,16.2816961266784,16.4428555536203,14.3168330519518,15.0922457501681,15.7871904474149,16.0899946987405,16.3674791859017
219,219,219,13.1240060422856,13.7382748666458,14.6469830371196,13.4659241504905,14.1113980601172,14.1855692226831,18.6817698994141,18.3310366742264,16.3310796596833,15.657295442657,16.902262773128,17.9392997086707,14.8096196202271,15.1654410361978,13.9100973324169,16.4698257003849,14.7729867657105,15.3076494692857,14.1923866567207,16.0194573721432,13.0426039360886
220,220,220,20.1809169098986,19.4665224335082,21.2675330863956,19.4655337499842,19.7671687696052,19.8977130800596,15.2194132897847,15.0564613161101,13.678151222418,13.4491682534081,14.9727643243794,14.18953978835,14.4805686134028,15.5020458752942,15.0938112919513,14.6573097676569,15.4778744833613,14.1749955237395,14.9124163341483,14.4303756809992,13.6814887390658
221,221,221,20.035247931443,21.7146865243045,20.9628258843823,20.955719174681,20.0850455449401,20.8277756476652,19.709696989208,19.8421983954256,18.9045665546761,18.1783099387421,19.4517192065087,19.1715632790481,17.4383386633787,18.9255561576112,17.2872545199211,18.0340350061856,18.0136185674487,18.3743704435835,17.6005058752958,16.7323264865033,18.1719178987228
222,222,222,20.9735625712212,21.3716200310799,20.1707378134863,21.1662696320886,21.3418686025232,20.2241269436909,13.668002761393,12.0426930224245,12.3012142956127,13.099020917992,12.6368315059545,12.2772509767223,18.8174854998476,18.5835101200171,18.3319490862114,18.1442967660333,16.8652457045498,18.8849910810243,18.0373832577854,18.1896421763722,17.8934812589561
223,223,223,13.6518664505896,14.2992673128484,14.6247590726674,15.3040385921847,13.6212590877909,13.8187671669985,14.1546819077878,13.5381716341845,15.115318600428,13.3757747917667,14.4332720117254,14.1559980599512,18.6899078392965,17.0723310977784,18.0465689647464,18.7711689284359,18.3964006358033,17.4686087509473,17.0848110477416,17.9638494374211,17.6219355731348
224,224,224,19.2689895544248,18.8814175111365,18.7855280617104,18.2673200500427,18.1026916055822,17.0489940677978,20.8436442514796,19.414245259259,19.6000579028316,19.033393086058,17.8987921722663,20.6774281064818,25.1476928155534,24.3089989633366,24.2002802081626,23.8249024213061,23.8724011241617,23.0750105117736,23.6296856953091,24.3941531423644,22.0423478743156
225,225,225,19.613114166462,19.0056566219572,19.933683162033,20.0993276933966,18.4765371693899,20.0795517842154,19.861260545179,19.0395421497765,18.7304585061805,19.2865327173645,18.5006383223161,19.5668485251023,16.0964482631043,18.1834392294807,17.3214566414706,16.1927077668697,18.013695831953,18.1567485445183,17.9192489398318,17.8884644949666,16.6511888497225
226,226,226,11.4208676141159,10.3890636997303,11.5848947249132,13.3437972999405,12.1887736350053,12.4871486832766,13.6541365532049,12.9972764083949,13.6028352986187,14.6763842569783,13.2328720347211,13.7568985004379,19.7059588400359,18.8883299391908,17.6415439955569,19.4863071680729,18.8787561954797,18.1694124605627,17.8188021752206,20.0326352491426,18.1662522450862
227,227,227,20.2086152304033,19.8254085631941,20.2978668441583,19.6811607115974,19.3553250287838,20.1954345573116,15.3276646734046,15.2831851481701,15.9909424565469,15.107267277927,16.0321446909815,14.2215174065527,16.1297344891896,16.6774981820187,17.00014859258,17.8568074216732,16.2788461909549,17.3033429815873,17.8907896681084,18.1517642405882,16.2829875875095
228,228,228,16.1193984340859,15.4003516993004,15.1570171721535,15.2038439699291,15.684927408722,14.3467786039212,17.6737759041146,18.0895728970286,15.9891288613877,16.0576468386842,16.1409125785084,17.3236672960658,10.3093033373012,11.7051283236427,11.454431226034,11.2466342570637,11.6867753278568,10.4876313557298,10.4394294540221,12.1650718653533,10.2660255633624
229,229,229,17.7040733629536,17.7740728540502,17.2585991202108,18.0460997052716,16.5775545410759,17.3258020684706,14.0744682017972,13.8676390866546,14.1768704160226,14.5017671224056,14.8727955650334,13.3979642137809,13.513033649751,13.313264556437,13.7661646448343,13.1181561836334,13.5547077469265,13.0232411025766,12.9198212809875,13.0409848947451,14.9670860308268
230,230,230,20.2495208407709,22.2768328078926,21.6966946521806,19.7217352315613,20.2874725899318,21.168503030353,19.277257903888,20.0520307018561,19.1076182852261,19.2162159497384,18.9847062063028,20.1730975308453,20.2112711864962,20.6761118855915,20.9871343648679,19.5404980587796,21.2767556937955,19.5255461627609,21.4258208844651,21.7102732236052,21.3505353183447
231,231,231,18.5693705751997,19.3832575735588,19.0259000197487,18.8802371057167,18.1598433115766,18.0542028811651,20.1462412528113,20.3748648274173,19.8659833728476,20.2695611687166,20.8116003090696,20.0121978725936,15.8747665396068,17.3145601016103,16.0687467563041,16.4555525356932,15.8781029848644,16.1914443575161,15.1794398192451,15.882857954181,16.775690964768
232,232,232,18.1693274300547,16.7633209961262,17.669881173048,16.7840713033595,16.9121515981017,17.5202198935011,20.648726072707,19.8767454887831,21.4246496965501,20.1715544701826,20.1508115812454,21.1694851745577,18.9868484548787,19.3128703426172,18.6139476493967,18.7522570581193,18.8785254499126,17.324266029611,17.9430503122083,19.6447382270697,17.9697573233063
233,233,233,17.5633304017692,17.0233200153654,16.8017948785476,16.5601399857625,17.1829053781913,17.9039637441414,17.1799106712852,16.4556778069746,17.3035818143457,16.370116434075,16.0346477942411,16.9451595721599,18.5205980863271,19.8241668342896,19.2519356762809,20.5459609180015,19.0011573161514,17.9145010084646,18.9805368915152,18.4496002920277,18.9917699307928
234,234,234,15.5855745732332,14.4780192522366,16.1312762623238,14.4484849227404,15.16792647963,15.5510314242861,16.725568920863,15.3231969461387,15.7309495418355,16.3691863940413,15.3132044261241,16.9865907443223,17.2357863939668,18.2640359787492,15.604636805149,17.1689952401673,17.3684248090457,16.2374210800774,16.4396738121952,16.9956253657135,17.2313970472626
235,235,235,19.9244086143414,19.1524834737326,17.8519120770696,20.0505196205417,18.9976480198248,19.0521597889232,19.4526642440148,19.5457399539435,18.3425656798797,18.25247622995,18.5962344685748,18.4602921080964,16.1663089884109,15.5627814460982,15.2208007546491,16.1626871801248,16.2547708872984,17.0647983358068,17.2313227650649,17.3807908823201,16.4222963973781
236,236,236,23.1196683419298,23.1951821744034,22.4849775551093,22.0930872033384,23.5086517155908,23.3348944940588,20.5310713304015,21.0209001366967,19.1891654945585,19.600447646327,21.9125939839183,19.8645094708992,16.3589238271937,17.1127809710957,16.676594658077,17.8120910071823,18.342213153156,17.6050444680378,16.5870294371345,18.2503638742385,17.4021484635388
237,237,237,15.9473672880471,16.9728241791377,16.7675662260209,16.0858187812015,16.5185438979185,16.0856877492204,19.3369449681229,19.0488930396568,18.7233099137433,18.3043277881325,18.8127384332697,17.8178841177981,15.7297031540306,16.2951631371076,17.6931752461128,16.7233530317483,16.6961746458747,16.9860751921296,16.8107614184529,17.0050398260999,17.0549015267563
238,238,238,18.8722094307929,15.7021588498108,17.9767339905,17.1533750061626,17.1389850243649,17.8112158298454,20.313918610789,19.6844152621978,18.7338315973192,19.4868091198601,21.1591001471307,20.1038158143373,14.2691107565771,17.0201877219662,13.7543855231481,15.6184554506626,16.1382558424186,14.6175022223854,13.0425118049974,13.4451615238295,15.415217330188
239,239,239,20.1928843081747,19.9776995883698,20.3454716141195,20.0759665755295,19.8081358108487,19.6120030457618,20.511654996117,19.9989122627897,20.7000108860612,21.2493479933693,22.0547147051085,20.7359389578331,17.2730902668412,18.4205818553446,17.1921135332143,17.6948882168052,16.9691668593233,17.3087734932808,16.9650984698873,16.4316520938086,17.5953955229931
240,240,240,21.0979672431501,20.6818186221112,20.1816573430857,20.5015839062268,20.000680127306,20.8236381490134,19.8716685302656,19.5444112640402,18.2986462928749,18.1284742769999,19.8199333224971,17.5843721876171,18.0166290935392,20.4951965381264,18.7180483908696,20.0868308508559,19.8064450777609,18.6560507304973,19.5369435375627,19.0060504286913,19.7491737672112
241,241,241,15.7226976319509,15.0304886005143,15.9849241567376,16.7672328897013,16.0844170488663,16.1995983463007,17.2512766081188,17.7107489621505,17.8035627351324,17.7212266860091,17.5201827250393,18.3612768931978,16.733388585296,18.4552819529487,18.0847364535273,18.0675409558907,18.7620181839617,17.8018041437312,17.9587621026587,18.8083864589572,19.2721971443663
242,242,242,23.3290303005754,23.640714255317,23.9477912386435,23.8714624545692,24.0204040763375,23.1217733899609,17.3839155420907,16.9463107912483,17.2004945147788,15.6807896074746,17.3585362420037,17.5123158216232,13.1677558565892,14.6237102226146,14.5960892366252,14.0846769820449,13.4197507437258,13.8338811379672,13.9644051562358,14.253581553971,13.2754734743854
243,243,243,16.1037215407479,15.0264140110191,15.7931707775839,16.320861832704,15.7898772844205,15.7287755239364,14.3332460327366,13.084392615025,13.7855712086412,14.4249960834248,12.0456973238631,13.0132531906741,13.5418545466049,16.5189365248972,13.9524885696774,13.8934085768031,14.7676575193873,14.3847189993916,13.9681273191546,15.3622656501702,13.9876029266967
244,244,244,14.7077401795776,14.9810811677295,15.2082165184815,14.0812523514177,13.9394627970661,15.8431670275908,22.4094886345214,23.1520899166128,22.1310369481659,22.0433706880456,22.9621435713501,21.4932657711601,19.606439356499,21.3475821077152,20.0755032307905,21.2260024346759,21.1877908421321,19.3731752364993,21.4951396230816,21.3328919704687,19.5832446903101
245,245,245,18.8490729581603,19.8397258526366,18.5510892908234,17.8060124524188,17.1593481619969,18.263514409627,21.5008331616968,20.8649258136805,20.6158359035258,21.670084293778,21.8441873400658,21.3655439039418,17.4097824100575,19.1544484781397,18.0867207895315,19.3759751003222,19.8300592209705,18.2433910582054,17.9484729057907,17.3143727422935,18.3543733807538
246,246,246,17.8464464244275,17.7041117209983,18.0107772981698,16.8879381185536,17.1164016722775,17.1124915652139,21.5435306415774,21.8713227091691,20.4217831003657,20.6967792265093,20.9283648095815,21.6437073131112,14.5775946502317,15.8098104594433,14.591213984948,15.752236318349,15.1887230470841,14.8537619057267,16.575508975851,16.5981232781631,15.7921221869972
247,247,247,20.5964774787546,20.6899043812189,19.9900409363342,20.9220731369168,21.0476445275337,19.3776160907576,16.0862060284526,14.4557383095783,14.8862610031585,14.7325960133688,14.0234936211953,15.7890521025717,14.5831728430061,14.16828609003,12.7336760751184,14.5447173805247,14.3936880250196,15.4482241196139,15.6708209869858,14.8770340446474,13.2833874996623
248,248,248,18.4022326204168,20.2724024940386,18.7910197355945,20.7463521407456,18.7245250759547,18.9143277681399,18.1037227296925,18.9199278449083,18.9481871311021,19.0388010037396,19.8056868468445,20.2052826615894,18.9284447856365,21.5315691649118,21.1033970494889,21.6922614314346,20.8401435847082,19.9684109863364,21.4043245151315,20.5726663243873,20.4418743214565
249,249,249,18.6810831556239,19.243662590569,19.7203034957932,18.5978116980364,17.954781943722,18.7538156715629,14.5411000276037,14.5016153734327,15.1885881884917,14.782604674382,15.1277949966489,16.8536571335369,14.1631796312893,14.4981998012111,14.8781257039431,14.8159066221645,15.3490483267111,14.3020441345632,15.1254373844066,13.3016426333695,14.1282817295153
250,250,250,21.1072321087175,20.6781938367238,21.1538956748744,20.1817260157861,20.6941561137757,20.3212003904848,22.3688086837012,23.8708276963598,24.2909518876983,21.7359172743924,25.7467785355549,23.5613614780428,17.1742977739367,17.4033649054991,18.0086474542238,17.9547971211129,18.2168779636671,17.8756713851966,18.4101196018683,18.331524172012,18.981249763273
251,251,251,17.337580869485,16.1767206426661,16.8197869330681,17.1241385821189,17.6899695909561,18.3226346626905,13.4063568350124,13.1918443858768,14.8710657001107,13.6097979631122,13.7056469635163,13.8895652118206,18.3864091942869,18.7264189959676,19.1132981696609,18.7411201330167,18.3676760706938,18.2159318455712,18.3670393251458,19.3270513052645,18.5591528745551
252,252,252,21.4602046696289,20.6681234868825,20.7230892644807,21.3555223790037,19.3645158980512,20.789347790239,20.1077653622325,18.9743729768662,18.7315496790305,18.6513332699607,20.4748373561659,19.0661820981297,17.6077644271797,17.3044417749984,18.8156400608937,17.3134526078456,17.6980492461233,18.395486720966,17.3456818600305,16.9438879205015,18.0188195694091
253,253,253,20.3786913385867,20.8732784453886,20.8922079601491,20.4403132583522,21.1776051747013,19.5989183382119,26.8869965356285,24.2506896785644,25.4633957727477,25.6781315253271,25.7196977942859,24.8665952087682,20.0473252634613,20.2103002645388,20.1963193472522,21.0960816152744,20.0523992101063,20.0540322639817,21.2486945002569,21.4492206865629,20.4440088047605
254,254,254,15.5476162280832,18.2697746485622,16.5127382190842,17.2082112461947,15.0894766588435,16.7274715080527,16.0584688980685,15.5561215644698,14.9952729701114,15.467623841603,15.5293927891939,15.2722296041396,17.2159152351958,16.8145151634729,16.5064465039085,17.3504209902771,17.2308861138129,17.5267606408527,16.7109565832299,16.5470463231373,16.828970441037
255,255,255,17.9304500354832,18.5395207973954,17.6211513843533,18.5386528008363,18.2539926269773,18.2370291545375,17.721034878079,16.9669045613051,18.0869625424763,16.9573507578076,16.6848414746784,18.0593020391148,14.9633171676735,16.7719348213843,14.6664272824947,15.917888579631,15.5322249639515,14.7431457637303,14.7930100736424,15.7407192299273,13.3299122869215
256,256,256,20.0800491271658,19.8054251956794,18.9496176513558,20.8483071498536,20.3391249147629,21.2621500894934,18.0415255482902,16.4299034619464,16.9273565578102,16.3530824397384,17.1942269828192,17.1968785962064,20.0772585189139,20.0526790214698,20.0509125757628,20.5128022260311,20.33906685868,20.8719456831421,19.2914416712125,20.5769911619138,19.6032550410661
257,257,257,16.3811589037235,17.0083831892584,15.9355585083269,16.8185307151171,15.4292371763996,16.5495996300434,17.1238082063956,16.4327819647689,14.6179429726166,14.3660291434912,14.6277357390404,15.3147664272786,15.1005365842652,15.9188746489864,16.1570798104035,15.8379027908319,16.282340319193,16.4419927439041,14.7934664789419,15.8620755278567,16.2546318484712
258,258,258,15.8529515836688,16.7674619457534,15.9643866688406,16.4053740473663,14.0347138371534,16.1071308866073,19.4501103585972,19.4219269605,17.8374315141781,17.6861012390542,18.4014066307033,18.8428053965992,18.0516433042333,20.4739570081465,19.0713022960919,19.4702585821636,18.1609408110567,18.9962878648978,18.6621303333506,18.5283678187481,17.9301831552196
259,259,259,17.4789332716536,18.8128417738891,18.8741214971629,19.4289045160568,19.1333625192101,19.4143075859408,19.8704557322929,19.4970923905927,19.0406932288849,20.2477758587621,19.6562980854593,18.7317037804962,15.9559504878537,15.9360369385604,16.4016909319724,15.7087558751453,15.6260066557766,16.7619490832069,16.2467794514879,17.1550845998895,16.5451892620533
260,260,260,18.3565516995056,18.2061581123301,17.1850565976314,17.2656524822582,16.9337856357365,17.493800768121,15.3081599006911,14.2060540846854,14.6296901772705,15.5472522197202,13.6647437554267,13.4973902039957,15.1477475438235,13.9836748644982,14.7917141319983,14.5807404245971,14.4600499520804,12.953245173029,15.094260790959,15.1454724313862,14.882759123781
261,261,261,19.1606183482742,21.0887683517396,17.8103906223814,20.3796217295072,18.4435621494422,18.0012719697972,18.582595942574,17.2486090848629,17.8036993839787,17.6364745741249,17.3623906876838,18.323634501237,19.6019153084723,19.434401653434,21.377825121885,18.3873432782324,18.9710502738186,20.1174546550368,19.0356260997484,19.7812078733005,19.1495846392014
262,262,262,16.5899492342022,17.0705383075499,16.7526856464791,17.6263208322477,16.2036734772632,16.7852955577861,19.078712553058,19.0742220079856,18.7647429133831,17.8482582211703,19.6709224908793,18.6537343817051,18.5794448159842,19.3062888824595,18.6992058642068,19.9856018091476,20.8429384891181,19.8469455486171,19.8978974045834,20.4584850961515,20.4798994046365
263,263,263,20.830110723325,20.6618893045875,20.2949820283816,21.7153353293359,21.1451185496958,21.8979954458023,13.1825766692126,11.170591323691,12.9529891019183,11.258854144762,11.4981041293319,11.8119199042958,19.679071422115,17.4161857623895,18.3434846091355,17.6342255979258,18.4165774718953,17.4814979203125,17.7799228842525,17.625833883856,17.5698630137198
264,264,264,21.9675103717739,21.2651013598548,22.0256583097253,20.5823779839991,20.1372257487472,19.7538694231126,17.8509008883009,16.4406898983678,16.8649619279346,16.8239286922659,17.8051974251137,18.1538500498706,16.2883833057679,17.3112548279481,17.9653002970232,17.0387451163282,18.1741708172325,18.0003342387119,16.2137982364752,16.867572863548,17.4989478657789
265,265,265,21.1979082040737,20.7599550675765,21.3673182422412,21.3155390287461,21.5021184911342,22.4395148985267,22.5321027605936,21.0209154122457,21.104141755547,21.2123602876434,19.9956435267464,21.1853157200633,18.2417113643776,18.9404753509255,17.5535544000209,18.0014957169347,18.6703333262694,17.4439924409153,18.5189539259793,17.3649282852773,18.2816058533932
266,266,266,18.3599100035394,17.7662150558842,16.9814261939946,17.3616458856012,16.8320321875554,16.6219378430839,15.3711273185405,15.5161418335661,14.9222963680219,15.7281952527018,16.5534717126284,15.7157032992168,15.740105978161,17.5624812950848,16.1971138336394,16.1790738847303,17.3242785890037,15.695736398995,16.970182738306,16.8531156054208,16.9679710003161
267,267,267,24.6876276116372,24.7847144943736,24.3060396963183,23.2709963329927,24.9402989168716,24.5629261665047,23.7438747868344,23.2065723196979,22.6490559072792,22.666186967407,22.9548126839882,24.6390842502668,18.8433429977069,18.139225263364,16.5027864881748,18.4983225158078,20.4101726469447,18.2957922607943,18.0690635861896,19.0474328017027,18.0625320491165
268,268,268,19.5509828750651,18.2980121960471,19.303132255504,20.0291248474097,18.0072917207504,16.9646050675473,19.3213816488365,18.8985834678919,18.3408927930321,17.3808939733969,19.9433081095609,18.7273834299481,13.5548303173299,14.7165502806469,13.5931269239536,14.7177581167277,13.7090433291486,13.8568345035763,14.1930592165443,14.8457577096237,14.8330308476166
269,269,269,20.0385213305104,18.5426925369939,19.2985628207281,17.3342179076444,18.4793790808665,18.920431526931,16.4072634517047,15.7458518700997,16.2195311219176,16.4234902655584,15.7303875967767,16.3203692142574,18.1146115163521,17.9040428972513,17.0847914220308,18.1832864765838,16.7944709567771,18.2513048425353,17.9621996893676,19.9379652524652,18.2355291208185
270,270,270,19.758510826329,20.6802257369392,19.3360376936727,18.9803133361286,17.9709504582492,19.7383413765391,14.5142470451511,15.3993365730764,15.3400109167562,14.6786657152315,14.7505084747533,16.4423204052683,15.2520556550559,15.5238567191303,15.6780715919346,15.223013995994,16.0304601770174,15.9870764413584,14.8180460401115,16.2201459216564,15.7124920774755
271,271,271,16.5380785404418,18.3839597246242,16.4878786007483,16.1838725686465,16.9600596535527,17.603144120779,14.9724263323815,15.1318396598079,13.6007529895091,15.1067116265115,14.6486244078663,14.7874979198789,12.0473624881515,12.0120880109966,11.1089038179526,12.0964549427385,11.3111512480548,11.8430085419313,12.5107247081583,12.9866820572245,10.9963511534452
272,272,272,20.367376121893,20.3546434617693,19.4870285147656,19.6264935445908,19.4535902760102,19.6441667031454,20.6793967506785,22.0702640119056,19.7547724490832,19.2936234298344,19.6794630505425,20.749775330336,19.1250556407834,17.7016739484045,17.0001014876546,18.2951524977195,18.3987192312334,17.1868011331549,17.353806338929,18.7997539416981,17.228953836942
273,273,273,21.9111251063676,22.2618781292774,22.479972508553,22.5596317121246,20.7635376598545,20.6611482300935,19.1706105385842,18.3031190651662,17.7694060804776,18.5459494758225,18.1042510879729,19.8300819597912,20.9305376096817,21.7573622163034,20.9442771189874,20.6983144515177,20.6995994831341,20.675804645496,20.6856652831259,20.4184793224463,21.4161327405214
274,274,274,18.8783010901172,19.0634723524086,20.6461443710896,21.0296814458592,18.6670506795054,20.5462411118546,20.6468568410928,18.862805876249,21.652338547978,18.9323773717823,19.9716150702073,20.3570647718276,17.0186511844659,16.9228770937264,17.5343364957759,18.0060574718139,18.6060511296624,16.8635450227795,18.0773216170063,17.0219582199996,17.2549207239078
