protein,DDA_APT_D5_1,DDA_APT_D6_1,DDA_APT_D5_2,DDA_APT_D6_2,DDA_APT_D5_3,DDA_APT_D6_3,DDA_FDU_D6_1,DDA_FDU_F7_1,DDA_FDU_D6_2,DDA_FDU_F7_2,DDA_FDU_D6_3,DDA_FDU_F7_3,DDA_NVG_D6_1,DDA_NVG_M8_1,DDA_NVG_D6_2,DDA_NVG_M8_2,DDA_NVG_D6_3,DDA_NVG_M8_3,DIA_APT_D5_1,DIA_APT_D6_1,DIA_APT_D5_2,DIA_APT_D6_2,DIA_APT_D5_3,DIA_APT_D6_3,DIA_BGI_D6_1,DIA_BGI_M8_1,DIA_BGI_D6_2,DIA_BGI_M8_2,DIA_BGI_D6_3,DIA_BGI_M8_3,DIA_FDU_D6_1,DIA_FDU_F7_1,DIA_FDU_D6_2,DIA_FDU_F7_2,DIA_FDU_D6_3,DIA_FDU_F7_3
Eukaryotic translation initiation factor 3 subunit C,4.26894547953867,4.05008932104196,4.06945716288876,4.36413009503599,4.0206451790207,4.57757626787616,,5.01771673724057,5.12738826032176,5.23228799560185,5.03423915657266,4.77277062498425,3.93051056270401,4.02206347905151,4.16321985918665,4.177400143261,4.36813153110031,3.75795419927626,4.58580559379356,3.90536293931415,4.01058699114388,3.81407628710742,4.36696775145337,3.87224160404148,3.96031158160863,4.36518561515746,4.05914285866787,4.26790521340928,3.90862688881935,4.29999700159858,,,,,,7.25150834981316
Eukaryotic translation initiation factor 3 subunit D,5.5308386587861,5.58209664023079,5.65131663340929,5.68707486126732,5.70908918278353,5.92229205463419,5.40123818677044,5.82948576209307,5.45202435562866,5.37312977530995,5.72402174944786,5.97968494785375,5.39177559209228,5.86077113798878,5.76905240012692,5.80946683264377,5.63832121455718,5.69442990736423,5.52020959660025,5.50102753819183,5.59190581073207,6.0734615856135,5.63049131042676,5.52483385842016,5.54312506816783,5.72586907479306,5.41008688255497,5.53433017454968,5.58344620149854,5.65104383259079,5.6906627674033,5.40014979670596,5.80571350942385,5.58935775408363,5.43100709283231,5.58521655635736
Eukaryotic translation initiation factor 3 subunit E,5.52064613473512,5.7108124384121,5.6044064599442,5.58867687495253,5.61811936919384,5.5372479058221,5.49502287648189,5.59602035013153,5.64385535257001,5.5058176419347,5.55302579847931,5.67710713723411,5.71314507617737,5.83334608948617,5.64793219228791,5.58984030459886,4.93068745301647,5.63548078726982,5.32933623290708,7.12731509155156,6.79585001114531,5.04632861633284,5.02860311717249,4.9135168535393,5.5074448784041,5.59113478962282,5.48288280426573,5.43843594615114,5.57868819636501,5.53974356540185,5.45577893932201,5.47552294151967,5.26472069384846,5.66496134162695,5.49118509361142,5.54530862229538
Eukaryotic translation initiation factor 3 subunit F,6.14540730284551,6.22014106363909,6.05055778322719,5.90962590544463,6.21700076239074,6.12092178381049,5.99803852424246,6.13218739883049,6.20875419100318,6.10763869129136,5.97983300437818,6.26332888129017,6.15465400852544,6.07365044233614,6.25483499605528,6.11568755491662,6.22274542315484,6.13973632636508,6.00206435256784,6.07348495024283,6.08289162838707,6.0703663505777,6.59788742017066,5.71524576669096,5.99393769974147,6.0673034415818,5.98823726677881,6.12172405465172,6.25350274160559,6.20894929798473,5.9508245153925,6.61032143226296,5.89190494417976,6.04869449987564,6.25617388050631,5.93008461036647
Eukaryotic translation initiation factor 3 subunit G,5.42033492825512,5.39984652657661,5.44809462004631,5.44221829604834,5.45209089668175,5.40187574917171,5.25697534922547,5.32963963916231,5.37827392421919,5.49032242653308,5.49394264054139,5.48638518365769,5.31404266847129,5.3710631314924,5.39865973600483,5.50125213039378,5.24710278999799,5.38435624134134,5.63350921039517,5.43243332522356,5.1805210905686,5.38113198602933,5.46132460191709,5.41516866300079,5.10481357880542,5.46411082367845,5.31737801634915,5.56006779413007,5.17142611798213,5.28990609218387,5.20851507989997,5.36306618987553,5.05830007727163,5.65908847409392,5.62748378695979,5.22607149166664
Eukaryotic translation initiation factor 3 subunit H,5.89050474751319,5.82037982878618,5.85136158093648,5.55554467297471,5.71354896971282,5.81560134945588,5.66369429002694,6.03316697955198,6.06407461591566,5.65092130864985,5.45881705236906,5.76965354897526,5.34587338175491,5.94706825815581,5.59307657063735,5.9459647762051,5.82709921436211,6.17719200456396,5.70875200462413,5.87478101694181,5.52987732794706,5.67448038467439,6.02658211854515,6.06209510507405,5.43834029179711,5.97797394639323,5.62717260691554,5.66743196824785,5.80264433351762,5.74838945367736,5.63105518382888,5.32718602225823,5.87439405102013,5.39707567177512,5.97201164474218,6.02809497216355
Eukaryotic translation initiation factor 3 subunit I,5.99032505313213,6.05434516311612,6.05045418055182,6.16905328809735,5.87378015997386,6.09262652109062,5.76195758922967,6.0557605197645,6.11413616915319,5.94608254863177,5.86984993871049,6.18774958532238,5.97355782564774,5.93995178360564,5.92351708182888,5.94996891300573,6.09135463869404,6.05080932292399,5.99660035928868,5.92808409572776,6.1316255253147,5.92957861473543,6.18923081793479,5.9536240566225,5.89919511596657,6.0517547446625,5.9760719099022,6.02908585936242,5.78584692719718,5.99451528712812,6.0589669055376,5.91910053566615,6.05969960542885,5.98759551638073,5.87405421261301,5.94743595905486
Eukaryotic translation initiation factor 3 subunit J,5.68817461227214,5.74897480153113,5.80837777187843,5.78994921721816,5.63782032093307,5.87569915816553,5.85864917965514,5.67558289150777,5.23525529977245,5.72828117019864,5.68926246595126,5.95565827788305,5.61254390354257,5.70715933927217,5.67145979373821,5.67600742073186,5.92713538020597,5.74103900993542,5.71771484221532,5.7967174697263,5.62753775806395,5.67378503919118,5.77908728352584,5.78506517928854,5.64269349562201,5.85604084799963,5.50774534849604,5.66137801391375,5.57576795343802,5.64591228235696,5.59592963021905,5.70877951197721,5.7354204942689,5.65438830965139,5.66595321291466,5.75732579658802
Eukaryotic translation initiation factor 3 subunit K,5.55900639897595,5.36944991391344,5.91653443328424,5.36212714791897,5.70951394175598,5.24152137068034,5.46964739130606,5.4313391089085,5.49651277933128,5.42739296380397,5.62711115193528,5.60736543590467,5.40628748971397,5.41124344484477,5.45882761637501,5.58186397815006,5.33830625333387,5.59634336258842,5.75352281209772,5.3085822813999,5.05914454066864,5.57633429905437,5.64213369558293,5.54833928153624,5.45328037933329,5.57011547864792,5.37650182725662,5.53185899215674,5.3367996196277,5.74698972507714,5.10810381403536,5.34603166199112,5.18651992047732,5.9622240040132,5.47269913115287,5.45544005030493
Eukaryotic translation initiation factor 3 subunit L,5.67187921907738,5.58592178679497,5.60737506231937,5.6066532041052,5.57319848668511,5.54946825905847,5.40560517929339,5.58809714739652,5.70047520579401,5.5969208575992,5.50895245179951,5.6751459370805,5.54389288545197,5.55446471709687,5.71119938009991,5.69286220911106,5.34674432551277,5.69080199809172,5.56671817012426,5.65311096578544,5.45019724064889,5.62005750123682,5.64379132554217,5.55151762207728,5.39156402349419,5.65977616122651,5.46461436308172,5.72785463268004,5.4448337823767,5.58975971802564,5.54036077866461,5.49990113625307,5.51172208419307,5.61897867699635,5.56101692041902,5.54583750104808
Eukaryotic translation initiation factor 3 subunit M,5.49664641759953,5.54232391903441,5.41875193479182,5.45993606020825,5.53767527059526,5.46700222519701,5.34595270937438,5.68491366712982,5.5619572942732,5.39444691402289,5.3003928439898,5.50847019099749,5.18032299709874,5.54751741645535,5.37286043947998,5.66390890832933,5.65607243514794,5.87793486697209,5.54208535487095,5.39710790256563,5.22756607437127,5.36476775266821,5.60540155103546,5.54144111405167,5.32764052418099,5.64491185179632,5.42656199554493,5.42106429286084,5.56252184444431,5.43512820604585,5.28705173007368,5.40960009850074,5.32308388523764,5.43963067618112,5.28497798772799,5.50662732336285
Eukaryotic translation initiation factor 4 gamma 1,5.29211737864536,5.08602152185845,5.21056056924185,5.27192850870439,5.2096328472721,5.25214875407275,5.0587225373803,5.23728192211434,5.22767847524882,5.17906156523281,5.22293842842752,5.39342928676702,5.1446493282463,5.28464462218581,5.22580154945085,5.284271328868,5.23682535335711,5.04026166736965,5.15060027163303,5.11766353777301,5.19140576513945,5.18951888406918,5.13292184707234,5.10314587805965,5.004880958435,5.21356321089773,5.10477116845873,5.20765463851555,5.00040490885231,5.25902777368665,5.14851896667131,5.50829946021437,4.86639322919557,5.01978008935845,5.35820841101592,4.99276736300058
Eukaryotic translation initiation factor 4 gamma 2,4.81958740206111,4.90734041541869,4.71534379740669,4.80556984313762,4.58411956774464,4.80995878104699,4.52982279824027,4.89621811955801,4.82316965044609,4.71864631321998,4.59738282911939,4.90724598708558,4.898744955208,4.80838160872751,4.96451629891234,4.76247981656359,4.5192121691374,4.36625257220155,4.37732866431452,4.64127115523099,5.31438631838934,4.55774590499937,4.57218297804973,4.87737658869063,4.7203429365823,4.75693982736483,4.51908984958743,4.87864277147675,4.67109852972671,4.57704615065595,4.67679486994606,4.66540471289051,4.89718120703481,4.63799407167819,4.53361798860947,4.51802023490482
Eukaryotic translation initiation factor 4 gamma 3,3.32069321871431,4.2710276825373,3.8608163466294,,3.47952938056684,3.8559759750396,,6.09436139788798,,,,,,,,,,,3.77706998506832,,3.16589512674494,3.53796062579427,2.12777216059663,1.83549861674463,2.35359463493439,2.55317546409592,2.61758121922572,2.54954139896674,2.7290953863498,2.15157388179204,0.41986765632115,1.91899219787631,3.36166736553601,2.97883573530379,4.24687561727216,3.60701665552932
Eukaryotic translation initiation factor 4B,5.46686265764084,5.37456436757963,5.71271922867753,5.52922734982036,5.51329555456907,5.34183706068093,5.30531675830305,5.64218056108618,5.28126509907327,5.59353526686405,5.27638664070316,5.46841683204726,5.59030640579032,5.42336693523673,5.43383466321247,5.35222386703282,5.39854665121173,5.55762073513378,5.47386343642518,5.30825515390896,5.564633792775,5.52564042936253,5.58025216976989,5.3778245445407,5.22098083668235,5.31937078228858,5.55488586395848,5.5993116935303,5.20041249207256,5.3422383553614,5.25786603712403,5.31554354263479,5.10985658850579,5.37943374225498,5.23769244185464,5.9367755836297
Eukaryotic translation initiation factor 4E,5.85238396840743,6.02622808512662,5.74415033947792,5.91807772887105,5.96852773109367,5.64150327573362,5.69343809230866,5.97486546585039,6.00835100560167,5.90043441903826,5.59494877472107,5.96488873544257,5.92601379736613,5.54630851552474,6.31301407274927,5.78244200756122,6.03826860909803,5.82903262484148,5.7156998035004,6.01355353411708,5.91481729328032,5.72532781316025,6.01181166648051,5.87970939507341,5.85315851646114,5.80996851092087,5.70508781311978,5.95359781934319,5.74291814236965,5.74532067344259,5.82065376151091,5.84360567960807,5.94513367252527,5.22844058913475,6.05946948269322,5.80182132190328
Eukaryotic translation initiation factor 4E transporter,,,,,,,,,,,,,,,,,,,1.08541632545097,4.84416975729305,-0.192199110269107,0.955258991454926,0.921312108932481,1.63779879781209,0.914559930176914,1.57659559414444,1.25699797842015,1.49224343435386,1.28648663365452,3.00583318060587,1.49602846690517,1.70074527871263,1.67562358904243,0.978156741953211,,2.30219308049954
Eukaryotic translation initiation factor 4E type 2,,,,,,,,,,,,4.86523081872975,,,,,,,1.35447848980452,1.13644406289,1.87528918314505,,1.23772834126693,2.93056931359144,1.33358017542054,1.78856283220887,1.28487858486178,1.55201914940129,1.40003366243615,1.15962391397889,,,,,,
Eukaryotic translation initiation factor 4E-binding protein 1,8.23989446855221,,,,,,4.79241580335573,4.50063365883937,4.90779105871645,4.71913088478714,4.71511036606175,4.49226457839154,4.83481370313092,4.82233847500952,4.91804233480496,4.85056286820441,4.91856401208542,4.87042452211147,4.80962228141839,4.75355385012056,4.83274623866551,4.80278059241014,4.4187973115929,4.7912678279236,5.1238772620536,4.94442801388103,3.60494065500273,4.59362327797635,5.12162234619591,4.45213626412215,4.56889437210356,4.76256310101212,4.69918034959532,4.09816493011,4.78950143959277,4.61375840874143
Eukaryotic translation initiation factor 4E-binding protein 2,,,,,,,,,,,,,,,,,3.74728907524126,3.28488423377251,,,,,,,1.89512213302763,2.56664994989925,,,1.75386340540813,2.19987236744548,1.35510412033434,,2.04265473890459,,1.84524841693665,
Eukaryotic translation initiation factor 4H,6.60945564975821,6.5900830747521,6.432934877858,6.59269498780403,6.65389952572434,6.48064945828879,6.41898632168663,6.71180406855587,6.62141636989435,6.50239225850204,6.28062197415675,6.71086634860914,6.86174995819648,6.60849293000679,6.56487926895552,6.44985468718947,6.59713092430438,6.32089316276843,6.49336324867513,6.71464997965832,6.47625612208136,6.71036641545989,6.07450868978005,6.34441678478695,6.26463079874779,6.64943299172912,6.38267199929582,6.51691833237394,6.4835062109621,6.72544454041344,6.43495968383632,6.49742145187097,6.31803640575047,6.60491271091056,6.40361054109523,6.48085811593759
Eukaryotic translation initiation factor 5,5.40425314629595,5.33681921173454,5.35228007203544,5.38730159940568,5.33453129327309,5.52994525409244,5.16668787359426,5.4763125263959,5.37715635442018,5.41047171692927,5.26976552157438,5.41136949868357,5.59091862882435,5.31326090950236,5.2412587224689,4.83181890426324,5.62191938839745,5.4625021527659,5.44242133756791,5.12442935744419,5.29725790731923,5.29698039333376,5.46045408817802,5.36343942510722,5.24848938756529,5.37389612941862,5.32103209093153,5.28434877940744,5.3408244564335,5.36826984119525,5.16236337160072,5.34767205909448,5.13512884376918,5.31718549924926,5.35440173251303,5.25398859091489
Eukaryotic translation initiation factor 5B,5.43455947003246,5.46762584570764,5.41840860768624,5.36318470322798,5.37162084526409,5.50839886524144,5.28283250903459,5.42156370770332,5.43756312417161,5.4200954790667,5.38005214561591,5.4524086294981,5.42667269874931,5.26003341211171,5.50988462961485,5.4418172840441,5.35488845551831,5.45482416902806,5.22802040415245,5.62036039353083,5.23665202619357,5.46229979358591,5.34558575313916,5.43560585776117,5.21840322374382,5.42407379130835,5.44183088226506,5.39874761257687,5.37743085462163,5.21968935597547,5.55978685711585,5.41004257625321,5.3751392468745,5.04186194066619,5.45794537111926,5.39123560311532
Eukaryotic translation initiation factor 6,6.48422375283029,6.40745997726368,6.55328249913018,6.33195145526911,6.42533967438702,6.46296332815008,6.35716019199231,6.60849683943754,6.50612453184523,6.34192954529202,6.35462173190493,6.63115480881742,6.2525575516682,6.3353121743678,6.50536221520184,6.50399237946679,6.5142890358106,6.67995958650975,6.62986760177127,6.30452145851305,6.62889176420079,6.41204932280572,6.36712727984428,6.27342244757468,6.34981589520669,6.46383391375792,6.46817967333923,6.65945946534694,6.2421913309642,6.47559241755105,6.17516936393264,6.61030951789979,6.40985989658829,6.38629512702618,6.31495300295775,6.5776934137441
"Evolutionarily conserved signaling intermediate in Toll pathway, mitochondrial",,,4.79711796014709,,,,2.06401069528338,2.47599521415261,1.84412975411669,2.10071002268588,1.99314346907169,2.12125590949819,,,,,,,,,,,,,2.29206207292353,,1.75343529274596,2.83619840589458,1.74015625412044,2.20152335723758,2.13573396690929,2.51391504783855,2.18794858849885,,2.498629828975,2.50868448468746
Exocyst complex component 1,,,,,,,,,,,,,,,,,,,,,,,,,1.32065356941431,0.854513031680935,0.807353448406842,0.995092892614657,3.30522719365672,0.928928091675861,2.27721423567236,0.688225082342813,1.21471301157151,1.1726460684742,1.06973665340196,1.92086199433433
Exocyst complex component 2,,,5.38879154091984,,,,3.90478493377741,3.75936194905724,3.59694707041462,3.23163342510051,3.02154909293252,,,,4.54641256214069,4.82105494577754,,3.8707660801442,2.01211949279038,2.64252109524846,3.05621471257321,2.68180637746744,3.1947884540421,2.9395473392595,2.66309930895109,2.46685369119791,3.40770558467662,2.67697223924893,2.03943681538539,3.91986325316833,2.91513405762337,3.84002374023583,2.74309147477263,2.86127348534071,2.86007653366218,2.70855170418744
Exocyst complex component 3,3.24122341932896,,,,2.73726214959559,3.16888283832785,,,,,,,3.52633562207973,,,3.32026286621872,,,,,,,,,,,,,,,,,,,,
Exocyst complex component 4,,,,5.41888579416469,,,4.21583042825687,4.23520925121291,4.20222223460999,,4.18233807131039,,,5.51257759448783,,,,,1.85341739359468,1.28209423660977,5.31510220938131,2.49652966815364,1.7641760202115,5.0382525583204,1.86856705868556,4.93639903413248,1.92997096408699,2.98801856834281,2.44318372556247,2.66796669914091,3.16488713644831,2.53976974510357,2.55192342748967,3.01489809372656,2.80149573517323,2.75773577329909
Exocyst complex component 5,,,,,,,,,,,,,,,,,,,2.50897118727278,0.644695320564866,1.67019699285631,1.91902601217174,3.2064073132913,0.193740328982501,3.16093805301091,0.78887596901594,1.76629959662785,1.48646939596036,1.76328676323392,1.62241532464136,1.98768569031444,1.8014826563885,1.5866400689865,1.28636035174039,0.955967125898254,1.55326283243492
Exocyst complex component 6,,,,,,,,,4.36827914303905,,,,,,,,,,1.54420963808051,,1.88750917554634,,,,,,,,,,0.996434725564268,1.12277569620913,1.58066658181343,-0.0291182988902918,0.346486110183777,1.30784972298564
Exocyst complex component 6B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.478187766939388,,0.776233207234094,1.02291625612986,
Exocyst complex component 7,,,,,,,,,,,,,,,,,,,2.04561260099218,1.18656853242916,0.0888478269923025,1.23544414953323,1.43674453814699,1.5924916948978,1.33726701800448,1.15707340036351,1.26939716270311,1.18048020104943,0.902064711300888,1.52160707879383,,0.505048487469298,,2.12790649093708,1.66206349002445,2.17967093953551
Exocyst complex component 8,,,,,,,,,,,,,,,,,,,0.183280576073132,3.04564463817022,2.19479681842196,3.21599643626729,2.06633199093284,2.43657259214455,1.55867607006929,1.49704629102842,1.93311944863093,2.25634944957954,3.3917291387869,1.35945391154774,2.64246706276914,1.620217024536,2.3759360360794,2.45079090445108,0.938552759450248,2.39826021965801
Exosome complex component CSL4,4.9342669077824,4.76064596812429,4.78058612436559,4.37843652694162,5.00817750584243,4.66195790547348,4.66394604175529,5.01635635113303,4.80364865999311,4.600361521307,4.60413890557571,4.90915716308111,4.58994730626581,4.74242460664342,4.96999880341505,4.5670552854712,4.68875540537351,4.89146172887236,4.61000814839085,4.76489887232193,4.57376259601527,4.7055851415736,5.14304751323936,4.30700913235147,4.54109426436059,4.66490869548462,4.86529063647243,4.76888490332184,4.3791469241895,4.47450046680824,5.10235416138585,3.72183503329541,4.67477230209331,4.55826300344449,4.99331876453396,4.73655928539642
Exosome complex component MTR3,5.01839282509814,4.76461440994733,4.97090443142803,5.03625405383626,4.76341757851057,5.14885976173442,5.04414862449863,4.82850559014747,5.24217929901065,4.86727373998134,4.94394848916715,4.62058355358185,4.79947570579648,4.67444296078568,4.94143339132412,5.07045764497877,5.11763485633068,5.05085780433973,4.92916308919638,4.82493377891067,5.41510222545801,4.63829294656314,4.9204161865398,4.8422962426422,4.61075678218734,4.90169363086047,4.89955484051988,5.20453466342099,4.81329770110105,4.78746539973549,4.43695247244315,4.46435901994621,4.738768500659,4.61672291309709,5.15809099195466,5.79802016775032
Exosome complex component RRP4,5.01670162926641,4.6291413702438,4.6929431541882,4.60160686821833,4.42991243223344,4.58213872795779,4.68575640694859,4.84351458248422,4.87962732087831,4.90339018378949,4.08627384888881,4.4941884565468,4.81329478490509,4.49714782694319,4.67372174831183,4.42201978325868,4.69830326275939,4.82141932366614,4.75338485394244,4.40525162659392,4.39755673455166,4.62840343495249,4.81926314976065,4.48796191416776,4.68850874455874,4.49881000365037,4.68039159970768,4.66264063839509,4.61209806156895,4.27757082895839,4.97176957212856,4.56917629921211,4.38650749743521,4.2174321615901,4.61583712971787,4.39348140015252
Exosome complex component RRP40,4.59231246865026,4.48637944106315,4.56397152352845,4.48251214556038,4.66223675983299,4.81699901449935,4.45481698491643,4.51686599699966,4.73653456417074,4.60659409936003,4.65788962548704,4.63584121181574,5.54881801241012,6.26444078290582,5.88353799537626,,6.41583226410362,,4.61484896065854,4.15233161937172,5.34174364515886,4.2021836191868,4.48016465240895,4.34288449151125,4.14444541190993,4.64597701964295,5.81981305152956,4.46445319403358,4.03010433736614,4.32271689766358,5.01505742590678,4.59840415226724,4.57755161447244,4.76194116673232,4.81285902855149,4.77836720167595
Exosome complex component RRP41,5.02661625822995,4.63051066831604,4.66966044863364,4.44456001658697,5.29040628422868,4.48858318085443,4.546482258401,5.05853068864963,4.88265843573411,4.8838445631781,4.19705872945981,4.68674203278421,4.76548247666291,4.65367394648602,4.79388597865555,4.52053547165261,4.85417960772372,4.58068759558197,5.22833394781232,4.42696030134991,4.95316321222075,4.19856188619368,5.35771308814124,4.20550432771984,4.58315990056704,4.62636204391987,4.78354429316377,4.39891082573238,4.79442387825655,4.78706929343769,4.67455750235558,4.41805498000924,4.62080824907314,4.78084573796112,4.59307311244989,4.70373137379595
Exosome complex component RRP42,4.3041403422205,4.68301907680129,4.54606452660419,4.28821763672762,4.60149707654553,4.33061240970339,4.26334117458394,4.43499745263667,4.62642474574566,4.44478513359754,4.09814138363896,4.52370265165595,5.01086575980932,5.32269890992833,4.96543719231696,5.14809636383861,5.11793027706113,,4.73347539179649,3.94688984523697,4.53772323752182,3.84868404523195,4.3641357090283,4.22840517547041,4.64577675393109,4.29404629022292,4.83322969235453,4.44168852076044,4.3618499563903,4.25881404418084,4.30998494243425,4.17574211757231,3.66117434513761,5.27941439886589,4.21859376414916,4.28540700463082
Exosome complex component RRP43,4.13870145973549,4.07231331038208,4.23231300189618,4.04758982587641,4.17993966154512,4.06960681812168,4.78790501888582,4.73298556988715,5.11951199372834,5.06828835802273,,4.60300055935163,6.713562899899,,,,,6.67919962877645,4.12025077094224,3.92241667108792,4.08948128289496,3.98673493576979,4.41403533463105,3.88423156393626,4.07051926770164,4.06041119519116,4.03698928891397,3.93433530554759,4.05345442921115,4.07022109521309,4.0920267090601,3.67908440480276,4.24653570779975,3.94738180370814,3.71200609243041,3.86558727920637
Exosome complex component RRP45,5.03244672774668,5.06604466964156,4.81981235583487,4.9634766931992,5.32122060433271,4.64418742560806,4.82447053663477,4.5007805141899,5.18322084083829,5.12511177663787,4.63100948534999,5.67531675153918,5.38201834143996,5.41628171529436,5.4403737020292,,6.07291228674516,6.11019343343541,4.80924890693474,4.84474405137622,4.87079392847236,5.20756223233319,5.03329134939775,4.92363711566925,4.78962350650371,4.99844707852523,5.05103527618544,4.78277654669116,4.78922809347352,4.86342456602226,3.78044534411718,5.35424782958544,5.37349690242904,5.37119022191312,5.38797852679599,5.38613925708615
Exosome complex component RRP46,,5.31277940286607,5.26340545718767,5.3571188430418,5.70403051217591,4.78287092247647,4.82291365448107,5.488851731329,5.19840317088438,,5.03778093681408,5.25008506450228,4.35881484703345,4.43558987843335,4.44583148176119,4.42857999110574,4.55386668619485,4.3604770490794,4.57062262173659,4.54652445779447,4.60540317935061,4.57804425831034,4.7049245248309,4.3437842584889,4.32764350946045,4.48902256026377,4.55317199235648,4.62385713732989,4.53272923464346,4.5756492881677,4.33055584861653,4.13339284191839,4.51954439193318,4.62871543832797,4.35191458240344,4.233407336761
Exosome complex exonuclease RRP44,4.93386267335878,4.92492032263457,5.01175058204067,4.8405342586975,5.07991308217861,4.78062690994087,4.82630563576823,4.89582597342156,4.96825712026965,4.98739159490713,4.72336965646545,5.00345361660414,5.01686879697047,5.21049253631458,4.65485827894172,4.79502814976117,5.07827903541948,4.67767340703863,4.85424276645729,4.79184594563837,4.95583505011551,4.72561998645664,4.9808244848546,4.900090376938,4.74637910026079,4.82937304264111,4.92398604102602,4.91463681868293,4.792463824604,4.81975712548304,4.8587178236664,4.98770831087706,4.79742537389866,4.88684293956764,4.77556069885371,4.88315746200447
Exosome component 10,4.68616516322658,4.20844652484127,4.39941525598267,4.3746420012037,4.46589830197421,3.80592792093477,4.29671837267276,4.69667273568819,4.30997362548178,4.40290225792746,3.90388888596088,4.30810937309087,4.2708868765781,4.62827581252641,4.54765551014494,4.37951734809639,4.11413987977091,4.04364555845315,3.8054455800694,4.26070572527268,4.65153852935172,3.89961606997956,4.39440828613401,4.54828354307642,4.06291652723231,4.47284714498264,4.18615855541175,4.28609755717956,4.11312177065672,4.23530505543956,4.28318340796416,4.67802394678932,3.88397188295171,4.0436836841842,3.95051350205677,4.63401476845693
Exportin-1,5.57773428424666,5.62668137222055,5.55831776553345,5.53643806673468,5.63534425135559,5.55852356308125,5.58886356753021,5.70403014899405,5.59339309912853,5.35959389220312,5.57895402107083,5.61584760126022,5.57136114138067,5.37291550633687,5.4703992583434,5.67863326123165,5.59510252020457,5.76394123539851,5.23867748430254,5.86009308587762,5.28339335564777,5.7725392969494,5.74031160656075,5.36865754695586,5.46343580890621,5.66084641690754,5.44428183567585,5.65742024788646,5.52306482469823,5.57080795437627,5.5793851095003,5.35853852082476,5.64874427996016,5.62997025043434,5.48490529047901,5.51860214030557
Exportin-2,6.71681520513674,6.71268867025703,5.37052191111862,5.25173468171776,5.23410498050357,6.53085268356412,5.79438113978027,5.83464767901381,6.01765944409159,5.73546760724708,5.82473469238039,5.87623308661388,5.83059815961112,5.69031891130082,5.93458201363886,5.87881488573731,5.92575666522552,5.89375066738837,5.878056584303,5.86006305433468,5.91728742267512,5.76908672113536,5.86037760958011,5.81997598246902,5.6309520083407,5.96269973674133,5.72157680054873,5.96366425663825,5.72448436483361,5.92299682893615,6.19771742413004,5.9447292621909,6.2062469138785,5.93107585101158,6.11842294660085,5.69974352778961
Exportin-4,,,,,6.32561454197791,,3.413900039136,3.36455106881113,3.85094523617872,3.6888611082048,3.84138264853011,,,,,,,,2.59022568175286,3.05368517723044,3.08599451640958,2.96340267151251,3.04134382114077,2.88299088334527,3.96973082162119,4.13006017742902,1.98602960087092,2.39912550021784,2.3575568340093,2.71117334375794,3.01088419674229,2.76383533701925,3.71104066671134,3.07017446923023,2.7202676843419,2.90106376679596
Exportin-5,4.77394298486081,4.44221384595689,4.2818641879606,4.48212723673163,4.24502907859874,4.45244583978189,4.33465706289493,4.38272534154336,4.67353791860514,4.22547271476443,4.37615468798334,4.61431879069454,4.3596654833474,4.5760462648162,4.61810945895644,4.30458132367009,4.2968441292451,4.29646967404785,4.09759159981329,4.27405920618828,4.52370463690612,4.38993882086245,4.0436209732199,4.93705274572921,4.19055035654258,4.09148430277241,4.41063937825401,5.08526063702263,4.39197173202369,4.09202604172513,4.28836522164381,3.96945634938317,4.56685559377856,4.42787460149945,5.01589143358462,4.22999401340778
Exportin-6,,,,,,,,,,,,,,,,,,,3.56987472628159,3.00115634162177,3.15793459510182,0.740740382181548,3.03433412625421,0.214319018182909,1.59639976062751,1.72245761404803,2.56351944683864,1.26900380089055,3.83429845226622,1.54326261615636,3.60248718208658,1.29673012142864,1.53209090103534,3.62665790875012,1.22596005668549,1.19965147116565
Exportin-7,4.85560805113155,4.87196308557664,4.86545414669444,4.65128702777697,4.79305555980678,4.72151527595533,4.55824264357284,4.87755455876447,4.83773694275396,4.55054868732525,4.77910794351776,4.94567961550665,4.85388054398844,4.62343448542625,4.86965239227818,4.98403751272203,4.33269195093584,4.89590881016459,4.97970283192164,4.58943036960322,4.68215659647676,4.88752536966009,4.68974575937165,4.60687937983835,4.39674557529262,5.05581919828725,4.83137661868326,4.44457827931797,4.78920471248843,4.95725172500987,4.68968713001461,4.71035807763537,4.60890085150637,4.72337701763285,4.75142382624382,4.64490305191598
Exportin-T,5.01536147560071,4.6948964513283,5.0186052327952,4.80263986212633,4.94033554100324,4.7376567302407,4.67717157237371,4.94210595379574,4.87625809868482,4.85217066045231,4.74084902773942,5.03667488753482,4.79609430542861,4.48063204771041,5.09398860581145,4.8097517489879,5.11695416669351,4.88669374937086,4.96506730897121,4.56791580108239,4.99685998890523,4.75809134836446,4.88005008251442,4.66977667888922,4.66161419567362,4.72308508136705,4.80247420667526,4.88306408879057,4.76303875663473,4.71416528267677,4.91275673554498,4.66814092560544,4.45092689006183,4.82277335129232,4.99376151949869,4.93748188067745
