protein,DDA_APT_D5_1,DDA_APT_D6_1,DDA_APT_D5_2,DDA_APT_D6_2,DDA_APT_D5_3,DDA_APT_D6_3,DDA_FDU_D6_1,DDA_FDU_F7_1,DDA_FDU_D6_2,DDA_FDU_F7_2,DDA_FDU_D6_3,DDA_FDU_F7_3,DDA_NVG_D6_1,DDA_NVG_M8_1,DDA_NVG_D6_2,DDA_NVG_M8_2,DDA_NVG_D6_3,DDA_NVG_M8_3,DIA_APT_D5_1,DIA_APT_D6_1,DIA_APT_D5_2,DIA_APT_D6_2,DIA_APT_D5_3,DIA_APT_D6_3,DIA_BGI_D6_1,DIA_BGI_M8_1,DIA_BGI_D6_2,DIA_BGI_M8_2,DIA_BGI_D6_3,DIA_BGI_M8_3,DIA_FDU_D6_1,DIA_FDU_F7_1,DIA_FDU_D6_2,DIA_FDU_F7_2,DIA_FDU_D6_3,DIA_FDU_F7_3
Catenin alpha-1,,,,,,,,,,,,,,,,,,,0.596510053545176,-7.93263377824499,11.7810676160484,11.9675829520771,14.7760710839031,-3.81331393516041,-5.29706353091165,-1.68396708340227,12.3239492545387,11.9443438732926,12.375132814972,11.1048345486218,12.3489287955761,11.6340367789089,,8.9871914936267,13.0492095550374,10.5979959722575
Catenin delta-1,0.680276195421925,,,,,,,,,,0.123005867127558,,,,,,,,1.45093967972442,1.89424349249156,1.53098135059496,1.59971983360102,2.11671649640823,-0.162222272297003,1.55657437671363,1.66973650376386,1.37366753564883,2.11029140901874,1.06384480346543,1.61762170552754,1.06059542084604,1.08182837322818,1.7956852947552,-1.97336129091425,-6.41066938757044,-1.50019687690288
Cathepsin S,1.63273396389187,1.60388179683021,1.49102914575012,1.71879226875798,1.45814106346814,1.9598344378324,1.82603361497892,1.7749452936077,2.00678105351476,1.69646691387951,1.72339726598898,1.75572055428801,-1.65139921618759,1.29316748766759,0.909097439480017,-0.63141469772128,0.843228347354996,1.46015411213225,1.53179513982513,1.41511795809012,1.3860885336886,1.50779399504813,1.4422566102978,1.41892629043798,1.44034666305404,1.37839640890696,1.67496346174863,1.61952796896563,1.36234632349063,1.5388685875727,1.52878902344627,1.5963447390245,1.82787682024333,1.46762378113551,1.85829669430719,1.62953152311526
Cathepsin Z,0.676360401217492,,0.588006524674029,1.61962130671383,0.597271932355003,0.605721851735036,0.0457419591858601,0.564444583122614,0.385459605400058,0.0746679794897254,1.24082014726899,0.511713548756805,1.2252135395771,1.569463828563,1.17618901681999,1.45849187419848,0.673609660073465,1.30280941436146,1.09388341559503,0.923676159906492,6.11875118069638,6.74688641814341,5.86943661317141,7.20950890857824,1.29826792713876,1.59881222472145,1.19526324992147,1.52184014381096,7.06797730786079,1.52443415639576,7.06621890366477,0.909432480640335,1.18031537470868,0.599598815644619,0.92704226475918,0.662514523504117
Cation-dependent mannose-6-phosphate receptor,0.256708546706599,0.95832245767285,0.823966190137892,0.796420926013445,0.534714035609791,0.848739695562439,2.04304306881473,1.9510161603879,1.18599958873972,1.19133757651209,0.696078509304995,1.3541926415698,1.11050392974813,1.11801743238779,0.693670575514218,0.757098212068695,1.19305151879662,1.46454316821082,0.585350416260109,1.41554992839508,1.43134742748217,1.35034352025923,1.01744887014014,1.72296858226406,1.82997282777472,1.32767565100083,0.982109402775286,1.39936676158436,1.41746975657397,1.31920856249294,1.79663579409834,1.87181390717179,1.8081002054833,2.01614751802298,1.75072852248276,1.59490849586051
Cation-independent mannose-6-phosphate receptor,-0.0618831746754411,7.0373278354587,2.61572251104976,1.80796574287134,1.87216242282895,4.51665934303325,1.5759343090073,2.43062997508696,1.61229732689565,-1.86318587451379,2.59124112072671,1.34988276917292,2.44667050173496,-1.6783948197228,0.620061377811107,2.23710493644562,4.57515304899146,2.2944939399054,8.53270204362393,8.1386625728563,7.98755914047431,1.68274039681249,8.58785874038449,4.24379472998585,4.05647214172699,7.13353895318885,7.15788767276311,7.33972916519588,7.09344716922139,7.17127394080735,6.02086841103432,7.04129817797815,6.59412403907325,7.13044400499889,6.27127101755182,7.14103717240744
"CCA tRNA nucleotidyltransferase 1, mitochondrial",0.879603388680328,1.32825424498831,1.585537640037,1.24374690877588,0.986587667835345,1.5373917143772,1.02197262027998,1.24280132689003,1.35820751933327,1.25412149036297,1.42012097074629,1.36770534321936,0.572172291778177,-4.62307361071997,1.09163268314084,0.577796184696931,0.931556651570864,-0.288689485165532,1.23032764187811,1.32733448143528,1.39040821467775,1.42267335168811,1.4425099982165,1.42606093839839,0.787330686399612,1.01122428875886,1.06731486876081,1.08393541986398,1.52575259912659,0.729619032254134,1.50029698093852,1.14927293823591,1.32826711186369,1.35858831894444,1.127137751522,1.35346264825788
CCAAT/enhancer-binding protein beta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCAAT/enhancer-binding protein zeta,,,,,,,-1.14107340527753,2.78750622027807,3.14993527265653,2.78605542919863,2.11946395461214,-0.550216084906664,1.12165171381115,0.554785613201107,2.46179300787647,-4.69697999321642,1.74149505825826,2.42598365230425,4.90889013409796,5.41954102209909,5.02107899508355,4.85403709942349,7.13489744849262,4.74048551175314,3.74221627392836,3.6868276813015,4.43893190612561,2.39844851321149,4.07049345476205,3.65487482376499,5.98964561455453,-0.0328873419171306,5.5337257358647,4.70873988765248,5.56773107962886,4.95472305346901
CCR4-NOT transcription complex subunit 1,0.672402595145256,-0.0595136167388555,-0.160914956585528,-0.158187626912402,1.72977779411522,3.00265154092641,2.26124803775978,-0.978321452957842,-1.37272534186708,1.49532154760791,-1.16840011571312,-1.40164286937756,-0.176435145526089,-0.148195206834604,3.31745073223517,-0.626473944439325,-0.153936743945917,1.92582179716959,2.30310309947117,2.48823473030005,4.19279560776694,3.23248467802888,3.80135937464988,4.18754696690317,3.32777465466983,3.52671729089555,3.90010543421977,3.00560682468931,3.08190149813109,2.82339871884932,3.08442564130499,3.22927767494126,1.80588436680779,3.05413810707612,3.66091861868948,2.89036872768136
CCR4-NOT transcription complex subunit 10,,,,,,,5.83051506344402,5.59240502237216,5.18486879031385,5.45240740942474,6.22962173228777,4.98724179022558,,-7.91257263295046,7.19167820617702,,6.49619439048454,6.4745987794094,,9.07538604261369,8.70769751731326,9.07757949800992,6.40660138897567,9.81041487178156,8.74570744096816,8.91685170347804,8.68780756821666,8.51242259953816,8.67561697295642,9.48889238835508,8.04421198062909,8.49616615768911,8.14514509841831,5.56319487666395,8.26801765005542,6.54488399282476
CCR4-NOT transcription complex subunit 11,5.81804934152957,5.11090431131077,5.65630158910324,6.02638309277395,4.9305194091691,5.93433030103948,,,,,,,-3.49869222248222,,,,,,4.34941833319187,1.19863769810878,,3.15864939684649,3.16524731398054,,5.92222067875778,3.55109983451285,,3.84783935890063,,3.79832061857609,1.90138219280873,2.17749690970695,1.6615850701645,2.30566070644048,0.840270207224484,1.58697349729872
CCR4-NOT transcription complex subunit 2,-0.114252745250107,0.715866802365178,0.366547283486415,0.804981821383426,0.517401769126758,,0.299035743720214,-0.0638610711510709,,,0.173476349907348,,,,0.0215121884100545,,,-0.215319661148131,-0.0103568658136912,0.180989064067323,-0.00771600324708497,0.220906153859613,-0.0525182307768035,0.216122312960823,0.655153534413261,0.428274507454343,0.216232983964277,0.163572658357522,0.576918348349115,0.442769091703373,-0.0401493891038369,-0.51284807904477,0.248087835613844,-0.627341116180174,0.051747765825784,-0.384873413419201
CCR4-NOT transcription complex subunit 3,-1.19546715228254,,,-4.04191862220441,-1.74026953780356,-0.947452957778589,-1.64299401985334,-1.72784536000699,,,2.89960958629409,,,,,,,,3.33271153962098,-1.38323824874435,3.46515347875677,2.71932161692117,-2.30974772286058,1.25789279298332,-0.800690950109663,1.73097149079081,2.22953853737539,-0.776941612923786,-0.854988058846551,-1.09191467557484,2.23061785280107,1.93962950814293,2.69061037525535,2.54148519439849,2.15465798338051,2.12714791699959
CCR4-NOT transcription complex subunit 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCR4-NOT transcription complex subunit 6-like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCR4-NOT transcription complex subunit 7,,,,,,,,,14.0483941777399,-1.57964316753418,,13.889624589733,,,,,,,12.1707257449254,13.3973139870553,12.8555040160777,13.2223174263891,13.1668317193835,13.0375103409653,12.0598138195945,12.573240524428,12.9131599941919,12.9731769918943,13.4808415116142,12.8381322181473,13.0649656330397,12.9620605501238,12.8633499079199,12.9100904098438,12.7948747372432,13.0598846500962
CCR4-NOT transcription complex subunit 8,,,,,,,,,,,,,,,,,,,-1.55514611854691,,-3.3516694703172,-2.29230908985631,,0.970731596009998,0.134672296509448,-2.12064185458994,,-0.0366909829749139,-1.48463467534772,1.15327391535211,-1.39573276655088,-0.996703240036686,-9.21554179530099,-11.9900993465313,-8.86585144557025,-1.09169588607533
CD166 antigen,,-2.55225179737985,-2.34768543013807,-2.54893495766093,2.01517187021869,,1.56008050977882,1.77432096534209,1.55887713901018,1.7636382527671,2.1078617107089,0.0460026866815335,,,,,,,,,,,,,0.679619819003103,0.543595811391789,-0.628839519805605,0.767769452275877,0.605309804648917,0.640784427136587,0.672437428854565,1.24768274553007,-0.39041258049792,1.23107611914195,0.435684137482512,0.0264843571749202
CD180 antigen,,-2.9407864603487,,,,,-3.85326177877329,,0.245915023391623,,0.0150654463082142,,,,,,,,-1.10386377058764,-1.67706826413113,,-0.0918111551333789,-1.66503995231693,-2.16211964835762,0.086265556836313,0.490200598806391,-0.0014883789154613,-0.0213905112286202,0.528334084226257,0.868081927274411,-1.38542671086073,-2.45947023985481,0.48421697524695,-0.0255828996557188,-0.275706248723991,-3.32908875748533
CD2 antigen cytoplasmic tail-binding protein 2,0.947742637445905,0.825576277963346,,-1.15327406173358,-1.42481587565594,1.83041553133477,,,-1.44525337173924,,,-1.33375646236265,,-1.15271572425128,,,-1.48270918453729,1.59193926366105,2.79436519035638,1.77070849488617,0.0382078354733157,-1.71757133023391,-0.441947790113547,2.28241125975613,1.42868619998399,1.52979833431882,1.23781044455353,1.47991436203293,0.712163624047784,1.39675900786626,4.22701669094425,4.21860781164471,4.21066607209725,4.25087634120431,4.2059921610012,4.2294193203117
CD2-associated protein,1.8183582342435,1.50667550100852,0.951084457209373,1.41504411087715,1.07823800091094,3.22147295672147,2.50247194099387,2.99498594197172,2.65437805182808,1.96995526932913,2.43375410594467,3.27875083051599,-4.41052114357685,2.36115998532375,1.24780387917336,1.44794007036406,,2.48945585672434,2.2808096804128,2.75702028194529,2.64579560471369,2.80971078179396,2.64586899083541,2.66074845764991,2.72891986411238,2.89071476565858,2.85039196210278,2.94539327157438,2.7727878731644,2.96222629120451,1.89802730669776,1.79461075763351,1.9075052663694,2.1169344130446,1.94016029846904,2.43564301705175
CD226 antigen,-3.37058262381621,-1.90493148063074,-3.1896066163179,-2.21630886762152,-2.82486967771994,-2.30896143718376,,-2.4460843351626,,,,,-2.70649120408419,-3.27933479928474,,-3.62583517820688,,,-3.27407338208193,-2.23157293997157,-2.88765147411218,-2.09417214257082,-2.39306648261368,-1.95919946665308,-2.17167267783803,-2.30670638750011,-2.18744146260058,-2.489679205817,-2.04142726677906,-2.93343992173843,-2.06987197580435,-2.68810450406796,-2.08750495359857,-2.56659111891296,-2.016675954912,-2.37250478038914
CD27 antigen,4.02356918866122,,3.34062886522267,,3.37844672392996,,-2.51784176535012,,,3.18511084674455,3.3505429083956,3.18194368669285,,,-2.61547640957533,,2.66010861293385,,1.18437823028964,-0.239705662049119,0.0413964651808448,-0.402900920386092,0.197453761787649,1.04555376319409,-2.47561302692752,-4.1548005333961,-2.50453063973469,,-2.51137249111586,,,,,,,
CD44 antigen,6.38328052580514,1.59087119314128,6.37939363891277,1.25808734130239,6.65791610082386,1.05633886216778,6.94269041847016,6.81517696291278,7.22245475467414,0.771735932955486,7.34488472169677,6.97786628249519,0.756088476534313,7.83104155242816,1.43165345607532,8.2708826566869,1.83155125397136,7.9887218056151,6.06368077425557,1.30275538462823,1.14814471628983,1.12435756985672,1.70786337135881,1.05926436344337,1.56994379973561,8.02468868175012,1.48801813967243,7.9371540686636,1.76878190695163,7.90557358663333,7.01386288370913,6.63798954637637,6.86883134793558,6.4316453255947,6.83277934089683,6.52278911619759
CD48 antigen,4.24994304013156,4.26030975748585,4.06059164469748,4.03488285125606,4.43269411562591,4.28379451218279,4.12467434583157,4.41407590097026,3.97036034570649,4.33997015303829,4.43573516387118,4.49881846617849,4.16552097419278,4.03046803688226,4.19425000898733,4.18208460351911,4.42753264970499,3.87983756898912,4.4547888444435,4.57588587651886,4.04435543039586,4.1534034846399,4.51018440535622,4.63709340078578,4.28819884646381,4.05429662916537,4.30983289347818,4.09774667608455,4.21999709764225,4.21440997152267,4.21947647381878,4.19826659353619,4.11416691724903,4.17838545245021,4.22400040632374,4.19075647259004
CD59 glycoprotein,1.33249845663572,0.929825203508651,1.285061398838,-0.609923726121903,-1.116220510034,-1.29209047537935,1.13872475848499,1.28526619513146,1.27699792479918,1.12142727674874,0.918982580989255,-0.745578989787805,-0.494904342120983,-0.80715802002639,-1.27087853818236,1.65061755262466,-0.580215104945571,-0.337022098798046,-0.651647566846131,2.62827090968231,2.84736383542407,-0.755040730632066,-0.724453139902975,-0.891487738966212,0.894568634519836,0.79741929635433,1.01209209420366,1.48366611904115,1.20634644441056,1.05719497289506,0.788521759480732,1.23547758588437,1.01089203568591,1.20063672659755,0.788006092701095,1.25161414218408
CD70 antigen,3.92265607662213,3.80244833217925,3.94824766089321,4.00363871539544,4.053717267111,3.63487744982158,2.42998622297872,2.69817949339443,2.59352394366044,2.69546671880941,2.68669295285294,2.8677425084017,3.85651830640621,4.02486646870195,4.19152144890966,3.79871416219441,3.95531938480675,4.03254473134081,3.98201885715518,3.97891889176541,4.12512004167122,3.88144250407055,4.08329216992676,4.06136705417336,2.79057569496982,3.12509493666534,2.88159537521502,2.88099245419998,2.691606212547,3.15872445312336,4.80729199655576,5.14973936214898,3.29349848348752,5.10515819835458,3.20947023265195,3.66145469008314
CD83 antigen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.204282165854272,2.56720487880027,0.204282165854272,2.56720487880027,0.204282165854272
CD99 antigen,,,,,-0.898479214488712,,,-1.69790380979251,,-1.65541161358375,-3.31172246524753,-2.93787707207138,,-0.792245418648701,,-1.61044069822644,-1.62413232707675,-0.930854405871009,-0.557651847564118,-1.84582512448508,-0.521892372348412,-1.5695680387637,-0.473441986830031,-1.97883539931544,-2.7940447408798,-2.32176394062715,-3.52061000621808,-2.3262812966539,-3.59790978032615,-2.26131420795046,-2.13375397683764,-3.0052596282406,-2.34958907396962,-1.7444365099222,-1.92692225701585,-1.93489921864662
CDC42 small effector protein 1,,,,,,,,,,,,,,,,,,,,,,,,,-5.53936611748601,-4.25856155671161,-5.48602862921189,-4.70964166928889,-5.25398711505479,-5.89536161116132,-6.86972139298523,,-3.95025441855935,-8.15229469564864,,-5.90195968319737
CDC42 small effector protein 2,0.630260790017719,,0.744399730275786,0.470108767058452,0.868651077470694,,0.479592685788697,,,0.88974885399924,,0.871587121397528,0.495522922390936,,0.466315754933075,,,,,,-0.600977482607962,,-0.600977482607962,,0.82608079907525,0.612264806407695,0.42163904592927,0.290936983401178,0.811640662811797,0.687647938926114,,,,,,
Cdc42-interacting protein 4,2.69190095898621,2.10242761062409,0.16482929432207,2.5643955278486,2.28566115858908,2.2526632163495,3.47087987589469,3.55755737333588,3.04570584015673,3.35358204111948,3.57454379093146,2.37197755345401,3.17890627349857,3.03704441791905,4.04922223250339,4.01812575392039,3.56489613897316,2.74645047905374,2.50416508065927,2.43793226493544,2.15028714198806,3.27330565552041,2.49020125085428,2.3572659497009,3.33163843604672,3.4892106035079,3.39751091600827,3.2739285159499,3.41218257450661,3.32544262532597,2.13966440401046,3.03056112523074,3.00192357558997,3.05275384875628,3.00670325281416,2.90902630120259
CDGSH iron-sulfur domain-containing protein 1,2.60762492430098,2.44768270936247,-3.10957150195593,2.57645442837598,2.59785003279813,-3.30754377014982,-1.37356103119645,5.45464798809938,-1.58845603791374,-2.33339955381715,-0.540018425404568,-0.741123128935923,,-1.47617039661475,-0.864625440969143,-1.44585393971016,2.11532882262929,,-1.6393239298787,-1.52479169585985,-1.51607042232566,-1.45444704972292,-1.40434422102402,-1.53709349721188,-1.25650207360991,-1.30633583179855,-3.67205353131448,-1.47676893205344,-1.96641907315993,-1.39978650050489,-1.02337597405647,-0.890995022605815,0.799221259322267,-2.71200259508496,3.24885744751203,4.77810979138337
CDGSH iron-sulfur domain-containing protein 2,0.275665321768659,0.346348367661161,0.513884653899255,0.656986924209948,,0.28645401225501,4.17911979189145,3.96906582419514,4.88113341641644,3.83956633223475,4.27038563812467,3.53601929863087,3.91370221552789,0.0596172764595933,0.16592608048769,3.87154056269723,-0.190383968983802,-0.137493229149188,3.53297042996768,3.57378424053546,3.22882213380075,3.36834706402656,3.3565734071826,3.60484068021955,1.71099808432264,2.2799890043256,1.66694112764447,2.2934777176212,2.15124355426929,1.40989903666683,2.52913939478293,2.64963295064691,2.70254638951928,2.57044059395273,2.44690363233427,2.78189211813545
CDK-activating kinase assembly factor MAT1,,,,,,,-3.0318788418422,-2.52188230721289,,-2.72768429637622,,,,1.3214364303406,1.18364020070961,,1.08849039662297,1.4111621018426,-2.17863761265895,-2.56228588910796,-2.08220857981567,,-2.22600993585994,-2.46872995491021,0.504185670863332,0.986408831982261,0.485464352017332,0.530560782198815,0.420344530730205,0.902322535221565,-0.732345860516586,-0.944813801865711,-0.605461684502482,-1.04679524558218,-2.60493184114701,-2.43574613304638
CDK5 and ABL1 enzyme substrate 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDK5 regulatory subunit-associated protein 3,0.117651010143685,0.851065165250123,1.3309088587495,0.83242614420005,0.738843488716952,2.30341841172213,1.60327927594301,0.725641002273066,1.45683604648742,1.18024463263867,1.51787442831569,1.52232569889973,0.598624398227313,0.35309409352679,0.19752126396254,0.450457703475926,0.0899062852296807,0.832706515905579,5.87494486422278,2.55075375531024,2.52222533088442,5.86495022187493,3.13771776726077,1.35311639905742,3.80652297354703,3.69111780472419,4.07385639248438,4.01980893932446,3.86818685652572,3.97240469916935,3.83663117776015,3.73194463389976,3.8503984768178,3.71237768425881,3.80138615560447,3.71954465283215
CDKN2A-interacting protein,3.81833774911525,0.715277481110962,,3.36075984386595,4.33104869018601,4.32149675552581,-2.3554640117416,-3.4367007004097,-2.34384348317825,-0.291954238070148,-0.561710857632752,-1.84151639570048,-0.184927137218795,-1.88330377184481,-1.8127709311539,2.57994049270261,-1.90311198618993,-1.59642930987714,2.63647800261106,-2.5081585860572,2.03788627201326,2.5047073796866,4.79611954424941,0.302984890932206,3.26148163140906,2.94520919652855,0.469254850601829,2.72521720997662,0.123821445203574,0.312468225470464,3.04710583717688,-0.617073182616977,3.05055841972764,-0.711993627431904,-0.313181334269418,1.19157687812041
CDKN2AIP N-terminal-like protein,,,,,,,,,,,,,,,,,,,,,,,,,-1.81729713820967,0.966592947209451,1.08322812396152,0.966592947209451,1.74849301823615,1.62161479308481,,,,,-1.81729713820967,-0.899086766897095
"CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase, mitochondrial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDP-diacylglycerol--inositol 3-phosphatidyltransferase,,,,,,,-2.32964581101145,-2.1045412883395,-1.94927608775017,-1.80813492565106,-2.21477003534348,-1.90532023770103,,,,,,,0.701227316052998,1.10811995134052,0.930783479683992,1.67823727962818,0.795057492547342,1.55363402445516,0.692137716086809,1.45039269425549,1.0651128026535,0.440988399260767,1.5786879698107,2.31919738226966,,,,,,
Cell cycle and apoptosis regulator protein 2,1.57056498018554,1.57229637576048,2.17435440315883,1.90855055242921,1.8778522009717,1.60230465117346,1.70167630547152,1.78443028142314,1.52806835890449,1.59631618394135,1.81871665117863,1.7936923894529,2.34402616178555,2.35889656475504,1.97429875109124,2.10516516602261,2.36740935751218,2.36297627799454,1.92031684672377,2.84691615321456,5.52034050458049,2.39543082852538,2.02215804543392,1.60083052057628,3.57847882059231,2.21207842224585,2.30057168654652,2.06215387101064,2.28302002631418,2.35303467251601,2.51454717544441,2.49228574323057,2.31184724479274,2.41561429063884,2.46086860517575,2.57978651711601
Cell cycle checkpoint control protein RAD9A,,,,,,,,,,,,,-7.15717486372171,,,,,-7.47595011835318,,,,,,,15.133471931637,13.8287824297303,15.0087509099833,13.9689964032099,14.8546839020303,14.9937581969598,14.0646484473316,0.190134164885456,0.642410373584568,13.0714887022742,15.5458195531657,14.390581763082
Cell cycle checkpoint protein RAD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cell cycle checkpoint protein RAD17,,4.70763173316093,4.87715415617896,,4.77094159301015,4.72287097042484,4.72784081163029,4.74092455010483,4.70065742548793,4.63185522935436,4.71933697229738,,,,,,,,,,,,,,,,,,,,,,,,,
Cell cycle control protein 50A,0.645555574641103,-3.14254923319327,0.819338017468768,,0.713661724796587,0.754922935158489,0.910408990357054,1.28077289138182,0.587352468823616,0.918242229377391,1.19024313134831,1.10299116961807,,,,,,,0.635698454888192,0.542304566285791,0.466715090121563,0.973190840801275,1.06925027647283,0.500958761817809,0.42981511442689,0.149388360890584,0.0326327090393874,0.475142239351011,0.107641284632205,0.425434615633373,-3.49486024715176,-3.30843551821459,-2.92876346345072,-3.17150680830563,-1.8969096393448,-4.40361798118833
Cell cycle exit and neuronal differentiation protein 1,,,,,,,,,,,,,,,,,,,,,,,,,0.574063704907382,0.240734944620031,0.728326209214791,0.087634020932901,,,0.905591005535778,1.27544520447178,0.833204525596092,0.913225797183865,0.851495727179534,1.06250473343129
Cell death regulator Aven,,0.258133490949195,,,0.391765696833716,,-0.561805060532792,,,-0.481316920922881,,-0.504776566846991,,,,,,,,,,,,,0.558990171304533,0.703313321520664,0.646680434135143,0.612423467783393,0.560398963331347,0.683675948884427,-0.970303164413987,-1.08957612349972,-0.884768535482292,-0.45936181250619,-0.876456812419328,-0.945421396339947
Cell differentiation protein RCD1 homolog,0.539123471521154,4.3999235200997,0.206822871475858,4.50059311730192,3.641896123288,4.21840343699376,-0.16480819696399,2.8833434124055,3.09583803181889,2.78531610581383,0.614532481803158,0.22218532051052,,,-2.9577164549025,0.415647058235972,,1.52134252482512,0.748019427782232,1.11459548355486,1.08990957449839,1.23662984458566,0.528988693160884,1.69607901663244,2.50988655908027,2.73832871930339,3.43402477128913,2.38801791008695,3.78082076825171,3.26011446266409,2.8602790341071,2.53499316367466,2.85865276561862,2.34921144375441,2.95266687516559,2.87591886835946
Cell division control protein 42 homolog,2.62380850485773,4.32506376127695,4.36871922536334,4.46291176617093,4.63506104660242,4.2120555183691,5.10873132793426,3.41769156785275,4.495672626817,3.44100392882892,4.28073584171763,4.73335456256684,2.65453751320691,4.14797621630409,3.24604169954902,3.68294683765613,3.5095853311172,4.26708151485815,4.33121772967974,4.33668523343409,4.59723172301035,4.20831551742671,4.28702659947963,4.0582022000536,4.49367138379909,4.53570760997957,4.3926025488739,4.46109673790631,4.28737352513498,4.52098443862181,2.94633958289266,3.0220691888691,3.32496820671364,3.51192601368091,3.00781856984093,3.22792234314874
Cell division cycle 5-like protein,2.35543008531938,1.71496060123364,2.32800370826089,2.55593243558175,2.27135843828489,1.6592734229882,7.35242712977123,2.48813283681577,1.92086132510621,2.42444437655425,2.61821419855111,7.3194185886404,1.11231735996978,7.42802608908627,7.39479797553402,1.58633060537661,1.61951267963637,7.44511565558382,7.17564845527812,5.69258238577895,7.28824343182856,7.43303284101494,7.38307659553507,7.5333278804137,2.07534780393337,2.28587614262998,2.14222313639665,2.26339234915852,2.27547646248908,2.14847194288395,6.27171207837198,7.00914952318589,6.53359230366604,6.8917600975612,6.40911688757287,6.84053697250935
Cell division cycle and apoptosis regulator protein 1,5.34986366456365,5.34369103581934,1.55290198144059,5.07253260417927,5.39889141536488,0.442116751609396,4.16122031598004,1.22407021867977,2.15770201056981,-0.190238538629991,1.5423625476056,1.7139933748188,4.96940807461904,-0.178937360432086,5.22461249183956,5.13515830085785,-0.0548690646413862,5.59612433140887,2.54754307304492,1.97200995877252,2.1504273261851,1.88370116275211,2.60597819488114,1.48211987658435,2.27649740196621,5.80780279341416,5.95184040132437,6.13161915125941,2.9280955276563,2.52653285458069,6.33056869255605,6.30849401418866,2.80046085736079,2.67306168303343,6.30098869771731,6.22560596022633
Cell division cycle protein 123 homolog,,,,,,,,,,,,,,,,,,,,,,,,,1.63112704778206,,1.56086622050317,2.99457116772529,,,4.62797673794845,4.62580543720908,5.02240140237909,5.01969727920425,1.47407122008983,4.63944718819192
Cell division cycle protein 16 homolog,,1.78390381326991,9.63679495364387,,,,,9.20701775923579,,-1.75532138079668,,,,,9.69813797078823,-1.93507209263462,-3.40065606461558,-3.59161587051206,12.8287634473209,7.52411762421768,0.0440490466884316,9.74243233597655,9.12322147943804,9.68960358489202,1.33635658056315,6.77359490480912,10.5960903646718,1.32418301827176,8.12726709646496,10.420468048304,9.26865088971751,-0.331850493567095,9.27923206933724,9.09571508378751,9.38663053814466,9.21953471364695
Cell division cycle protein 20 homolog B,,,,,,,,,,,,,-2.3062947331066,-2.52693999056743,-2.65385199929145,-2.49748065805067,-2.68938172219651,-2.27106180838414,-3.36102081604678,-1.94255558198841,,-4.05391000242286,-2.23390029711894,-1.69425465845833,,,,,,,,,,,,
Cell division cycle protein 23 homolog,-5.09915156758809,-5.03535151207959,,-5.87304740080117,,-5.16539965468106,2.37247315971499,-1.07698319406758,-1.44702167457014,-1.20788371418914,-1.63344982721672,-1.70224964834296,,,,,-5.369657116952,,1.15365515533863,1.4623849066565,1.07795507722729,0.118116465297394,1.14178820662433,1.27531730587784,2.06588384726843,1.45333413298383,1.56596354003828,1.321671375217,2.24229890370855,1.33950427596567,0.621712057739425,-0.60055706127679,0.578618799663153,1.01688497757846,0.553352675005745,1.05285959411329
Cell division cycle protein 27 homolog,,5.49412587398416,,,,,5.41725468646111,,5.6189207974266,5.29979261355467,5.47937568227998,,,,,,,,,,,,,,0.989450573327072,1.23635232729349,3.01389637780444,0.977804092766057,4.72583919571288,0.270640835663859,,,,,,
Cell division cycle-associated 7-like protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cell division cycle-associated protein 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cell growth-regulating nucleolar protein,6.10877469610346,5.73120844286915,5.80206569646964,6.32398909743855,5.89241855674236,5.80187249198252,-1.87797817616118,6.22353467567959,5.81526467055226,10.9392823998724,5.97554153484933,5.81052318553953,-0.292267859110574,-0.0784211226662249,0.159549230274132,-0.536813573015604,-0.235304129517263,,5.31696550256695,5.61846030501923,5.49330185565094,5.57064835355937,5.64664272862151,5.26330939611789,9.35611026230083,5.56167923655257,9.35407812436845,7.44643085180656,9.35787639043428,7.43889977240031,-0.248242441376535,0.147074663925457,0.203804933423442,-0.126459066701206,-0.368463488667309,-0.00363709915798394
Cellular nucleic acid-binding protein,5.7949694800205,-1.2372295244084,5.66494271320345,-1.16171774919596,-1.04888792376622,-0.924442388160518,-0.564797137648696,5.40015390876738,4.85958162318928,4.43978987826415,5.0661571038711,5.7145826543455,-0.79765779824579,-0.945036801200559,-2.07460625676412,-0.770982932043008,-1.76747497584048,-2.36984805675433,-1.0776445155445,5.0515940745176,-1.1839365199231,4.62474344809277,4.73870074386568,4.92785958143036,4.97476608398499,5.11585137785428,4.93156339280397,5.81910542004894,4.29549741714319,4.80381213656228,4.86331714235752,4.83610629736206,4.53564804226477,4.77429681460115,4.57030423856656,4.86449066653799
