protein,DDA_APT_D5_1,DDA_APT_D5_2,DDA_APT_D5_3,DDA_APT_D6_1,DDA_APT_D6_2,DDA_APT_D6_3,DDA_APT_F7_1,DDA_APT_F7_2,DDA_APT_F7_3,DDA_APT_M8_1,DDA_APT_M8_2,DDA_APT_M8_3,DDA_FDU_D5_1,DDA_FDU_D5_2,DDA_FDU_D5_3,DDA_FDU_D6_1,DDA_FDU_D6_2,DDA_FDU_D6_3,DDA_FDU_F7_1,DDA_FDU_F7_2,DDA_FDU_F7_3,DDA_FDU_M8_1,DDA_FDU_M8_2,DDA_FDU_M8_3,DDA_NVG_D5_1,DDA_NVG_D5_2,DDA_NVG_D5_3,DDA_NVG_D6_1,DDA_NVG_D6_2,DDA_NVG_D6_3,DDA_NVG_F7_1,DDA_NVG_F7_2,DDA_NVG_F7_3,DDA_NVG_M8_1,DDA_NVG_M8_2,DDA_NVG_M8_3,DIA_APT_D5_1,DIA_APT_D5_2,DIA_APT_D5_3,DIA_APT_D6_1,DIA_APT_D6_2,DIA_APT_D6_3,DIA_APT_F7_1,DIA_APT_F7_2,DIA_APT_F7_3,DIA_APT_M8_1,DIA_APT_M8_2,DIA_APT_M8_3,DIA_BGI_D5_1,DIA_BGI_D5_2,DIA_BGI_D5_3,DIA_BGI_D6_1,DIA_BGI_D6_2,DIA_BGI_D6_3,DIA_BGI_F7_1,DIA_BGI_F7_2,DIA_BGI_F7_3,DIA_BGI_M8_1,DIA_BGI_M8_2,DIA_BGI_M8_3,DIA_FDU_D5_1,DIA_FDU_D5_2,DIA_FDU_D5_3,DIA_FDU_D6_1,DIA_FDU_D6_2,DIA_FDU_D6_3,DIA_FDU_F7_1,DIA_FDU_F7_2,DIA_FDU_F7_3,DIA_FDU_M8_1,DIA_FDU_M8_2,DIA_FDU_M8_3
Cell division cycle protein 20 homolog B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.5204217632657,13.4351039592481,,,,,,,21.0249979956909,,56.996784499614,63.5074347413112
Cell division cycle-associated 7-like protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.23881167080077,3.99278992741034,-11.421274863371,1.53939759044227,-10.1861277080207,-8.30604414619974,,6.14119138707657,-9.16622996262462,-10.86422634379,,-9.67441511182279,,,,-6.78168361109059,,,,,-5.43253719825829,-8.60748940628707,,-5.15192764015958
Cell division cycle-associated protein 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.99457826344158,,2.60304309018117,2.08019601634913,5.73103845569015,,-10.5163626618396,11.5394561717437,,-18.8440631069302,3.62901633014761
Centrin-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1379227496232,,,,,,-2.72854413851646,,-23.6226552833479,,6.40686666737116,
Centriolar coiled-coil protein of 110 kDa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5216547976457,-5.28561996167638,40.1318961207085,,-20.6384863103339,-43.4585971209113,11.6161138613279,-6.66008060084338,-10.6953858795344,-22.4758010472993,-2.38528782105077,,,,,,,,,,,,,
Centrobin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.22094133173712,3.04914496825368,-12.9875632183144,1.05513154905644,-9.55945918180334,-9.0833431298811,,-7.42907549764072,-6.90164552156527,-9.50689438660062,-12.7052342634968,-9.83568304069601,,,,,,,,,,,,
Centromere protein H,,,,,,,,,,,,,,,,,,-8.90083309181575,,,,,,-7.85298684265099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Centromere protein T,,,,,,,,,,,,,,-24.1326737983554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Centromere-associated protein E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.6910185929021,4.28693370609101,4.90524135183535,17.6409363839891,18.6586306638181,22.6484189692224,0.36736845664436,-10.9955365671429,26.6518683340559,-18.1182288743072,-34.3281551084834,9.68606501609029
Centrosomal protein of 164 kDa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.948638174886145,,,,,,,,,,,,,,,,,
40S ribosomal protein S8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.3747939606426,33.7240904041681,,34.0058242604612,31.5342861506065,32.2630676916158,,,33.2281069839104,30.7729629684621,,,,,,,,,,,,
Centrosomal protein of 192 kDa,-6.78854933390667,-3.27321830762033,-0.276361494489694,-4.88166304267816,1.51543357596976,-13.0730135076928,1.84412134103101,-11.2738973556207,-13.2790370696258,-8.57055835013309,-5.32172085762873,-12.0024002902385,-12.5991679898483,-14.3242554150794,-12.7191910611609,-12.9474914062831,-14.3496215209259,-12.8116460568479,-11.166193258132,-14.0267074054185,-12.2450715992957,-12.1339220381836,-13.2305708199033,-13.2908894017515,-16.1229673204371,-15.1044501890246,-15.0395975961242,-15.4033501016524,-13.080012263884,-14.4562579948343,-14.0344098755881,-12.9755474485732,-14.5853925854835,-15.4611532399954,-14.4336470964939,-13.4711249068177,-9.95720930563658,-6.71692622039462,-5.8374804683255,-7.42836509734577,-5.62872664967307,-4.37386022330889,-7.53927967205121,-4.72709600369552,-2.83101815664678,-7.66091460493906,-5.59817757954065,-5.29064013532658,-11.0755558641516,0.280603395660118,-16.3093074109464,1.24736502774464,1.40828489693858,-9.23981853403283,2.41626440985647,-11.4217124001177,-8.23100590829894,-12.2812292538376,-15.6210123562711,3.34376737120816,-7.89966102119923,-4.54449218330024,-5.55453255820859,-2.10164096458381,1.68838067550694,4.39448013666559,-3.14837852969765,-7.32891437276309,2.83721988882501,-9.12872546176655,-15.776026973524,1.85746191911288
Centrosomal protein of 290 kDa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.769126649349631,-1.89839153895419,0.970772113299948,-13.0164948302766,-1.0537982904575,4.59225685614079,-3.19000544548813,-5.26704006506966,0.503213516974903,-1.75056728990345,3.05376587364788,0.58916213221537,,,,,,,,,,,,
Centrosomal protein of 83 kDa,,,,,3.18956662474233,,,,-11.0570467705857,6.35804125459343,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.67321223815762,-2.84720478558154,-4.00835591406566,-7.40341891848985,-1.08482388109667,-4.17460485695997,-4.13048864680326,-1.5814108599803,,-6.16666212340901,-1.78685724573284,-7.43849210836782,,,,,,,,,,,,,,,,,,,,,,,,
Centrosomal protein of 95 kDa,,,,,,,,,,,,,-10.8375391942897,-18.4946890194959,-0.1756172154643,,-4.23552312337737,-35.1126284452354,-20.7627428001133,,11.658802644553,-11.4796962819942,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15948913738166,-7.82927926582138,19.2793024091611,-10.9236731194223,-15.2562035619539,-33.9557328978935,4.4061081296167,,-3.33379987148606,-18.7521010687591,-9.98974959696922,,-41.5324521445617,-1.97593165825102,13.4002593696749,0.551485960931522,-30.7515630328016,-39.7220843117982,-25.2174320891068,8.38499293934918,-21.0671040122402,-0.294883310832623,11.3762603046254,-44.4206697804869
Ceramide synthase 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82.8332139053722,,,,,,,,,,,,,
Ceramide synthase 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.4409086395435,,-26.1618461159737,,-5.29998738291286,,-28.6890588137407,-29.7453317683403,,0.57134106481731,3.81150531875432,-40.1811336304265,,,,,,,,,,,,
Ceramide synthase 5,-9.21267554572166,30.3540917446114,1.40281629472442,-28.1360074251082,-9.44585026106792,-23.8860220032781,-0.64262604665601,-17.9696909469042,17.4536083129203,-18.9775553489244,19.3447327373786,-0.768183763706853,-0.799269507095651,-1.48208605553825,-17.7208189480175,-17.0216057389664,-11.2977323647241,7.82305636454525,0.391789021788512,-12.063411361464,-15.8274126670848,-9.36908862829305,0.196606239516654,-9.39403642396356,-11.2698178413334,-3.52352460298855,-6.25653927443379,3.59053064519577,-9.90633875950293,-10.5034981995987,-12.0462519866885,-8.18871848064075,-8.45017675791789,-6.39747478572416,-7.2269869090656,-3.28279591526924,-7.92393708909603,-3.34458619148864,-2.34892501663939,-4.66333527211407,-3.58330428822041,-7.20745628712119,-8.30416570237108,-2.20928240260148,-11.5205850197071,-1.53539733964938,-3.97002944430856,-6.74239366839243,0.794152578317282,-0.750228266726396,-10.5808827970348,11.8479523290522,1.1451573950717,18.6121607667612,-9.11165578504721,-11.4456420614522,-5.80610664855225,4.43009598107907,5.41552865965646,-11.5334075117032,16.4495546786587,-13.1259352220973,-19.7392028176054,-28.7944109691675,-2.47134763744012,4.25399546980238,-0.210370733066936,-8.54494851107571,-10.611231686515,-3.24176230912977,4.82508560330784,12.0336750230259
Ceramide synthase 6,67.9327356863951,-60.6789956424565,-112.958653326621,11.5805666936214,-91.2040480314173,120.610062007627,-119.800883715684,118.24882290839,52.9181197316491,117.9986334063,-38.5181946152223,0.620748255691811,-8.80407236886953,-20.4466562148382,6.4016173065406,17.5740211930238,10.328305470159,-56.9343018976981,-32.4119675045744,-5.23821013662951,-15.7376982135917,-25.3384930024435,-38.3952884780234,-9.1770073362673,28.4393029859522,-8.29873958440555,-1.34114862430826,-10.4456894799093,-23.0823250792755,4.33793599682079,-6.05336519699435,-29.7696381047771,12.9975969444802,-1.36242514424236,-10.4476982705645,4.12477263644446,-20.2043126045314,-10.0343128195603,1.36229182956731,-44.3700918120485,-14.8382311920269,-17.9373737063751,-20.076197492095,-17.5705655601004,-43.0936663992858,-17.1034613464047,-1.78052198237667,-39.1348801649727,36.4560104831557,2.50528113095691,79.8695574621774,26.9331997970922,-24.2948620306094,-38.4685832949491,24.0074158348,-10.5922373534599,-20.0658900770658,-11.7198056262719,33.1018575760324,64.0182567710793,-53.5113788259411,-9.87008704872353,23.9435385586715,-49.9030657022699,-107.011596526908,-121.821135396972,-59.6960230950224,50.8972001754166,-101.597669482217,39.2839835917882,120.389563705783,-106.751709431009
Chondroitin sulfate N-acetylgalactosaminyltransferase 2,,,,,,,,,,,,,,,-0.182706247657252,,,-30.4562964551931,,,-4.70967245065062,,-21.6823800108963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chromatin modification-related protein MEAF6,,,-5.26262333187498,,-13.0879716478739,-9.70999563499393,-9.75330563615667,,,-6.49783427297598,16.112212396538,0.166497287676849,,,,,,,-2.97520544298343,,,,,,,,,,,,,,,,,,,,-1.20023216375372,-7.25959965835127,,,-8.1102096409436,,,-1.88161619171496,-2.02865535945237,,5.54755523558399,-1.18689341726234,-2.1811817677739,14.5739399869762,-17.5761819847275,10.9162600687111,-7.17313309246756,-11.6660558576634,-5.96405081579411,3.12792665145143,4.55866662066564,-5.54127504375924,,,,,,,,,,-0.0916770707549275,,
1-acylglycerol-3-phosphate O-acyltransferase ABHD5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.8972174403748,-11.1308380656573,-10.1788001436607,-15.9964770216678,-13.3925476792109,-14.3440991261798,-11.6856954236114,-15.0086573286817,,,-11.162752171902,-18.4270658142112,,,,,,,,,,,,,-12.7982040704377,10.865665959342,13.357009151276,,-26.9573771451567,,-0.809515806102798,9.19101883515005,-22.7607437064659,6.39205436316629,43.5288219158079,-18.6377505640369
40S ribosomal protein SA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.2731255849825,,34.8841116080531,35.5472625616872,33.1878203082936,33.9448090168149,,32.3079595433264,31.3207784190371,33.1705815332159,35.3807269483566,,36.3788054211001,30.2656323757508,30.857582212309,29.0616226706524,28.4233725657055,28.9058547605048,31.5907152304691,32.949574563615,27.9581268125086,33.9745149489869,36.9060958867377,31.5967519618099
Chromobox protein homolog 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.33468566671861,-1.93991621248772,-1.3115152056611,-3.25901708646965,-2.57030322820028,-4.43278206549678,-2.84168402509915,-1.27991964781172,-4.50685233243276,-2.50366354818882,-2.96615792387243,-4.5701329025161,8.17409014807759,1.7988780392049,3.84529671059974,-13.2925387823716,2.85785627362207,6.17410353388846,-7.06296978231821,2.92558128087634,5.71476838276088,1.09779618707065,3.39069364122219,10.268119962929,-7.50300459762831,-8.81318311684986,-10.1780577612619,-9.52501824461086,-9.10116447276278,-7.14846702667633,-6.62007105436741,-7.54222769897823,-11.9399383380702,-8.02431445135914,-7.06853979466701,-1.73974552623122
Chromobox protein homolog 8,8.97392075583822,-23.311275892116,-41.9855381656745,-13.4923126840858,-40.2193072647118,24.7067592675889,-46.4284285358412,25.806303523466,15.2165109082291,23.0700530171751,-16.348265817018,-5.30303585579883,-8.34367235394682,-11.2760488044463,-6.56488212129103,-1.48603483688891,-3.48833910357106,-22.6839456454034,-12.2466384320705,-10.3126121302637,-14.5937471170254,-14.6427407196888,-17.4249386602976,-10.6374097387152,0.261577305465688,-7.75885429075808,-7.26758174953013,-7.83760611036999,-14.0628693183947,-6.64752926381341,-10.1697901747575,-15.9805461885948,-3.47998259058114,-7.42324333910324,-10.0673097397096,-4.55307150683052,-13.0189340426343,-9.19014789561952,-5.10273748017438,-19.5676596291598,-11.4451466329746,-11.5041004036987,-12.8310700967478,-11.6227992020749,-19.9265390454513,-10.5973428161175,-7.15070066298737,-16.9683785839639,5.02208923347028,10.2601309259942,18.8697562224989,3.52997879430668,-12.099901205778,-16.3576783008633,-0.391458718590133,-10.1038688927738,-13.3254060792664,-14.4758047178408,2.75444730723348,12.0323651556269,-15.6440291448031,-13.1591559672042,-9.36093911077791,-27.786805237944,-41.9488154273175,-50.7685237727693,-23.8312009541647,6.73476048136655,-51.0810985971984,6.25088150102468,30.0128083668618,-41.7608815437671
Cilia- and flagella-associated protein 97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.4314389769132,-10.3274694190584,-43.0932833622418,-40.2493437686598,1.1200725108766,-11.9434775015481,-7.53960963006962,13.539321890958,13.4094361417518,,-34.3940555512238,-29.095106049082,,,,,,,,,,,,
Cilia- and flagella-associated protein 99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.8404721097512,,,,,-0.0432001047460975,-4.03498793054056,0.217208446812709,-17.8671353894728,-10.7856597108398,,,,,,,,,,,,,
"Citrate lyase subunit beta-like protein, mitochondrial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30.8197618411229,,,,4.92162208215068,-41.1371546132816,10.8101212439885,,,
CKLF-like MARVEL transmembrane domain-containing protein 6,-12.1750735042403,43.102012771991,-5.88404301019817,-44.7934089489132,-18.1307983927602,-27.0159346803998,-8.4136689671711,-21.6291631308273,31.5528537468523,-21.3437335603415,26.9143752821907,0.582690845678011,1.80477389300022,-0.920657646345289,-22.1931110484675,-20.502958401313,-12.6609764746997,9.57455849044849,2.75521676147671,2.70863567204706,-22.9461389920025,-10.7906964825352,0.680822944486629,-13.0033629398119,-12.654783662001,-1.14180123660875,-4.53102480342199,7.76289773431349,-10.6238389000656,-10.7336568700636,-14.0445947452977,-8.73187758239627,-7.65285219285889,-4.98785380816927,-6.09296560022293,-1.26386022202391,-9.89095172317597,-4.22788651542664,-4.36947894829082,-6.98074692292472,-5.02409642950442,-13.2021641832148,-11.0207446937856,-3.46445044594537,-19.9108947631679,-1.64433416104852,-6.44353649321023,-12.1912987002028,-17.5118286643584,0.208400662427965,-10.4809643082583,16.8058648242075,1.16167358303662,21.1419940517571,-12.1257643237998,-19.7426154525986,-11.842352730027,-11.3835596135266,6.88125681156043,-15.9556086540931,24.4111047820972,-13.6043592399004,-20.4464695635129,-38.9179884588469,-2.41670658938248,1.6801983089187,2.19335853230665,-4.25135442856467,-17.5376127142222,2.58719413923022,20.7325500147129,13.4666444868596
Class A basic helix-loop-helix protein 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.040472493843,-0.771759748340545,,-3.83753112537394,-3.29252178725974,-11.6788530762894,3.10952096472007,4.30700660872205,1.66966938793331,-4.77454939087099,-1.9220759636025,6.1715086412457,,,,,,,,,,,,
Clathrin heavy chain 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.5784762140829,,,0.500512252334141,23.2992493407324,74.2573937033042,-36.1459969298789,,-7.49877804546439,32.599015157857,8.50165302007771,,,,,,,,,,,,,
CMP-sialic acid transporter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.1908657917365,-16.6054587963977,-54.600821637037,-59.365039948987,5.37062537670241,10.4481151430881,1.84902632436548,-0.965175653190445,-49.2720500409823,1.41099376990802,32.2051536235121,19.06551056924
Coatomer subunit zeta-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.12782779793835,23.5324653559887,,0.932593574794044,,8.43470735106437,-8.05723004096489,,,,8.63748927471858,,,,,,,,,,,,
5-nucleotidase domain-containing protein 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.2894237410424,,-28.7049729097533,-32.8241247653868,,-17.2495113883457,-13.1609828431596,-9.32980582826787,,,,-17.9883651301123,,,,,,,,,,,,
Cofilin-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0358728747248,35.429306403019,,,,,37.1325823385807,,,,,,,,,,,,,,,,,
Cofilin-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.7010764091113,-13.2430616812127,-48.1161022801766,,-0.494599188041511,-21.893329973781,-1.69030653025642,22.6109786676579,22.9416548972898,0.032236289762456,-47.3954109648266,,,,,,,,,,,,,
Coiled-coil domain-containing protein 110,-7.19288137977458,-53.6750025112119,-6.59509715501625,25.2901674516492,8.62575631185688,20.7794682626776,-12.070815631553,9.81871217322682,-41.1614972434631,10.9141999954051,-38.4694768073069,-14.2651394016788,-0.18586572771103,-22.0342146138717,6.47572930030301,4.60658168665536,-6.64752697850712,-31.2771283578067,-21.4699038704115,-4.8090135857704,5.04273307563777,-8.56456193191738,-22.1821553194301,-5.6339422882291,-6.53009046691102,,-17.6857757562631,-29.3065375528697,-10.8576847805315,-9.965688612834,-5.31728194008511,-13.5860424894633,-12.8143059671346,-16.4946695532809,-16.2433325693514,-19.3901800514257,-8.6523937166817,-8.056295795261,-9.28787986399673,-10.6150942108521,-5.46516352226008,-3.29536172250838,-4.43795063024261,-6.46137370222142,3.01724082092575,-13.3423680806217,-5.36504576723416,-8.43854615541691,-5.10012514669982,-15.6889338695017,-3.72651474480732,-28.5459675680435,-18.8954280522999,-37.5374338503873,3.68313604422165,1.22847912652452,1.31728673125032,-20.450602071784,-28.6623925482931,9.43940576531832,-53.0476343981126,-11.1941188054828,0.427568328417134,19.0563828803199,-21.5582966075653,-19.5813515748946,-25.3327344785098,-19.9132748886681,4.09806198987637,-27.3106427819025,-50.588417670951,-31.1162570410908
Coiled-coil domain-containing protein 115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.66866170835694,,,,,,,,,,,,,,,,-0.00100642120432015,,,13.3890330976509,3.89522375708863,26.3531275754908,,-11.5406401324156,-3.31736450452986,,,-17.3020513013238,,,,-27.2707879957378,7.74682058052699,,,,-1.6506641521249,,-4.49423814795995,
Coiled-coil domain-containing protein 168,-37.9550866166554,18.789508808714,10.8929178960024,-36.7854152534678,-4.74422389445294,-57.2254395836372,9.13460660096808,-49.8762273720461,-8.23220707173279,-56.9689746484823,1.51374011610635,-8.52520678050829,-8.17600676895876,-0.682582999463896,-16.2669603103613,-19.9004112995901,-12.9774544549101,12.0867546000731,5.07325919798374,-13.4571168426083,-12.9527343036949,-6.44221514194765,3.16976866292149,-8.61953666574607,-2.87093145257241,-3.26049712422566,-9.1169984638988,1.03636566970697,-6.33888253037788,-13.7285525744771,7.64032529532515,-3.79142629045891,-14.7384201573106,-9.11895013397054,-7.63054724586395,-9.36058843195656,-8.42692592720262,-11.4776896242365,-13.3194276664366,-1.89111453626785,-12.492418283069,-11.414876789916,-11.2622103671102,-9.8156426916399,-7.47035559578139,-7.48190113764359,-15.0186394842401,-0.462747686955902,-20.3507014381996,-5.830250391413,-33.2682420268671,-8.17298129950498,1.4262838694535,17.8612546651778,-16.6551678907054,-11.05373678736,-15.1486421372361,2.3109450170474,-3.27611437732028,-35.3095129756188,18.5746157638542,-19.6174991971263,-33.885649128891,-20.9893915674839,5.93284418754227,16.5568510232001,2.11221959825488,-30.8368376608618,-1.55784790045735,-21.4185990327684,-32.0753091647865,23.970848779008
Coiled-coil domain-containing protein 28B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.69257975997486,-18.2572723325021,,,,,,,,,-41.711391180567,-6.60469102191915,,8.41312426974584,-22.3924309881671,,-23.3153208182483,-8.4564049445741,-5.05073564418698,,-17.063253998204,-31.4041228296127
Coiled-coil domain-containing protein 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.92297512984983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coiled-coil domain-containing protein 42A,66.390638302834,,-98.7803891475669,-13.9689134398701,-94.7763929547598,68.7349448134696,-88.0837480950092,,77.0652420715457,86.7989837815705,,1.14238639852085,-4.00225821217718,-10.8673455827494,-20.6562299743193,-9.27339730666751,-3.46043484879172,-27.3461632802526,-24.4663941380161,-16.3780871334976,-33.6105063082504,-30.820217502572,-24.4303361993809,-16.1883647567513,17.8633113384674,0.570606552926742,0.64198252071301,9.43956563485189,-24.7852904995509,-3.28642056674036,-14.1851469649968,-27.7077488432233,7.40645115553896,2.21289060860401,-8.7558844512534,6.87588059335804,-26.5440668288948,-15.4067230411951,-3.74894696510142,-45.1771018179167,-20.6464982950316,-28.7811436465961,-31.2002047926264,-22.2158917583721,-58.8540689855451,-17.1509362343507,-9.56049776625892,-43.0081276677668,15.3055766363718,16.2554427463326,48.1911491555272,54.9307189380639,-3.23880461901205,-6.49142329509905,12.7541291493859,-35.4738564713558,-38.4190912288003,-3.98395249287332,42.6240255247554,43.4588845039448,-5.42045250125253,-4.98793584938472,13.4018463868135,-79.1122013859927,-75.7808126611045,-85.3667239247149,-36.7440514450849,56.5616876045552,-91.7510299539527,52.3576405179419,150.51975752342,-59.5876794223357
Coiled-coil domain-containing protein 77,,,,,,-17.1581904953302,19.8913470996516,,,,-9.06126951425636,-14.7923698778544,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.7584341206474,-6.52856451977886,,-11.4895587824942,-8.28481499225779,,,-11.5326524139201,-11.217024497862,,,-22.8385046757213,-34.0985783895473,-16.9283495334806,,-20.0225962062316,-18.0698131052956,-14.4149359733085,,,-15.1382136336383,-5.19262946214872,,,,,,,,,,,,
Coiled-coil domain-containing protein 82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53.7999531074273,,,,-23.934841327281,,-25.5273588900709,,3.39150234524238,-16.2872649985067,-19.6389773275273,
5-oxoprolinase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.30685793276165,,,-7.46890979708193,9.48948972212355,,,-5.41727493599067,,,,,,,,,,,,,
Coiled-coil domain-containing protein R3HCC1L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.7428697083122,-18.3192659576612,,0.699798880081939,-17.7716521989679,,-6.28522323122798,-2.26805686211739,,,,,,,,,,,,,,
Coiled-coil-helix-coiled-coil-helix domain-containing protein 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2727375089568,39.2465636252459,49.4150988473004,3.83602695129226,40.5418872737724,32.5685654566458,29.0272978565665,41.7045795650237,20.0680795207309,25.5370632839606,48.7089596378159,1.5168354618842,32.0797810427788,-50.6390962512262,38.3798000571007,-16.8031873892898,-52.353946324918,-64.0982215499779,19.1044443064915,-17.6204797004109,-1.00077843696119,-54.1577139202053,-33.7151875571566,71.1632957856135,,,,,,,,,,,,
"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",-24.5750377130337,69.0028484907296,36.0822114431154,-25.9854064145054,14.4812258639963,-85.5039522928502,53.7740663440205,-73.0102877938759,-7.58161869371717,-66.05001525413,39.7782886385216,-10.0276591629183,-3.04041107439247,2.9606199390201,-41.4487841357309,-41.1767228039084,-28.6343042331854,29.9724651488037,-0.41792740001596,-19.3328794514358,-23.7352401723641,-9.94751286061091,11.5777304103828,-17.3396333128459,-29.7683850623556,-4.6391174485434,-10.6322273723847,6.08445449147866,-9.50120803284429,-20.2372293088661,-19.3890283260036,-3.7360812361088,-20.5753257230617,-10.0144170018494,-9.03274060104775,-11.2576895021656,-12.8531223655736,-14.2465142672686,-17.9341573869347,-1.89875860764723,-12.766334449739,-16.9803501803138,-17.5567203739133,-11.7601968899019,-15.6952118771937,-8.04931719901635,-17.8894365163675,-7.20073332669438,-25.3886328415359,-20.869782530108,-51.3685694942013,4.97762625868911,-7.76031393413623,23.9870208091697,-34.3340525847418,-36.9251649085568,-26.6056522681275,-0.992576940912669,-13.8203654889424,-50.7285007114496,41.3168173497807,-5.17507500245908,-22.5330139323845,-24.9511741682219,46.3088838922553,59.5274606827242,21.405315391639,-18.7681191219982,34.8791317550669,-12.9376190982433,-18.0352465783959,61.4774872205279
Coiled-coil-helix-coiled-coil-helix domain-containing protein 2,11.3243451509025,126.535424039737,13.1279726870414,-72.228303262602,-29.6116348797435,-40.7762823935818,-2.54896491401414,-17.7015402646048,108.023351296923,-45.6103798064086,69.0733875354103,43.5099642663746,38.8786968226751,48.4422978123195,-9.42670072335835,-9.47549971394632,17.1837737222496,73.1285912036975,57.1172481877039,5.16566742707102,-14.7086379870764,15.2992992669363,48.2839877394029,15.1447776705555,13.2691091204562,30.3980031735025,35.5922336333246,70.3096848636315,-1.36027201735959,17.8996061524331,-9.82805289683683,23.0038312714629,25.8194133014785,32.7519268210619,30.4923881452734,42.1625494628025,15.5240989628643,21.0656662336171,30.0937794156282,19.7856973689669,15.1472547791319,12.4379163349626,4.84975057831776,21.7631170201342,-2.41878723512852,30.7060509407429,18.0106066174205,12.4424346350886,25.7073076470561,45.6663825507557,6.42110903178848,80.1633794121698,48.0062576490011,95.8582790063966,11.1083265129755,-1.91165083486118,-15.1401286578817,56.5802230687465,72.6507332229824,-18.8624356942432,130.225094093282,4.60925927033218,-24.9449921441957,-66.041219682439,25.6537297459219,43.2965932580845,48.6513694418256,30.126645701005,-17.6667942782455,54.2776812752124,105.795439176362,92.4108475729633
